rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
72,JAY-Z,Anything,-,72,1,2000-02-26
73,Clint Black With Steve Wariner,Been There,87,73,2,2000-02-26
74,Jennifer Lopez,Waiting For Tonight,66,8,20,2000-02-26
75,Hot Boys,I Need A Hot Girl,77,75,2,2000-02-26
76,DMX,What's My Name,73,67,7,2000-02-26
77,Marc Anthony,You Sang To Me,-,77,1,2000-02-26
78,Metallica,No Leaf Clover,81,78,3,2000-02-26
79,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,79,79,2,2000-02-26
80,LFO,Girl On TV,82,10,15,2000-02-26
81,Garth Brooks,Do What You Gotta Do,86,81,2,2000-02-26
82,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,85,82,8,2000-02-26
83,Whitney Houston,I Learned From The Best,83,83,2,2000-02-26
84,Clint Black,When I Said I Do,80,31,20,2000-02-26
85,Mint Condition,If You Love Me,74,30,17,2000-02-26
86,Tracy Byrd,Put Your Hand In Mine,76,76,5,2000-02-26
87,2Pac + Outlawz,Baby Don't Cry (Keep Ya Head Up II),-,87,1,2000-02-26
88,DMX,Party Up (Up In Here),-,88,1,2000-02-26
89,Drama,"Left, Right, Left",98,89,3,2000-02-26
90,Mandy Moore,Candy,91,41,18,2000-02-26
91,Limp Bizkit,Re-arranged,93,88,13,2000-02-26
92,Jay-Z Featuring Beanie Sigel & Amil,Do It Again (Put Ya Hands Up),84,65,7,2000-02-26
93,Da Brat,That's What I'm Looking For,-,93,1,2000-02-26
94,Guy,Dancin',75,19,11,2000-02-26
95,Brian McKnight,Stay Or Let It Go,-,95,1,2000-02-26
96,Robbie Williams,Angels,88,53,15,2000-02-26
97,Rage Against The Machine,Guerrilla Radio,97,69,18,2000-02-26
98,Juvenile,U Understand,100,83,4,2000-02-26
99,Will Smith,Freakin' It,99,99,3,2000-02-26
100,Alan Jackson,Pop A Top,95,43,16,2000-02-26
1,Lonestar,Amazed,3,1,31,2000-03-04
2,Savage Garden,I Knew I Loved You,1,1,20,2000-03-04
3,Faith Hill,Breathe,5,3,18,2000-03-04
4,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,2,1,13,2000-03-04
5,Santana Featuring The Product G&B,Maria Maria,6,5,4,2000-03-04
6,Celine Dion,That's The Way It Is,11,6,17,2000-03-04
7,'N Sync,Bye Bye Bye,13,7,6,2000-03-04
8,Blink-182,All The Small Things,8,6,14,2000-03-04
9,Backstreet Boys,Show Me The Meaning Of Being Lonely,12,9,10,2000-03-04
10,Montell Jordan,Get It On Tonite,7,4,20,2000-03-04
11,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,10,5,15,2000-03-04
12,Christina Aguilera,What A Girl Wants,4,1,15,2000-03-04
13,Santana Featuring Rob Thomas,Smooth,9,1,32,2000-03-04
14,Britney Spears,From The Bottom Of My Broken Heart,14,14,6,2000-03-04
15,Blaque,Bring It All To Me,15,5,20,2000-03-04
16,Sonique,It Feels So Good,17,16,7,2000-03-04
17,Destiny's Child,Say My Name,18,13,11,2000-03-04
18,Brian McKnight,Back At One,16,2,28,2000-03-04
19,Filter,Take A Picture,20,12,15,2000-03-04
20,Marc Anthony,I Need To Know,21,3,26,2000-03-04
21,Eiffel 65,Blue (Da Ba Dee),19,6,13,2000-03-04
22,Third Eye Blind,Never Let You Go,22,22,7,2000-03-04
23,Sisqo,Thong Song,26,23,6,2000-03-04
24,Smash Mouth,Then The Morning Comes,23,11,19,2000-03-04
25,P!nk,There You Go,-,25,1,2000-03-04
26,Jagged Edge,He Can't Love U,24,15,13,2000-03-04
27,Joe,I Wanna Know,28,27,10,2000-03-04
28,D'Angelo,Untitled (How Does It Feel),25,25,7,2000-03-04
29,Madonna,American Pie,35,29,3,2000-03-04
30,Dr. Dre Featuring Eminem,Forgot About Dre,30,30,7,2000-03-04
31,Vertical Horizon,Everything You Want,33,31,7,2000-03-04
32,Sugar Ray,Falls Apart,29,29,8,2000-03-04
33,Sammie,I Like It,40,33,6,2000-03-04
34,Whitney Houston,My Love Is Your Love,27,4,27,2000-03-04
35,Aaliyah,I Don't Wanna,38,35,6,2000-03-04
36,Tim McGraw,My Best Friend,31,29,15,2000-03-04
37,Train,Meet Virginia,32,20,22,2000-03-04
38,J-Shin Featuring LaTocha Scott,One Night Stand,34,34,11,2000-03-04
39,Mark Wills,Back At One,36,36,8,2000-03-04
40,Dixie Chicks,Cowboy Take Me Away,37,27,15,2000-03-04
41,Lonestar,Smile,43,39,12,2000-03-04
42,Eve Featuring Faith Evans,Love Is Blind,39,34,9,2000-03-04
43,Toby Keith,How Do You Like Me Now?!,45,43,6,2000-03-04
44,George Strait,The Best Day,44,44,6,2000-03-04
45,Donell Jones,U Know What's Up,41,7,24,2000-03-04
46,Kid Rock,Only God Knows Why,47,46,3,2000-03-04
47,Macy Gray,I Try,51,47,3,2000-03-04
48,Tracy Lawrence,Lessons Learned,48,48,6,2000-03-04
49,Hoku,Another Dumb Blonde,49,49,3,2000-03-04
50,Foo Fighters,Learn To Fly,42,19,21,2000-03-04
51,TLC,Dear Lie,52,51,4,2000-03-04
52,Red Hot Chili Peppers,Otherside,65,52,4,2000-03-04
53,Martina McBride,Love's The Only House,58,53,5,2000-03-04
54,Marc Anthony,You Sang To Me,77,54,2,2000-03-04
55,Jo Dee Messina,Because You Love Me,66,55,6,2000-03-04
56,Ol' Dirty Bastard Featuring Kelis,Got Your Money,57,33,20,2000-03-04
57,SHeDAISY,This Woman Needs,67,57,5,2000-03-04
58,JAY-Z,Anything,72,58,2,2000-03-04
59,Counting Crows,Hanginaround,56,28,18,2000-03-04
60,R.E.M.,The Great Beyond,59,57,11,2000-03-04
61,Enrique Iglesias,Rhythm Divine,61,32,14,2000-03-04
62,Clint Black With Steve Wariner,Been There,73,62,3,2000-03-04
63,Angie Stone,No More Rain (In This Cloud),69,56,11,2000-03-04
64,Sisqo Featuring Make It Hot,Got To Get It,63,40,16,2000-03-04
65,Snoop Dogg Presents Tha Eastsidaz,G'd Up,55,47,9,2000-03-04
66,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,79,66,3,2000-03-04
67,Brad Paisley,He Didn't Have To Be,68,30,20,2000-03-04
68,Reba,What Do You Say,60,31,19,2000-03-04
69,Kevon Edmonds,24/7,64,10,18,2000-03-04
70,Ricky Martin,Shake Your Bon-Bon,46,22,16,2000-03-04
71,Hot Boys,I Need A Hot Girl,75,71,3,2000-03-04
72,Garth Brooks,Do What You Gotta Do,81,72,3,2000-03-04
73,Da Brat,That's What I'm Looking For,93,73,2,2000-03-04
74,DMX,Party Up (Up In Here),88,74,2,2000-03-04
75,Phil Vassar,Carlene,-,75,1,2000-03-04
76,Metallica,No Leaf Clover,78,76,4,2000-03-04
77,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,82,77,9,2000-03-04
78,Black Rob,Whoa!,-,78,1,2000-03-04
79,Puff Daddy Featuring Mario Winans & Hezekiah Walker & The Love Fe,Best Friend,62,59,4,2000-03-04
80,Drama,"Left, Right, Left",89,80,4,2000-03-04
81,Kumbia Kings Featuring A.B. Quintanilla,U Don't Love Me,-,81,1,2000-03-04
82,2Pac + Outlawz,Baby Don't Cry (Keep Ya Head Up II),87,82,2,2000-03-04
83,Whitney Houston,I Learned From The Best,83,83,3,2000-03-04
84,Mint Condition,If You Love Me,85,30,18,2000-03-04
85,Ginuwine,None Of Ur Friends Business,71,48,13,2000-03-04
86,Chely Wright,It Was,-,86,1,2000-03-04
87,Montgomery Gentry,Daddy Won't Sell The Farm,-,87,1,2000-03-04
88,Tracy Byrd,Put Your Hand In Mine,86,76,6,2000-03-04
89,Mandy Moore,Candy,90,41,19,2000-03-04
90,DMX,What's My Name,76,67,8,2000-03-04
91,Limp Bizkit,Re-arranged,91,88,14,2000-03-04
92,Brian McKnight,Stay Or Let It Go,95,92,2,2000-03-04
93,Robbie Williams,Angels,96,53,16,2000-03-04
94,LFO,Girl On TV,80,10,16,2000-03-04
95,Tracie Spencer,Still In My Heart,-,95,1,2000-03-04
96,Jay-Z Featuring Beanie Sigel & Amil,Do It Again (Put Ya Hands Up),92,65,8,2000-03-04
97,Juvenile,U Understand,98,83,5,2000-03-04
98,Rage Against The Machine,Guerrilla Radio,97,69,19,2000-03-04
99,Will Smith,Freakin' It,99,99,4,2000-03-04
100,Amel Larrieux,Get Up,-,100,1,2000-03-04
1,Lonestar,Amazed,1,1,32,2000-03-11
2,Santana Featuring The Product G&B,Maria Maria,5,2,5,2000-03-11
3,Faith Hill,Breathe,3,3,19,2000-03-11
4,Savage Garden,I Knew I Loved You,2,1,21,2000-03-11
5,Montell Jordan,Get It On Tonite,10,4,21,2000-03-11
6,'N Sync,Bye Bye Bye,7,6,7,2000-03-11
7,Backstreet Boys,Show Me The Meaning Of Being Lonely,9,7,11,2000-03-11
8,Celine Dion,That's The Way It Is,6,6,18,2000-03-11
9,Blink-182,All The Small Things,8,6,15,2000-03-11
10,Santana Featuring Rob Thomas,Smooth,13,1,33,2000-03-11
11,Christina Aguilera,What A Girl Wants,12,1,16,2000-03-11
12,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,11,5,16,2000-03-11
13,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,4,1,14,2000-03-11
14,Destiny's Child,Say My Name,17,13,12,2000-03-11
15,P!nk,There You Go,25,15,2,2000-03-11
16,Sonique,It Feels So Good,16,16,8,2000-03-11
17,Britney Spears,From The Bottom Of My Broken Heart,14,14,7,2000-03-11
18,Blaque,Bring It All To Me,15,5,21,2000-03-11
19,Brian McKnight,Back At One,18,2,29,2000-03-11
20,Sisqo,Thong Song,23,20,7,2000-03-11
21,Third Eye Blind,Never Let You Go,22,21,8,2000-03-11
22,Filter,Take A Picture,19,12,16,2000-03-11
23,Marc Anthony,I Need To Know,20,3,27,2000-03-11
24,Eiffel 65,Blue (Da Ba Dee),21,6,14,2000-03-11
25,Smash Mouth,Then The Morning Comes,24,11,20,2000-03-11
26,Vertical Horizon,Everything You Want,31,26,8,2000-03-11
27,Joe,I Wanna Know,27,27,11,2000-03-11
28,D'Angelo,Untitled (How Does It Feel),28,25,8,2000-03-11
29,Madonna,American Pie,29,29,4,2000-03-11
30,Sammie,I Like It,33,30,7,2000-03-11
31,Dr. Dre Featuring Eminem,Forgot About Dre,30,30,8,2000-03-11
32,Sugar Ray,Falls Apart,32,29,9,2000-03-11
33,Jagged Edge,He Can't Love U,26,15,14,2000-03-11
34,Hoku,Another Dumb Blonde,49,34,4,2000-03-11
35,Aaliyah,I Don't Wanna,35,35,7,2000-03-11
36,Macy Gray,I Try,47,36,4,2000-03-11
37,Train,Meet Virginia,37,20,23,2000-03-11
38,Tim McGraw,My Best Friend,36,29,16,2000-03-11
39,Kid Rock,Only God Knows Why,46,39,4,2000-03-11
40,Whitney Houston,I Learned From The Best,83,40,4,2000-03-11
41,Toby Keith,How Do You Like Me Now?!,43,41,7,2000-03-11
42,Mark Wills,Back At One,39,36,9,2000-03-11
43,Lonestar,Smile,41,39,13,2000-03-11
44,George Strait,The Best Day,44,44,7,2000-03-11
45,J-Shin Featuring LaTocha Scott,One Night Stand,38,34,12,2000-03-11
46,Eve Featuring Faith Evans,Love Is Blind,42,34,10,2000-03-11
47,Dixie Chicks,Cowboy Take Me Away,40,27,16,2000-03-11
48,Tracy Lawrence,Lessons Learned,48,48,7,2000-03-11
49,Whitney Houston,My Love Is Your Love,34,4,28,2000-03-11
50,Marc Anthony,You Sang To Me,54,50,3,2000-03-11
51,Red Hot Chili Peppers,Otherside,52,51,5,2000-03-11
52,Martina McBride,Love's The Only House,53,52,6,2000-03-11
53,Jo Dee Messina,Because You Love Me,55,53,7,2000-03-11
54,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,66,54,4,2000-03-11
55,JAY-Z,Anything,58,55,3,2000-03-11
56,TLC,Dear Lie,51,51,5,2000-03-11
57,SHeDAISY,This Woman Needs,57,57,6,2000-03-11
58,Clint Black With Steve Wariner,Been There,62,58,4,2000-03-11
59,Black Rob,Whoa!,78,59,2,2000-03-11
60,Da Brat,That's What I'm Looking For,73,60,3,2000-03-11
61,Counting Crows,Hanginaround,59,28,19,2000-03-11
62,DMX,Party Up (Up In Here),74,62,3,2000-03-11
63,R.E.M.,The Great Beyond,60,57,12,2000-03-11
64,Kumbia Kings Featuring A.B. Quintanilla,U Don't Love Me,81,64,2,2000-03-11
65,Hot Boys,I Need A Hot Girl,71,65,4,2000-03-11
66,Enrique Iglesias,Rhythm Divine,61,32,15,2000-03-11
67,Phil Vassar,Carlene,75,67,2,2000-03-11
68,Sisqo Featuring Make It Hot,Got To Get It,64,40,17,2000-03-11
69,Snoop Dogg Presents Tha Eastsidaz,G'd Up,65,47,10,2000-03-11
70,Garth Brooks,Do What You Gotta Do,72,70,4,2000-03-11
71,Reba,What Do You Say,68,31,20,2000-03-11
72,2Pac + Outlawz,Baby Don't Cry (Keep Ya Head Up II),82,72,3,2000-03-11
73,Angie Stone,No More Rain (In This Cloud),63,56,12,2000-03-11
74,Metallica,No Leaf Clover,76,74,5,2000-03-11
75,Drama,"Left, Right, Left",80,75,5,2000-03-11
76,Ricky Martin Featuring Meja,Private Emotion,-,76,1,2000-03-11
77,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,77,77,10,2000-03-11
78,Chely Wright,It Was,86,78,2,2000-03-11
79,Kenny Rogers With Alison Krauss & Billy Dean,Buy Me A Rose,-,79,1,2000-03-11
80,Faith Hill,The Way You Love Me,-,80,1,2000-03-11
81,Andy Griggs,She's More,-,81,1,2000-03-11
82,Brian McKnight,Stay Or Let It Go,92,82,3,2000-03-11
83,Montgomery Gentry,Daddy Won't Sell The Farm,87,83,2,2000-03-11
84,Kevon Edmonds,24/7,69,10,19,2000-03-11
85,Ginuwine,None Of Ur Friends Business,85,48,14,2000-03-11
86,Mandy Moore,Candy,89,41,20,2000-03-11
87,Ricky Martin,Shake Your Bon-Bon,70,22,17,2000-03-11
88,Tracie Spencer,Still In My Heart,95,88,2,2000-03-11
89,Limp Bizkit,Re-arranged,91,88,15,2000-03-11
90,DMX,What's My Name,90,67,9,2000-03-11
91,Robbie Williams,Angels,93,53,17,2000-03-11
92,Tracy Byrd,Put Your Hand In Mine,88,76,7,2000-03-11
93,Mint Condition,If You Love Me,84,30,19,2000-03-11
94,LFO,Girl On TV,94,10,17,2000-03-11
95,Jay-Z Featuring Beanie Sigel & Amil,Do It Again (Put Ya Hands Up),96,65,9,2000-03-11
96,Juvenile,U Understand,97,83,6,2000-03-11
97,Amel Larrieux,Get Up,100,97,2,2000-03-11
98,Rage Against The Machine,Guerrilla Radio,98,69,20,2000-03-11
99,Puff Daddy Featuring Mario Winans & Hezekiah Walker & The Love Fe,Best Friend,79,59,5,2000-03-11
100,Alan Jackson,Pop A Top,-,43,17,2000-03-11
1,Destiny's Child,Say My Name,14,1,13,2000-03-18
2,Lonestar,Amazed,1,1,33,2000-03-18
3,Santana Featuring The Product G&B,Maria Maria,2,2,6,2000-03-18
4,Faith Hill,Breathe,3,3,20,2000-03-18
5,'N Sync,Bye Bye Bye,6,5,8,2000-03-18
6,Backstreet Boys,Show Me The Meaning Of Being Lonely,7,6,12,2000-03-18
7,Celine Dion,That's The Way It Is,8,6,19,2000-03-18
8,Savage Garden,I Knew I Loved You,4,1,22,2000-03-18
9,Montell Jordan,Get It On Tonite,5,4,22,2000-03-18
10,Santana Featuring Rob Thomas,Smooth,10,1,34,2000-03-18
11,Blink-182,All The Small Things,9,6,16,2000-03-18
12,P!nk,There You Go,15,12,3,2000-03-18
13,Christina Aguilera,What A Girl Wants,11,1,17,2000-03-18
14,Sonique,It Feels So Good,16,14,9,2000-03-18
15,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,12,5,17,2000-03-18
16,Sisqo,Thong Song,20,16,8,2000-03-18
17,Blaque,Bring It All To Me,18,5,22,2000-03-18
18,Brian McKnight,Back At One,19,2,30,2000-03-18
19,Third Eye Blind,Never Let You Go,21,19,9,2000-03-18
20,Marc Anthony,I Need To Know,23,3,28,2000-03-18
21,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,13,1,15,2000-03-18
22,Vertical Horizon,Everything You Want,26,22,9,2000-03-18
23,Filter,Take A Picture,22,12,17,2000-03-18
24,Britney Spears,From The Bottom Of My Broken Heart,17,14,8,2000-03-18
25,Joe,I Wanna Know,27,25,12,2000-03-18
26,Dr. Dre Featuring Eminem,Forgot About Dre,31,26,9,2000-03-18
27,Smash Mouth,Then The Morning Comes,25,11,21,2000-03-18
28,Whitney Houston,I Learned From The Best,40,28,5,2000-03-18
29,Sammie,I Like It,30,29,8,2000-03-18
30,Macy Gray,I Try,36,30,5,2000-03-18
31,D'Angelo,Untitled (How Does It Feel),28,25,9,2000-03-18
32,Eiffel 65,Blue (Da Ba Dee),24,6,15,2000-03-18
33,Madonna,American Pie,29,29,5,2000-03-18
34,Hoku,Another Dumb Blonde,34,34,5,2000-03-18
35,Kid Rock,Only God Knows Why,39,35,5,2000-03-18
36,Toby Keith,How Do You Like Me Now?!,41,36,8,2000-03-18
37,Sugar Ray,Falls Apart,32,29,10,2000-03-18
38,Aaliyah,I Don't Wanna,35,35,8,2000-03-18
39,Tim McGraw,My Best Friend,38,29,17,2000-03-18
40,Dixie Chicks,Goodbye Earl,-,40,1,2000-03-18
41,George Strait,The Best Day,44,41,8,2000-03-18
42,Train,Meet Virginia,37,20,24,2000-03-18
43,Marc Anthony,You Sang To Me,50,43,4,2000-03-18
44,Jagged Edge,He Can't Love U,33,15,15,2000-03-18
45,Lonestar,Smile,43,39,14,2000-03-18
46,Mark Wills,Back At One,42,36,10,2000-03-18
47,J-Shin Featuring LaTocha Scott,One Night Stand,45,34,13,2000-03-18
48,Tracy Lawrence,Lessons Learned,48,48,8,2000-03-18
49,Red Hot Chili Peppers,Otherside,51,49,6,2000-03-18
50,Eve Featuring Faith Evans,Love Is Blind,46,34,11,2000-03-18
51,Dixie Chicks,Cowboy Take Me Away,47,27,17,2000-03-18
52,Martina McBride,Love's The Only House,52,52,7,2000-03-18
53,Black Rob,Whoa!,59,53,3,2000-03-18
54,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,54,54,5,2000-03-18
55,JAY-Z,Anything,55,55,4,2000-03-18
56,DMX,Party Up (Up In Here),62,56,4,2000-03-18
57,Jo Dee Messina,Because You Love Me,53,53,8,2000-03-18
58,Clint Black With Steve Wariner,Been There,58,58,5,2000-03-18
59,Aaliyah,Try Again,-,59,1,2000-03-18
60,Da Brat,That's What I'm Looking For,60,60,4,2000-03-18
61,SHeDAISY,This Woman Needs,57,57,7,2000-03-18
62,Kumbia Kings Featuring A.B. Quintanilla,U Don't Love Me,64,62,3,2000-03-18
63,Toni Braxton,He Wasn't Man Enough,-,63,1,2000-03-18
64,Phil Vassar,Carlene,67,64,3,2000-03-18
65,Hot Boys,I Need A Hot Girl,65,65,5,2000-03-18
66,Counting Crows,Hanginaround,61,28,20,2000-03-18
67,Ricky Martin Featuring Meja,Private Emotion,76,67,2,2000-03-18
68,Faith Hill,The Way You Love Me,80,68,2,2000-03-18
69,Garth Brooks,Do What You Gotta Do,70,69,5,2000-03-18
70,Bloodhound Gang,The Bad Touch,-,70,1,2000-03-18
71,Angie Stone,No More Rain (In This Cloud),73,56,13,2000-03-18
72,Kenny Rogers With Alison Krauss & Billy Dean,Buy Me A Rose,79,72,2,2000-03-18
73,Drama,"Left, Right, Left",75,73,6,2000-03-18
74,TLC,Dear Lie,56,51,6,2000-03-18
75,Chely Wright,It Was,78,75,3,2000-03-18
76,Andy Griggs,She's More,81,76,2,2000-03-18
77,2Pac + Outlawz,Baby Don't Cry (Keep Ya Head Up II),72,72,4,2000-03-18
78,Brian McKnight,Stay Or Let It Go,82,78,4,2000-03-18
79,R.E.M.,The Great Beyond,63,57,13,2000-03-18
80,Metallica,No Leaf Clover,74,74,6,2000-03-18
81,Montgomery Gentry,Daddy Won't Sell The Farm,83,81,3,2000-03-18
82,Sisqo Featuring Make It Hot,Got To Get It,68,40,18,2000-03-18
83,Snoop Dogg Presents Tha Eastsidaz,G'd Up,69,47,11,2000-03-18
84,Gerald Levert,Mr. Too Damn Good,-,84,1,2000-03-18
85,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,77,77,11,2000-03-18
86,The Lox Featuring Timbaland And EVE,"Ryde Or Die, Chick",-,86,1,2000-03-18
87,Kevon Edmonds,24/7,84,10,20,2000-03-18
88,Enrique Iglesias,Rhythm Divine,66,32,16,2000-03-18
89,Robbie Williams,Angels,91,53,18,2000-03-18
90,Limp Bizkit,Re-arranged,89,88,16,2000-03-18
91,Collin Raye,Couldn't Last A Moment,-,91,1,2000-03-18
92,Ginuwine,None Of Ur Friends Business,85,48,15,2000-03-18
93,Ricky Martin,Shake Your Bon-Bon,87,22,18,2000-03-18
94,DMX,What's My Name,90,67,10,2000-03-18
95,Ying Yang Twins,Whistle While You Twurk,-,95,1,2000-03-18
96,Mint Condition,If You Love Me,93,30,20,2000-03-18
97,Amel Larrieux,Get Up,97,97,3,2000-03-18
98,Tracie Spencer,Still In My Heart,88,88,3,2000-03-18
99,Tracy Byrd,Put Your Hand In Mine,92,76,8,2000-03-18
100,Ty Herndon,No Mercy,-,100,1,2000-03-18
1,Destiny's Child,Say My Name,1,1,14,2000-03-25
2,Santana Featuring The Product G&B,Maria Maria,3,2,7,2000-03-25
3,Lonestar,Amazed,2,1,34,2000-03-25
4,Faith Hill,Breathe,4,3,21,2000-03-25
5,'N Sync,Bye Bye Bye,5,5,9,2000-03-25
6,Backstreet Boys,Show Me The Meaning Of Being Lonely,6,6,13,2000-03-25
7,Celine Dion,That's The Way It Is,7,6,20,2000-03-25
8,Savage Garden,I Knew I Loved You,8,1,23,2000-03-25
9,Montell Jordan,Get It On Tonite,9,4,23,2000-03-25
10,Santana Featuring Rob Thomas,Smooth,10,1,35,2000-03-25
11,P!nk,There You Go,12,11,4,2000-03-25
12,Sonique,It Feels So Good,14,12,10,2000-03-25
13,Sisqo,Thong Song,16,13,9,2000-03-25
14,Blink-182,All The Small Things,11,6,17,2000-03-25
15,Christina Aguilera,What A Girl Wants,13,1,18,2000-03-25
16,Third Eye Blind,Never Let You Go,19,16,10,2000-03-25
17,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",Hot Boyz,15,5,18,2000-03-25
18,Blaque,Bring It All To Me,17,5,23,2000-03-25
19,Vertical Horizon,Everything You Want,22,19,10,2000-03-25
20,Macy Gray,I Try,30,20,6,2000-03-25
21,Brian McKnight,Back At One,18,2,31,2000-03-25
22,Marc Anthony,I Need To Know,20,3,29,2000-03-25
23,Joe,I Wanna Know,25,23,13,2000-03-25
24,Filter,Take A Picture,23,12,18,2000-03-25
25,Dr. Dre Featuring Eminem,Forgot About Dre,26,25,10,2000-03-25
26,Kid Rock,Only God Knows Why,35,26,6,2000-03-25
27,Whitney Houston,I Learned From The Best,28,27,6,2000-03-25
28,Mariah Carey Featuring Joe & 98 Degrees,Thank God I Found You,21,1,16,2000-03-25
29,Dixie Chicks,Goodbye Earl,40,29,2,2000-03-25
30,Marc Anthony,You Sang To Me,43,30,5,2000-03-25
31,Smash Mouth,Then The Morning Comes,27,11,22,2000-03-25
32,Madonna,American Pie,33,29,6,2000-03-25
33,Britney Spears,From The Bottom Of My Broken Heart,24,14,9,2000-03-25
34,Hoku,Another Dumb Blonde,34,34,6,2000-03-25
35,D'Angelo,Untitled (How Does It Feel),31,25,10,2000-03-25
36,Toby Keith,How Do You Like Me Now?!,36,36,9,2000-03-25
37,Sammie,I Like It,29,29,9,2000-03-25
38,Aaliyah,I Don't Wanna,38,35,9,2000-03-25
39,George Strait,The Best Day,41,39,9,2000-03-25
40,Red Hot Chili Peppers,Otherside,49,40,7,2000-03-25
41,Tim McGraw,My Best Friend,39,29,18,2000-03-25
42,Eiffel 65,Blue (Da Ba Dee),32,6,16,2000-03-25
43,Creed,Higher,-,43,21,2000-03-25
44,Tracy Lawrence,Lessons Learned,48,44,9,2000-03-25
45,Mark Wills,Back At One,46,36,11,2000-03-25
46,Train,Meet Virginia,42,20,25,2000-03-25
47,Sugar Ray,Falls Apart,37,29,11,2000-03-25
48,Martina McBride,Love's The Only House,52,48,8,2000-03-25
49,DMX,Party Up (Up In Here),56,49,5,2000-03-25
50,Lonestar,Smile,45,39,15,2000-03-25
51,Jagged Edge,He Can't Love U,44,15,16,2000-03-25
52,Black Rob,Whoa!,53,52,4,2000-03-25
53,Aaliyah,Try Again,59,53,2,2000-03-25
54,Jennifer Lopez Featuring Big Pun & Fat Joe,Feelin' So Good,54,54,6,2000-03-25
55,Toni Braxton,He Wasn't Man Enough,63,55,2,2000-03-25
56,Dixie Chicks,Cowboy Take Me Away,51,27,18,2000-03-25
57,Clint Black With Steve Wariner,Been There,58,57,6,2000-03-25
58,J-Shin Featuring LaTocha Scott,One Night Stand,47,34,14,2000-03-25
59,Eve Featuring Faith Evans,Love Is Blind,50,34,12,2000-03-25
60,Da Brat,That's What I'm Looking For,60,60,5,2000-03-25
61,Jo Dee Messina,Because You Love Me,57,53,9,2000-03-25
62,Bloodhound Gang,The Bad Touch,70,62,2,2000-03-25
63,JAY-Z,Anything,55,55,5,2000-03-25
64,Phil Vassar,Carlene,64,64,4,2000-03-25
65,Kenny Rogers With Alison Krauss & Billy Dean,Buy Me A Rose,72,65,3,2000-03-25
66,Faith Hill,The Way You Love Me,68,66,3,2000-03-25
67,Kumbia Kings Featuring A.B. Quintanilla,U Don't Love Me,62,62,4,2000-03-25
68,SHeDAISY,This Woman Needs,61,57,8,2000-03-25
69,Andy Griggs,She's More,76,69,3,2000-03-25
70,Hot Boys,I Need A Hot Girl,65,65,6,2000-03-25
71,Ricky Martin Featuring Meja,Private Emotion,67,67,3,2000-03-25
72,Chely Wright,It Was,75,72,4,2000-03-25
73,The Lox Featuring Timbaland And EVE,"Ryde Or Die, Chick",86,73,2,2000-03-25
74,NAS Featuring Ginuwine,You Owe Me,-,74,1,2000-03-25
75,Carl Thomas,I Wish,-,75,1,2000-03-25
76,Brian McKnight,Stay Or Let It Go,78,76,5,2000-03-25
77,Garth Brooks,Do What You Gotta Do,69,69,6,2000-03-25
78,Lenny Kravitz,I Belong To You,-,78,1,2000-03-25
79,Montgomery Gentry,Daddy Won't Sell The Farm,81,79,4,2000-03-25
80,Drama,"Left, Right, Left",73,73,7,2000-03-25
81,Angie Stone,No More Rain (In This Cloud),71,56,14,2000-03-25
82,Snoop Dogg Presents Tha Eastsidaz,G'd Up,83,47,12,2000-03-25
83,Gerald Levert,Mr. Too Damn Good,84,83,2,2000-03-25
84,Dave Hollister,Can't Stay,-,84,1,2000-03-25
85,Collin Raye,Couldn't Last A Moment,91,85,2,2000-03-25
86,Metallica,No Leaf Clover,80,74,7,2000-03-25
87,2Pac + Outlawz,Baby Don't Cry (Keep Ya Head Up II),77,72,5,2000-03-25
88,Sisqo Featuring Make It Hot,Got To Get It,82,40,19,2000-03-25
89,"Ginuwine, R.L., Tyrese, Case",The Best Man I Can Be,85,77,12,2000-03-25
90,Mary Mary,Shackles (Praise You),-,90,1,2000-03-25
91,R.E.M.,The Great Beyond,79,57,14,2000-03-25
92,TLC,Dear Lie,74,51,7,2000-03-25
93,Limp Bizkit,Re-arranged,90,88,17,2000-03-25
94,Ying Yang Twins,Whistle While You Twurk,95,94,2,2000-03-25
95,Robbie Williams,Angels,89,53,19,2000-03-25
96,Enrique Iglesias,Rhythm Divine,88,32,17,2000-03-25
