rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
43,Graham Nash,Chicago,61,43,4,1971-06-26
44,The 5th Dimension,Light Sings,46,44,6,1971-06-26
45,Hudson and Landry,Ajax Liquor Store,47,45,10,1971-06-26
46,Nilsson,Me And My Arrow,44,34,15,1971-06-26
47,The Rolling Stones,Wild Horses,85,47,2,1971-06-26
48,Dave & Ansil Collins,Double Barrel,58,48,3,1971-06-26
49,Chee-Chee & Peppy,I Know I'm In Love,57,49,5,1971-06-26
50,The Stylistics,"Stop, Look, Listen (To Your Heart)",59,50,4,1971-06-26
51,The Isley Brothers,Love The One You're With,72,51,2,1971-06-26
52,The Main Ingredient,Spinning Around (I Must Be Falling In Love),52,52,8,1971-06-26
53,Nitty Gritty Dirt Band,House At Pooh Corner,54,53,10,1971-06-26
54,Rose Colored Glass,Can't Find The Time,62,54,12,1971-06-26
55,Brewer And Shipley,Tarkio Road,56,55,7,1971-06-26
56,The Supremes & Four Tops,You Gotta Have Love In Your Heart,60,56,4,1971-06-26
57,The Ebonys,You're The Reason Why,77,57,3,1971-06-26
58,Dawn,Summer Sand,78,58,2,1971-06-26
59,Stephen Stills,Change Partners,79,59,3,1971-06-26
60,Elvis Presley,Life/Only Believe,53,53,7,1971-06-26
61,Five Man Electrical Band,Signs,69,61,5,1971-06-26
62,Cymarron,Rings,80,62,3,1971-06-26
63,Olivia Newton-John,If Not For You,76,63,5,1971-06-26
64,Sounds Of Sunshine,Love Means (You Never Have To Say You're Sorry),70,64,5,1971-06-26
65,The James Gang,Walk Away,75,65,5,1971-06-26
66,Neil Diamond,I Am...I Said/Done Too Soon,65,4,14,1971-06-26
67,Ike & Tina Turner,Ooh Poo Pah Doo,66,60,7,1971-06-26
68,Mary Travers,Follow Me,73,68,6,1971-06-26
69,Davy Jones,Rainy Jane,83,69,2,1971-06-26
70,Cat Stevens,Moon Shadow,-,70,1,1971-06-26
71,P-Nut Gallery,Do You Know What Time It Is?,81,71,3,1971-06-26
72,"Ashton, Gardner & Dyke",Resurrection Shuffle,84,72,2,1971-06-26
73,Bee Gees,How Can You Mend A Broken Heart,-,73,1,1971-06-26
74,Stoney & Meatloaf,What You See Is What You Get,74,71,6,1971-06-26
75,Jody Miller,He's So Fine,-,75,1,1971-06-26
76,The Bells,I Love You Lady Dawn,-,76,1,1971-06-26
77,The Delfonics,Hey! Love/Over And Over,82,77,2,1971-06-26
78,Bob Dylan,Watching The River Flow,-,78,1,1971-06-26
79,Waldo De Los Rios,"Mozart Symphony No. 40 In G Minor K.550, 1st Movement",99,79,2,1971-06-26
80,The Undisputed Truth,Smiling Faces Sometimes,-,80,1,1971-06-26
81,Lobo,She Didn't Do Magic/I'm The Only One,-,81,1,1971-06-26
82,Stevie Wonder,Never Dreamed You'd Leave In Summer,86,82,2,1971-06-26
83,Chicago,Beginnings/Colour My World,-,83,1,1971-06-26
84,Gordon Lightfoot,Talking In Your Sleep,87,84,2,1971-06-26
85,Dusk,I Hear Those Church Bells Ringing,92,85,3,1971-06-26
86,The Buoys,Give Up Your Guns,88,86,2,1971-06-26
87,Z.Z. Hill,I Need Someone (To Love Me),89,87,2,1971-06-26
88,Steve Alaimo,When My Little Girl Is Smiling,-,88,1,1971-06-26
89,Ocean,Deep Enough For Me,-,89,1,1971-06-26
90,Glen Campbell,The Last Time I Saw Her,-,90,1,1971-06-26
91,Dee Dee Warwick,Suspicious Minds,-,91,1,1971-06-26
92,Sugarloaf,Mother Nature's Wine,-,92,1,1971-06-26
93,Kenny Rogers & The First Edition,Take My Hand,-,93,1,1971-06-26
94,Alice Cooper,Caught In A Dream,95,94,3,1971-06-26
95,Bobby Bloom,We're All Goin' Home,-,95,1,1971-06-26
96,Roy Head,Puff Of Smoke,-,96,1,1971-06-26
97,The Continental 4,Day By Day (Every Minute of The Hour),98,97,2,1971-06-26
98,Neil Diamond,I'm A Believer,-,98,1,1971-06-26
99,The Rascals,Love Me,-,99,1,1971-06-26
100,Peaches & Herb,The Sound Of Silence,-,100,1,1971-06-26
1,Carole King,It's Too Late/I Feel The Earth Move,1,1,9,1971-07-03
2,The Raiders,Indian Reservation (The Lament Of The Cherokee Reservation Indian),4,2,13,1971-07-03
3,Cornelius Brothers & Sister Rose,Treat Her Like A Lady,5,3,13,1971-07-03
4,Carpenters,Rainy Days And Mondays,2,2,8,1971-07-03
5,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,8,5,7,1971-07-03
6,The Honey Cone,Want Ads,3,1,13,1971-07-03
7,The Rolling Stones,Brown Sugar,6,1,10,1971-07-03
8,James Taylor,You've Got A Friend,14,8,5,1971-07-03
9,Jerry Reed,"When You're Hot, You're Hot",9,9,9,1971-07-03
10,Ringo Starr,It Don't Come Easy,7,4,10,1971-07-03
11,The 8th Day,She's Not Just Another Woman,17,11,8,1971-07-03
12,Jean Knight,Mr. Big Stuff,18,12,6,1971-07-03
13,Donny Osmond of The Osmonds,Sweet And Innocent,10,7,15,1971-07-03
14,The Osmonds,Double Lovin',15,14,8,1971-07-03
15,Wilson Pickett,Don't Knock My Love - Pt. 1,13,13,11,1971-07-03
16,Carly Simon,That's The Way I've Always Heard It Should Be,19,16,12,1971-07-03
17,The Beginning Of The End,Funky Nassau-Part I,20,17,9,1971-07-03
18,The Supremes,Nathan Jones,16,16,9,1971-07-03
19,Gladys Knight And The Pips,I Don't Want To Do Wrong,25,19,5,1971-07-03
20,The Fortunes,Here Comes That Rainy Day Feeling Again,28,20,8,1971-07-03
21,The Partridge Family Starring Shirley Jones Featuring David Cassidy,I'll Meet You Halfway,11,9,9,1971-07-03
22,Isaac Hayes,Never Can Say Goodbye,24,22,8,1971-07-03
23,Freda Payne,Bring The Boys Home,33,23,5,1971-07-03
24,The Grass Roots,Sooner Or Later,31,24,5,1971-07-03
25,Tommy James,Draggin' The Line,38,25,4,1971-07-03
26,Tom Jones,Puppet Man/Resurrection Shuffle,26,26,7,1971-07-03
27,Delaney & Bonnie & Friends,Never Ending Song Of Love,34,27,7,1971-07-03
28,Joe Cocker,High Time We Went/Black-Eyed Blues,30,28,7,1971-07-03
29,The Guess Who,Albert Flasher/Broken,29,29,12,1971-07-03
30,John Denver,"Take Me Home, Country Roads",36,30,11,1971-07-03
31,Three Dog Night,Joy To The World,12,1,17,1971-07-03
32,Helen Reddy,I Don't Know How To Love Him,23,13,20,1971-07-03
33,Aretha Franklin,Bridge Over Troubled Water/Brand New Me,21,6,12,1971-07-03
34,Chase,Get It On,39,34,7,1971-07-03
35,James Brown,Escape-ism (Part 1),37,35,4,1971-07-03
36,Dave & Ansil Collins,Double Barrel,48,36,4,1971-07-03
37,The Isley Brothers,Love The One You're With,51,37,3,1971-07-03
38,Roberta Flack & Donny Hathaway,You've Got A Friend,42,38,4,1971-07-03
39,Bee Gees,How Can You Mend A Broken Heart,73,39,2,1971-07-03
40,The Rolling Stones,Wild Horses,47,40,3,1971-07-03
41,Graham Nash,Chicago,43,41,5,1971-07-03
42,The Stylistics,"Stop, Look, Listen (To Your Heart)",50,42,5,1971-07-03
43,Dawn,Summer Sand,58,43,3,1971-07-03
44,Five Man Electrical Band,Signs,61,44,6,1971-07-03
45,Hudson and Landry,Ajax Liquor Store,45,45,11,1971-07-03
46,Stephen Stills,Change Partners,59,46,4,1971-07-03
47,The 5th Dimension,Light Sings,44,44,7,1971-07-03
48,Cat Stevens,Moon Shadow,70,48,2,1971-07-03
49,Chee-Chee & Peppy,I Know I'm In Love,49,49,6,1971-07-03
50,Cymarron,Rings,62,50,4,1971-07-03
51,Olivia Newton-John,If Not For You,63,51,6,1971-07-03
52,The Ebonys,You're The Reason Why,57,52,4,1971-07-03
53,Nitty Gritty Dirt Band,House At Pooh Corner,53,53,11,1971-07-03
54,Rose Colored Glass,Can't Find The Time,54,54,13,1971-07-03
55,The Supremes & Four Tops,You Gotta Have Love In Your Heart,56,55,5,1971-07-03
56,Sounds Of Sunshine,Love Means (You Never Have To Say You're Sorry),64,56,6,1971-07-03
57,The Delfonics,Hey! Love/Over And Over,77,57,3,1971-07-03
58,The Main Ingredient,Spinning Around (I Must Be Falling In Love),52,52,9,1971-07-03
59,Chicago,Beginnings/Colour My World,83,59,2,1971-07-03
60,Bob Dylan,Watching The River Flow,78,60,2,1971-07-03
61,The James Gang,Walk Away,65,61,6,1971-07-03
62,Davy Jones,Rainy Jane,69,62,3,1971-07-03
63,"Ashton, Gardner & Dyke",Resurrection Shuffle,72,63,3,1971-07-03
64,Mary Travers,Follow Me,68,64,7,1971-07-03
65,P-Nut Gallery,Do You Know What Time It Is?,71,65,4,1971-07-03
66,Jody Miller,He's So Fine,75,66,2,1971-07-03
67,Lobo,She Didn't Do Magic/I'm The Only One,81,67,2,1971-07-03
68,The Bells,I Love You Lady Dawn,76,68,2,1971-07-03
69,Brewer And Shipley,Tarkio Road,55,55,8,1971-07-03
70,Marvin Gaye,"Mercy, Mercy Me (The Ecology)",-,70,1,1971-07-03
71,Neil Diamond,I'm A Believer,98,71,2,1971-07-03
72,Gordon Lightfoot,Talking In Your Sleep,84,72,3,1971-07-03
73,B.J. Thomas,Mighty Clouds Of Joy,-,73,1,1971-07-03
74,The Doors,Riders On The Storm,-,74,1,1971-07-03
75,Waldo De Los Rios,"Mozart Symphony No. 40 In G Minor K.550, 1st Movement",79,75,3,1971-07-03
76,The Undisputed Truth,Smiling Faces Sometimes,80,76,2,1971-07-03
77,Smokey Robinson & The Miracles,Crazy About The La La La,-,77,1,1971-07-03
78,Stevie Wonder,Never Dreamed You'd Leave In Summer,82,78,3,1971-07-03
79,Four Tops,In These Changing Times,-,79,1,1971-07-03
80,The Dramatics,Whatcha See Is Whatcha Get,-,80,1,1971-07-03
81,Ocean,Deep Enough For Me,89,81,2,1971-07-03
82,Glen Campbell,The Last Time I Saw Her,90,82,2,1971-07-03
83,Steve Alaimo,When My Little Girl Is Smiling,88,83,2,1971-07-03
84,The Buoys,Give Up Your Guns,86,84,3,1971-07-03
85,Dusk,I Hear Those Church Bells Ringing,85,85,4,1971-07-03
86,Z.Z. Hill,I Need Someone (To Love Me),87,86,3,1971-07-03
87,The Continental 4,Day By Day (Every Minute of The Hour),97,87,3,1971-07-03
88,James Brown,Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1),-,88,1,1971-07-03
89,Dee Dee Warwick,Suspicious Minds,91,89,2,1971-07-03
90,Booker T. & The MG's,Melting Pot,-,45,13,1971-07-03
91,Kenny Rogers & The First Edition,Take My Hand,93,91,2,1971-07-03
92,Sugarloaf,Mother Nature's Wine,92,92,2,1971-07-03
93,The Nite-Liters,K-Jee,-,93,1,1971-07-03
94,Chuck Mangione,Hill Where The Lord Hides,-,94,1,1971-07-03
95,Bobby Bloom,We're All Goin' Home,95,95,2,1971-07-03
96,"Earth, Wind & Fire",Love Is Life,-,96,1,1971-07-03
97,Boz Scaggs,Near You,-,97,1,1971-07-03
98,The Rascals,Love Me,99,98,2,1971-07-03
99,Tyrone Davis,One-Way Ticket,-,99,1,1971-07-03
100,Peaches & Herb,The Sound Of Silence,100,100,2,1971-07-03
1,Carole King,It's Too Late/I Feel The Earth Move,1,1,10,1971-07-10
2,The Raiders,Indian Reservation (The Lament Of The Cherokee Reservation Indian),2,2,14,1971-07-10
3,Cornelius Brothers & Sister Rose,Treat Her Like A Lady,3,3,14,1971-07-10
4,Carpenters,Rainy Days And Mondays,4,2,9,1971-07-10
5,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,5,5,8,1971-07-10
6,James Taylor,You've Got A Friend,8,6,6,1971-07-10
7,Jean Knight,Mr. Big Stuff,12,7,7,1971-07-10
8,The Honey Cone,Want Ads,6,1,14,1971-07-10
9,Jerry Reed,"When You're Hot, You're Hot",9,9,10,1971-07-10
10,Carly Simon,That's The Way I've Always Heard It Should Be,16,10,13,1971-07-10
11,The 8th Day,She's Not Just Another Woman,11,11,9,1971-07-10
12,Ringo Starr,It Don't Come Easy,10,4,11,1971-07-10
13,The Rolling Stones,Brown Sugar,7,1,11,1971-07-10
14,Tommy James,Draggin' The Line,25,14,5,1971-07-10
15,The Grass Roots,Sooner Or Later,24,15,6,1971-07-10
16,Bee Gees,How Can You Mend A Broken Heart,39,16,3,1971-07-10
17,The Beginning Of The End,Funky Nassau-Part I,17,17,10,1971-07-10
18,Gladys Knight And The Pips,I Don't Want To Do Wrong,19,18,6,1971-07-10
19,The Fortunes,Here Comes That Rainy Day Feeling Again,20,19,9,1971-07-10
20,John Denver,"Take Me Home, Country Roads",30,20,12,1971-07-10
21,Freda Payne,Bring The Boys Home,23,21,6,1971-07-10
22,Delaney & Bonnie & Friends,Never Ending Song Of Love,27,22,8,1971-07-10
23,The Osmonds,Double Lovin',14,14,9,1971-07-10
24,Donny Osmond of The Osmonds,Sweet And Innocent,13,7,16,1971-07-10
25,Joe Cocker,High Time We Went/Black-Eyed Blues,28,25,8,1971-07-10
26,Wilson Pickett,Don't Knock My Love - Pt. 1,15,13,12,1971-07-10
27,The Supremes,Nathan Jones,18,16,10,1971-07-10
28,Dave & Ansil Collins,Double Barrel,36,28,5,1971-07-10
29,Tom Jones,Puppet Man/Resurrection Shuffle,26,26,8,1971-07-10
30,Chase,Get It On,34,30,8,1971-07-10
31,Isaac Hayes,Never Can Say Goodbye,22,22,9,1971-07-10
32,The Rolling Stones,Wild Horses,40,32,4,1971-07-10
33,Five Man Electrical Band,Signs,44,33,7,1971-07-10
34,The Isley Brothers,Love The One You're With,37,34,4,1971-07-10
35,James Brown,Escape-ism (Part 1),35,35,5,1971-07-10
36,Roberta Flack & Donny Hathaway,You've Got A Friend,38,36,5,1971-07-10
37,Chicago,Beginnings/Colour My World,59,37,3,1971-07-10
38,Dawn,Summer Sand,43,38,4,1971-07-10
39,Graham Nash,Chicago,41,39,6,1971-07-10
40,Cat Stevens,Moon Shadow,48,40,3,1971-07-10
41,The Stylistics,"Stop, Look, Listen (To Your Heart)",42,41,6,1971-07-10
42,The Guess Who,Albert Flasher/Broken,29,29,13,1971-07-10
43,Hudson and Landry,Ajax Liquor Store,45,43,12,1971-07-10
44,Stephen Stills,Change Partners,46,44,5,1971-07-10
45,Cymarron,Rings,50,45,5,1971-07-10
46,Marvin Gaye,"Mercy, Mercy Me (The Ecology)",70,46,2,1971-07-10
47,Sounds Of Sunshine,Love Means (You Never Have To Say You're Sorry),56,47,7,1971-07-10
48,Olivia Newton-John,If Not For You,51,48,7,1971-07-10
49,James Brown,Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1),88,49,2,1971-07-10
50,"Ashton, Gardner & Dyke",Resurrection Shuffle,63,50,4,1971-07-10
51,The Ebonys,You're The Reason Why,52,51,5,1971-07-10
52,Bob Dylan,Watching The River Flow,60,52,3,1971-07-10
53,The Delfonics,Hey! Love/Over And Over,57,53,4,1971-07-10
54,Chee-Chee & Peppy,I Know I'm In Love,49,49,7,1971-07-10
55,Nitty Gritty Dirt Band,House At Pooh Corner,53,53,12,1971-07-10
56,The James Gang,Walk Away,61,56,7,1971-07-10
57,Lobo,She Didn't Do Magic/I'm The Only One,67,57,3,1971-07-10
58,Davy Jones,Rainy Jane,62,58,4,1971-07-10
59,The 5th Dimension,Light Sings,47,44,8,1971-07-10
60,Mary Travers,Follow Me,64,60,8,1971-07-10
61,B.J. Thomas,Mighty Clouds Of Joy,73,61,2,1971-07-10
62,P-Nut Gallery,Do You Know What Time It Is?,65,62,5,1971-07-10
63,Jody Miller,He's So Fine,66,63,3,1971-07-10
64,The Doors,Riders On The Storm,74,64,2,1971-07-10
65,The Bells,I Love You Lady Dawn,68,65,3,1971-07-10
66,Neil Diamond,I'm A Believer,71,66,3,1971-07-10
67,Rose Colored Glass,Can't Find The Time,54,54,14,1971-07-10
68,Smokey Robinson & The Miracles,Crazy About The La La La,77,68,2,1971-07-10
69,The Undisputed Truth,Smiling Faces Sometimes,76,69,3,1971-07-10
70,Waldo De Los Rios,"Mozart Symphony No. 40 In G Minor K.550, 1st Movement",75,70,4,1971-07-10
71,Gordon Lightfoot,Talking In Your Sleep,72,71,4,1971-07-10
72,Three Dog Night,Liar,-,72,1,1971-07-10
73,Ocean,Deep Enough For Me,81,73,3,1971-07-10
74,Glen Campbell,The Last Time I Saw Her,82,74,3,1971-07-10
75,Jackson 5,Maybe Tomorrow,-,75,1,1971-07-10
76,The Dramatics,Whatcha See Is Whatcha Get,80,76,2,1971-07-10
77,Four Tops,In These Changing Times,79,77,2,1971-07-10
78,Stevie Wonder,Never Dreamed You'd Leave In Summer,78,78,4,1971-07-10
79,Steve Alaimo,When My Little Girl Is Smiling,83,79,3,1971-07-10
80,Dee Dee Warwick,Suspicious Minds,89,80,3,1971-07-10
81,Dusk,I Hear Those Church Bells Ringing,85,81,5,1971-07-10
82,Elvis Presley,I'm Leavin',-,82,1,1971-07-10
83,Chuck Mangione,Hill Where The Lord Hides,94,83,2,1971-07-10
84,Tom Clay,"What The World Needs Now Is Love/Abraham, Martin and John",-,84,1,1971-07-10
85,The Continental 4,Day By Day (Every Minute of The Hour),87,85,4,1971-07-10
86,Tyrone Davis,One-Way Ticket,99,86,2,1971-07-10
87,Booker T. & The MG's,Melting Pot,90,45,14,1971-07-10
88,Sugarloaf,Mother Nature's Wine,92,88,3,1971-07-10
89,Jerry Butler,How Did We Lose It Baby,-,89,1,1971-07-10
90,Redbone,Maggie,-,80,6,1971-07-10
91,The Free Movement,I've Found Someone Of My Own,-,91,6,1971-07-10
92,The Nite-Liters,K-Jee,93,92,2,1971-07-10
93,Bobby Bloom,We're All Goin' Home,95,93,3,1971-07-10
94,"Earth, Wind & Fire",Love Is Life,96,94,2,1971-07-10
95,The Rascals,Love Me,98,95,3,1971-07-10
96,Boz Scaggs,Near You,97,96,2,1971-07-10
97,Gayle McCormick,Gonna Be Alright Now,-,97,1,1971-07-10
98,John Kongos,He's Gonna Step On You Again,-,98,1,1971-07-10
99,Bobby Russell,Saturday Morning Confusion,-,99,1,1971-07-10
100,Andy Kim,I Been Moved,-,100,1,1971-07-10
1,Carole King,It's Too Late/I Feel The Earth Move,1,1,11,1971-07-17
2,The Raiders,Indian Reservation (The Lament Of The Cherokee Reservation Indian),2,2,15,1971-07-17
3,James Taylor,You've Got A Friend,6,3,7,1971-07-17
4,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,5,4,9,1971-07-17
5,Cornelius Brothers & Sister Rose,Treat Her Like A Lady,3,3,15,1971-07-17
6,Jean Knight,Mr. Big Stuff,7,6,8,1971-07-17
7,Carpenters,Rainy Days And Mondays,4,2,10,1971-07-17
8,Tommy James,Draggin' The Line,14,8,6,1971-07-17
9,Bee Gees,How Can You Mend A Broken Heart,16,9,4,1971-07-17
10,Carly Simon,That's The Way I've Always Heard It Should Be,10,10,14,1971-07-17
11,The 8th Day,She's Not Just Another Woman,11,11,10,1971-07-17
12,John Denver,"Take Me Home, Country Roads",20,12,13,1971-07-17
13,The Grass Roots,Sooner Or Later,15,13,7,1971-07-17
14,Jerry Reed,"When You're Hot, You're Hot",9,9,11,1971-07-17
15,The Beginning Of The End,Funky Nassau-Part I,17,15,11,1971-07-17
16,The Fortunes,Here Comes That Rainy Day Feeling Again,19,16,10,1971-07-17
17,Gladys Knight And The Pips,I Don't Want To Do Wrong,18,17,7,1971-07-17
18,Delaney & Bonnie & Friends,Never Ending Song Of Love,22,18,9,1971-07-17
19,Freda Payne,Bring The Boys Home,21,19,7,1971-07-17
20,The Honey Cone,Want Ads,8,1,15,1971-07-17
21,Five Man Electrical Band,Signs,33,21,8,1971-07-17
22,Joe Cocker,High Time We Went/Black-Eyed Blues,25,22,9,1971-07-17
23,Chicago,Beginnings/Colour My World,37,23,4,1971-07-17
24,Dave & Ansil Collins,Double Barrel,28,24,6,1971-07-17
25,Chase,Get It On,30,25,9,1971-07-17
26,Marvin Gaye,"Mercy, Mercy Me (The Ecology)",46,26,3,1971-07-17
27,James Brown,Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1),49,27,3,1971-07-17
28,Ringo Starr,It Don't Come Easy,12,4,12,1971-07-17
29,The Isley Brothers,Love The One You're With,34,29,5,1971-07-17
30,The Rolling Stones,Wild Horses,32,30,5,1971-07-17
31,The Rolling Stones,Brown Sugar,13,1,12,1971-07-17
32,Roberta Flack & Donny Hathaway,You've Got A Friend,36,32,6,1971-07-17
33,Cymarron,Rings,45,33,6,1971-07-17
34,Dawn,Summer Sand,38,34,5,1971-07-17
35,Cat Stevens,Moon Shadow,40,35,4,1971-07-17
36,Graham Nash,Chicago,39,36,7,1971-07-17
37,Olivia Newton-John,If Not For You,48,37,8,1971-07-17
38,Tom Jones,Puppet Man/Resurrection Shuffle,29,26,9,1971-07-17
39,The Stylistics,"Stop, Look, Listen (To Your Heart)",41,39,7,1971-07-17
40,Three Dog Night,Liar,72,40,2,1971-07-17
41,James Brown,Escape-ism (Part 1),35,35,6,1971-07-17
42,"Ashton, Gardner & Dyke",Resurrection Shuffle,50,42,5,1971-07-17
43,Hudson and Landry,Ajax Liquor Store,43,43,13,1971-07-17
44,Stephen Stills,Change Partners,44,44,6,1971-07-17
45,Sounds Of Sunshine,Love Means (You Never Have To Say You're Sorry),47,45,8,1971-07-17
46,Jackson 5,Maybe Tomorrow,75,46,2,1971-07-17
47,Bob Dylan,Watching The River Flow,52,47,4,1971-07-17
48,Lobo,She Didn't Do Magic/I'm The Only One,57,48,4,1971-07-17
49,Tom Clay,"What The World Needs Now Is Love/Abraham, Martin and John",84,49,2,1971-07-17
50,The Doors,Riders On The Storm,64,50,3,1971-07-17
51,The Undisputed Truth,Smiling Faces Sometimes,69,51,4,1971-07-17
52,The Delfonics,Hey! Love/Over And Over,53,52,5,1971-07-17
53,B.J. Thomas,Mighty Clouds Of Joy,61,53,3,1971-07-17
54,The James Gang,Walk Away,56,54,8,1971-07-17
55,Davy Jones,Rainy Jane,58,55,5,1971-07-17
56,Neil Diamond,I'm A Believer,66,56,4,1971-07-17
57,Mary Travers,Follow Me,60,57,9,1971-07-17
58,Chee-Chee & Peppy,I Know I'm In Love,54,49,8,1971-07-17
59,Elvis Presley,I'm Leavin',82,59,2,1971-07-17
60,The Dramatics,Whatcha See Is Whatcha Get,76,60,3,1971-07-17
61,Jody Miller,He's So Fine,63,61,4,1971-07-17
62,P-Nut Gallery,Do You Know What Time It Is?,62,62,6,1971-07-17
63,The Ebonys,You're The Reason Why,51,51,6,1971-07-17
64,The Bells,I Love You Lady Dawn,65,64,4,1971-07-17
65,Nitty Gritty Dirt Band,House At Pooh Corner,55,53,13,1971-07-17
66,Smokey Robinson & The Miracles,Crazy About The La La La,68,66,3,1971-07-17
67,Waldo De Los Rios,"Mozart Symphony No. 40 In G Minor K.550, 1st Movement",70,67,5,1971-07-17
68,Creedence Clearwater Revival,Sweet Hitch-Hiker,-,68,1,1971-07-17
69,Glen Campbell,The Last Time I Saw Her,74,69,4,1971-07-17
70,Four Tops,In These Changing Times,77,70,3,1971-07-17
71,Gordon Lightfoot,Talking In Your Sleep,71,71,5,1971-07-17
72,Dusk,I Hear Those Church Bells Ringing,81,72,6,1971-07-17
73,Ocean,Deep Enough For Me,73,73,4,1971-07-17
74,Steve Alaimo,When My Little Girl Is Smiling,79,74,4,1971-07-17
75,Bread,Mother Freedom,-,75,1,1971-07-17
76,The Who,Won't Get Fooled Again,-,76,1,1971-07-17
77,Bobby Russell,Saturday Morning Confusion,99,77,2,1971-07-17
78,Tyrone Davis,One-Way Ticket,86,78,3,1971-07-17
79,Rare Earth,I Just Want To Celebrate,-,79,1,1971-07-17
80,Chuck Mangione,Hill Where The Lord Hides,83,80,3,1971-07-17
81,Booker T. & The MG's,Melting Pot,87,45,15,1971-07-17
82,Dee Dee Warwick,Suspicious Minds,80,80,4,1971-07-17
83,Redbone,Maggie,90,80,7,1971-07-17
84,The Continental 4,Day By Day (Every Minute of The Hour),85,84,5,1971-07-17
85,Jerry Butler,How Did We Lose It Baby,89,85,2,1971-07-17
86,Buddy Miles & The Freedom Express,Them Changes,-,81,7,1971-07-17
87,Audience,Indian Summer,-,87,1,1971-07-17
88,Bill Withers,Ain't No Sunshine,-,88,1,1971-07-17
89,Gayle McCormick,Gonna Be Alright Now,97,89,2,1971-07-17
90,Steppenwolf,Ride With Me,-,90,1,1971-07-17
91,The Free Movement,I've Found Someone Of My Own,91,91,7,1971-07-17
92,The Nite-Liters,K-Jee,92,92,3,1971-07-17
93,"Earth, Wind & Fire",Love Is Life,94,93,3,1971-07-17
94,The Glass Bottle,I Ain't Got Time Anymore,-,94,1,1971-07-17
95,The Rascals,Love Me,95,95,4,1971-07-17
96,John Kongos,He's Gonna Step On You Again,98,96,2,1971-07-17
97,Andy Kim,I Been Moved,100,97,2,1971-07-17
98,Rod Stewart,Maggie May/Reason To Believe,-,98,1,1971-07-17
99,Bobby Bloom,We're All Goin' Home,93,93,4,1971-07-17
100,Sonny James,"Bright Lights, Big City",-,100,1,1971-07-17
1,The Raiders,Indian Reservation (The Lament Of The Cherokee Reservation Indian),2,1,16,1971-07-24
2,Carole King,It's Too Late/I Feel The Earth Move,1,1,12,1971-07-24
3,James Taylor,You've Got A Friend,3,3,8,1971-07-24
4,"Hamilton, Joe Frank & Reynolds",Don't Pull Your Love,4,4,10,1971-07-24
5,Jean Knight,Mr. Big Stuff,6,5,9,1971-07-24
6,Cornelius Brothers & Sister Rose,Treat Her Like A Lady,5,3,16,1971-07-24
7,Tommy James,Draggin' The Line,8,7,7,1971-07-24
8,Bee Gees,How Can You Mend A Broken Heart,9,8,5,1971-07-24
9,John Denver,"Take Me Home, Country Roads",12,9,14,1971-07-24
10,The Grass Roots,Sooner Or Later,13,10,8,1971-07-24
11,Carpenters,Rainy Days And Mondays,7,2,11,1971-07-24
12,Carly Simon,That's The Way I've Always Heard It Should Be,10,10,15,1971-07-24
13,Delaney & Bonnie & Friends,Never Ending Song Of Love,18,13,10,1971-07-24
14,The 8th Day,She's Not Just Another Woman,11,11,11,1971-07-24
15,Marvin Gaye,"Mercy, Mercy Me (The Ecology)",26,15,4,1971-07-24
16,The Fortunes,Here Comes That Rainy Day Feeling Again,16,16,11,1971-07-24
17,Gladys Knight And The Pips,I Don't Want To Do Wrong,17,17,8,1971-07-24
18,Freda Payne,Bring The Boys Home,19,18,8,1971-07-24
19,Chicago,Beginnings/Colour My World,23,19,5,1971-07-24
20,James Brown,Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1),27,20,4,1971-07-24
21,Five Man Electrical Band,Signs,21,21,9,1971-07-24
22,Jerry Reed,"When You're Hot, You're Hot",14,9,12,1971-07-24
23,Dave & Ansil Collins,Double Barrel,24,23,7,1971-07-24
24,The Isley Brothers,Love The One You're With,29,24,6,1971-07-24
25,Chase,Get It On,25,25,10,1971-07-24
26,Tom Clay,"What The World Needs Now Is Love/Abraham, Martin and John",49,26,3,1971-07-24
27,The Beginning Of The End,Funky Nassau-Part I,15,15,12,1971-07-24
28,The Rolling Stones,Wild Horses,30,28,6,1971-07-24
29,Cymarron,Rings,33,29,7,1971-07-24
30,Joe Cocker,High Time We Went/Black-Eyed Blues,22,22,10,1971-07-24
31,Three Dog Night,Liar,40,31,3,1971-07-24
32,Roberta Flack & Donny Hathaway,You've Got A Friend,32,32,7,1971-07-24
33,Cat Stevens,Moon Shadow,35,33,5,1971-07-24
34,Dawn,Summer Sand,34,34,6,1971-07-24
35,Graham Nash,Chicago,36,35,8,1971-07-24
36,Olivia Newton-John,If Not For You,37,36,9,1971-07-24
37,Creedence Clearwater Revival,Sweet Hitch-Hiker,68,37,2,1971-07-24
38,The Honey Cone,Want Ads,20,1,16,1971-07-24
39,The Doors,Riders On The Storm,50,39,4,1971-07-24
