rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
22,Alicia Keys,You Don't Know My Name,10,3,17,2004-03-06
23,No Doubt,It's My Life,23,10,19,2004-03-06
24,Dido,White Flag,24,18,25,2004-03-06
25,Nick Cannon Featuring R. Kelly,Gigolo,26,24,17,2004-03-06
26,Avant,Read Your Mind,27,13,23,2004-03-06
27,Maroon 5,This Love,34,27,4,2004-03-06
28,Baby Bash Featuring Frankie J,Suga Suga,25,7,29,2004-03-06
29,Toby Keith,American Soldier,28,28,11,2004-03-06
30,Alan Jackson,Remember When,29,29,13,2004-03-06
31,G-Unit Featuring Joe,Wanna Get To Know You,37,31,4,2004-03-06
32,Tim McGraw,Watch The Wind Blow By,32,32,13,2004-03-06
33,Santana Featuring Alex Band Or Chad Kroeger,Why Don't You & I,33,8,33,2004-03-06
34,Ludacris Featuring Shawnna,Stand Up,31,1,27,2004-03-06
35,Brad Paisley,Little Moments,41,35,12,2004-03-06
36,Sean Paul Featuring Sasha,I'm Still In Love With You,40,36,10,2004-03-06
37,Young Gunz Featuring Rell,No Better Love,39,37,6,2004-03-06
38,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know,63,38,3,2004-03-06
39,Martina McBride,In My Daughter's Eyes,42,39,8,2004-03-06
40,T.I.,Rubber Band Man,49,40,9,2004-03-06
41,Jagged Edge,Walked Outta Heaven,30,6,27,2004-03-06
42,matchbox twenty,Unwell,43,5,51,2004-03-06
43,Sleepy Brown Featuring OutKast,I Can't Wait,44,43,3,2004-03-06
44,Terri Clark,I Wanna Do It All,38,38,13,2004-03-06
45,Janet Jackson,Just A Little While,45,45,3,2004-03-06
46,YoungBloodZ Featuring Lil Jon,Damn!,48,4,31,2004-03-06
47,Hilary Duff,Come Clean,53,47,2,2004-03-06
48,Sarah McLachlan,Fallen,50,41,20,2004-03-06
49,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,Get Low,36,2,45,2004-03-06
50,Jet,Are You Gonna Be My Girl,61,50,12,2004-03-06
51,Juvenile Featuring Mannie Fresh,In My Life,46,46,10,2004-03-06
52,Five For Fighting,100 Years,55,52,4,2004-03-06
53,Petey Pablo,Freek-A-Leek,57,53,10,2004-03-06
54,Sara Evans,Perfect,59,54,7,2004-03-06
55,Kenny Chesney,There Goes My Life,51,29,18,2004-03-06
56,Trace Adkins,Hot Mama,54,54,7,2004-03-06
57,Kenny Chesney & Uncle Kracker,When The Sun Goes Down,56,56,3,2004-03-06
58,Fuel,Falls On Me,60,58,5,2004-03-06
59,Keith Urban,You'll Think Of Me,64,59,4,2004-03-06
60,Jimmy Wayne,I Love You This Much,65,60,7,2004-03-06
61,Simple Plan,Perfect,52,24,19,2004-03-06
62,Missy Elliott,I'm Really Hot,62,62,4,2004-03-06
63,Incubus,Megalomaniac,66,55,10,2004-03-06
64,Alicia Keys,If I Ain't Got You,-,64,1,2004-03-06
65,Buddy Jewell,Sweet Southern Comfort,68,65,5,2004-03-06
66,Nickelback,Figured You Out,69,66,5,2004-03-06
67,Sarah Connor,Bounce,-,67,1,2004-03-06
68,Rascal Flatts,Mayberry,70,68,3,2004-03-06
69,Westside Connection Featuring Nate Dogg,Gangsta Nation,58,33,14,2004-03-06
70,Audioslave,I Am The Highway,72,66,9,2004-03-06
71,Nelly,Work It (Reinvention),-,71,1,2004-03-06
72,Limp Bizkit,Behind Blue Eyes,-,72,1,2004-03-06
73,Three Days Grace,(I Hate) Everything About You,71,55,15,2004-03-06
74,Josh Turner,Long Black Train,75,74,12,2004-03-06
75,Gary Allan,Songs About Rain,-,75,1,2004-03-06
76,Joe,More & More,74,48,16,2004-03-06
77,Trillville,Neva Eva,77,77,12,2004-03-06
78,Beenie Man Featuring Ms. Thing,Dude,78,78,5,2004-03-06
79,Brooks & Dunn,You Can't Take The Honky Tonk Out Of The Girl,73,39,18,2004-03-06
80,Good Charlotte,Hold On,67,63,4,2004-03-06
81,Ryan Duarte,You,81,81,9,2004-03-06
82,Train,When I Look To The Sky,76,74,5,2004-03-06
83,Lasgo,Alone,84,83,11,2004-03-06
84,The Offspring,Hit That,79,64,12,2004-03-06
85,T.O.K.,Gal Yuh Ah Lead,86,85,3,2004-03-06
86,Clay Aiken,Invisible,83,37,16,2004-03-06
87,Tupac With Eminem Featuring The Outlawz,One Day At A Time,80,80,5,2004-03-06
88,Too Short Featuring Lil Jon & The East Side Boyz,Shake That Monkey,85,84,16,2004-03-06
89,Seal,Love's Divine,93,89,2,2004-03-06
90,Christina Aguilera,The Voice Within,87,33,15,2004-03-06
91,Trapt,Still Frame,88,69,17,2004-03-06
92,JAY-Z,Change Clothes,89,10,17,2004-03-06
93,Big & Rich,Wild West Show,94,93,2,2004-03-06
94,Michelle Branch,Breathe,92,36,18,2004-03-06
95,Deborah Cox,Something Happened On The Way To Heaven,-,95,1,2004-03-06
96,MercyMe,I Can Only Imagine,-,71,14,2004-03-06
97,Montgomery Gentry,Hell Yeah,98,45,18,2004-03-06
98,Tracy Byrd,Drinkin' Bone,95,60,15,2004-03-06
99,Puddle Of Mudd,Away From Me,96,72,16,2004-03-06
100,Kylie Minogue,Slow,91,91,3,2004-03-06
1,Usher Featuring Lil Jon & Ludacris,Yeah!,1,1,10,2004-03-13
2,Chingy Featuring J. Weav,One Call Away,4,2,7,2004-03-13
3,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,2,1,15,2004-03-13
4,OutKast Featuring Sleepy Brown,The Way You Move,3,1,25,2004-03-13
5,J-Kwon,Tipsy,8,5,9,2004-03-13
6,Cassidy Featuring R. Kelly,Hotel,7,6,13,2004-03-13
7,Beyonce,"Me, Myself And I",5,4,18,2004-03-13
8,Ludacris,Splash Waterfalls,9,8,11,2004-03-13
9,Ruben Studdard,Sorry 2004,10,9,11,2004-03-13
10,OutKast,Hey Ya!,6,1,22,2004-03-13
11,Britney Spears,Toxic,14,11,7,2004-03-13
12,JAY-Z,Dirt Off Your Shoulder,18,12,8,2004-03-13
13,Evanescence,My Immortal,17,13,10,2004-03-13
14,Linkin Park,Numb,11,11,19,2004-03-13
15,Kanye West,Through The Wire,15,15,16,2004-03-13
16,Jessica Simpson,With You,16,16,12,2004-03-13
17,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,Salt Shaker,12,9,18,2004-03-13
18,Nickelback,Someday,13,7,30,2004-03-13
19,Sheryl Crow,The First Cut Is The Deepest,19,17,21,2004-03-13
20,Eamon,F**k It (I Don't Want You Back),20,16,15,2004-03-13
21,3 Doors Down,Here Without You,21,5,29,2004-03-13
22,No Doubt,It's My Life,23,10,20,2004-03-13
23,Dido,White Flag,24,18,26,2004-03-13
24,Maroon 5,This Love,27,24,5,2004-03-13
25,Alicia Keys,You Don't Know My Name,22,3,18,2004-03-13
26,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know,38,26,4,2004-03-13
27,Nick Cannon Featuring R. Kelly,Gigolo,25,24,18,2004-03-13
28,G-Unit Featuring Joe,Wanna Get To Know You,31,28,5,2004-03-13
29,Baby Bash Featuring Frankie J,Suga Suga,28,7,30,2004-03-13
30,Sean Paul Featuring Sasha,I'm Still In Love With You,36,30,11,2004-03-13
31,Avant,Read Your Mind,26,13,24,2004-03-13
32,Toby Keith,American Soldier,29,28,12,2004-03-13
33,T.I.,Rubber Band Man,40,33,10,2004-03-13
34,Tim McGraw,Watch The Wind Blow By,32,32,14,2004-03-13
35,Alan Jackson,Remember When,30,29,14,2004-03-13
36,Brad Paisley,Little Moments,35,35,13,2004-03-13
37,Alicia Keys,If I Ain't Got You,64,37,2,2004-03-13
38,Young Gunz Featuring Rell,No Better Love,37,37,7,2004-03-13
39,Santana Featuring Alex Band Or Chad Kroeger,Why Don't You & I,33,8,34,2004-03-13
40,Petey Pablo,Freek-A-Leek,53,40,11,2004-03-13
41,Hilary Duff,Come Clean,47,41,3,2004-03-13
42,Martina McBride,In My Daughter's Eyes,39,39,9,2004-03-13
43,Sleepy Brown Featuring OutKast,I Can't Wait,43,43,4,2004-03-13
44,Ludacris Featuring Shawnna,Stand Up,34,1,28,2004-03-13
45,matchbox twenty,Unwell,42,5,52,2004-03-13
46,Five For Fighting,100 Years,52,46,5,2004-03-13
47,Jet,Are You Gonna Be My Girl,50,47,13,2004-03-13
48,Kenny Chesney & Uncle Kracker,When The Sun Goes Down,57,48,4,2004-03-13
49,Sarah McLachlan,Fallen,48,41,21,2004-03-13
50,YoungBloodZ Featuring Lil Jon,Damn!,46,4,32,2004-03-13
51,Trace Adkins,Hot Mama,56,51,8,2004-03-13
52,Sara Evans,Perfect,54,52,8,2004-03-13
53,Keith Urban,You'll Think Of Me,59,53,5,2004-03-13
54,Jimmy Wayne,I Love You This Much,60,54,8,2004-03-13
55,Fuel,Falls On Me,58,55,6,2004-03-13
56,Incubus,Megalomaniac,63,55,11,2004-03-13
57,Juvenile Featuring Mannie Fresh,In My Life,51,46,11,2004-03-13
58,Janet Jackson,Just A Little While,45,45,4,2004-03-13
59,Missy Elliott,I'm Really Hot,62,59,5,2004-03-13
60,Sarah Connor,Bounce,67,60,2,2004-03-13
61,Kenny Chesney,There Goes My Life,55,29,19,2004-03-13
62,Terri Clark,I Wanna Do It All,44,38,14,2004-03-13
63,Rascal Flatts,Mayberry,68,63,4,2004-03-13
64,Buddy Jewell,Sweet Southern Comfort,65,64,6,2004-03-13
65,Usher,Burn,-,65,1,2004-03-13
66,Nickelback,Figured You Out,66,66,6,2004-03-13
67,Lil' Flip,Game Over (Flip),-,67,1,2004-03-13
68,Nelly,Work It (Reinvention),71,68,2,2004-03-13
69,Simple Plan,Perfect,61,24,20,2004-03-13
70,Three Days Grace,(I Hate) Everything About You,73,55,16,2004-03-13
71,Limp Bizkit,Behind Blue Eyes,72,71,2,2004-03-13
72,Josh Turner,Long Black Train,74,72,13,2004-03-13
73,Gary Allan,Songs About Rain,75,73,2,2004-03-13
74,Avant,Don't Take Your Love Away,-,74,1,2004-03-13
75,Kanye West Featuring Syleena Johnson,All Falls Down,-,75,1,2004-03-13
76,Audioslave,I Am The Highway,70,66,10,2004-03-13
77,Westside Connection Featuring Nate Dogg,Gangsta Nation,69,33,15,2004-03-13
78,Beenie Man Featuring Ms. Thing,Dude,78,78,6,2004-03-13
79,Joe,More & More,76,48,17,2004-03-13
80,Trillville,Neva Eva,77,77,13,2004-03-13
81,OutKast,Roses,-,81,1,2004-03-13
82,Train,When I Look To The Sky,82,74,6,2004-03-13
83,Lasgo,Alone,83,83,12,2004-03-13
84,Brooks & Dunn,You Can't Take The Honky Tonk Out Of The Girl,79,39,19,2004-03-13
85,T.O.K.,Gal Yuh Ah Lead,85,85,4,2004-03-13
86,Joe Featuring G-Unit,Ride Wit U,-,86,1,2004-03-13
87,Ryan Duarte,You,81,81,10,2004-03-13
88,Seal,Love's Divine,89,88,3,2004-03-13
89,Clay Aiken,Invisible,86,37,17,2004-03-13
90,The Offspring,Hit That,84,64,13,2004-03-13
91,Too Short Featuring Lil Jon & The East Side Boyz,Shake That Monkey,88,84,17,2004-03-13
92,Big & Rich,Wild West Show,93,92,3,2004-03-13
93,Trapt,Still Frame,91,69,18,2004-03-13
94,Good Charlotte,Hold On,80,63,5,2004-03-13
95,MercyMe,I Can Only Imagine,96,71,15,2004-03-13
96,Montgomery Gentry,Hell Yeah,97,45,19,2004-03-13
97,Christina Aguilera,The Voice Within,90,33,16,2004-03-13
98,Yeah Yeah Yeahs,Maps,-,98,1,2004-03-13
99,JAY-Z,Change Clothes,92,10,18,2004-03-13
100,Tracy Byrd,Drinkin' Bone,98,60,16,2004-03-13
1,Usher Featuring Lil Jon & Ludacris,Yeah!,1,1,11,2004-03-20
2,Chingy Featuring J. Weav,One Call Away,2,2,8,2004-03-20
3,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,3,1,16,2004-03-20
4,J-Kwon,Tipsy,5,4,10,2004-03-20
5,Cassidy Featuring R. Kelly,Hotel,6,5,14,2004-03-20
6,Ludacris,Splash Waterfalls,8,6,12,2004-03-20
7,OutKast Featuring Sleepy Brown,The Way You Move,4,1,26,2004-03-20
8,JAY-Z,Dirt Off Your Shoulder,12,8,9,2004-03-20
9,Evanescence,My Immortal,13,9,11,2004-03-20
10,Britney Spears,Toxic,11,10,8,2004-03-20
11,Ruben Studdard,Sorry 2004,9,9,12,2004-03-20
12,OutKast,Hey Ya!,10,1,23,2004-03-20
13,Beyonce,"Me, Myself And I",7,4,19,2004-03-20
14,Jessica Simpson,With You,16,14,13,2004-03-20
15,Linkin Park,Numb,14,11,20,2004-03-20
16,Sheryl Crow,The First Cut Is The Deepest,19,16,22,2004-03-20
17,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,Salt Shaker,17,9,19,2004-03-20
18,Eamon,F**k It (I Don't Want You Back),20,16,16,2004-03-20
19,Maroon 5,This Love,24,19,6,2004-03-20
20,Kanye West,Through The Wire,15,15,17,2004-03-20
21,Nickelback,Someday,18,7,31,2004-03-20
22,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know,26,22,5,2004-03-20
23,Dido,White Flag,23,18,27,2004-03-20
24,3 Doors Down,Here Without You,21,5,30,2004-03-20
25,G-Unit Featuring Joe,Wanna Get To Know You,28,25,6,2004-03-20
26,No Doubt,It's My Life,22,10,21,2004-03-20
27,Sean Paul Featuring Sasha,I'm Still In Love With You,30,27,12,2004-03-20
28,Alicia Keys,If I Ain't Got You,37,28,3,2004-03-20
29,Nick Cannon Featuring R. Kelly,Gigolo,27,24,19,2004-03-20
30,T.I.,Rubber Band Man,33,30,11,2004-03-20
31,Alicia Keys,You Don't Know My Name,25,3,19,2004-03-20
32,Usher,Burn,65,32,2,2004-03-20
33,Toby Keith,American Soldier,32,28,13,2004-03-20
34,Petey Pablo,Freek-A-Leek,40,34,12,2004-03-20
35,Tim McGraw,Watch The Wind Blow By,34,32,15,2004-03-20
36,Young Gunz Featuring Rell,No Better Love,38,36,8,2004-03-20
37,Brad Paisley,Little Moments,36,35,14,2004-03-20
38,Baby Bash Featuring Frankie J,Suga Suga,29,7,31,2004-03-20
39,Avant,Read Your Mind,31,13,25,2004-03-20
40,Alan Jackson,Remember When,35,29,15,2004-03-20
41,Hilary Duff,Come Clean,41,41,4,2004-03-20
42,Sleepy Brown Featuring OutKast,I Can't Wait,43,42,5,2004-03-20
43,Kenny Chesney & Uncle Kracker,When The Sun Goes Down,48,43,5,2004-03-20
44,Jet,Are You Gonna Be My Girl,47,44,14,2004-03-20
45,Five For Fighting,100 Years,46,45,6,2004-03-20
46,Santana Featuring Alex Band Or Chad Kroeger,Why Don't You & I,39,8,35,2004-03-20
47,Martina McBride,In My Daughter's Eyes,42,39,10,2004-03-20
48,Keith Urban,You'll Think Of Me,53,48,6,2004-03-20
49,matchbox twenty,Unwell,45,5,53,2004-03-20
50,Sara Evans,Perfect,52,50,9,2004-03-20
51,Trace Adkins,Hot Mama,51,51,9,2004-03-20
52,Fuel,Falls On Me,55,52,7,2004-03-20
53,Jimmy Wayne,I Love You This Much,54,53,9,2004-03-20
54,Buddy Jewell,Sweet Southern Comfort,64,54,7,2004-03-20
55,Rascal Flatts,Mayberry,63,55,5,2004-03-20
56,Incubus,Megalomaniac,56,55,12,2004-03-20
57,Lil' Flip,Game Over (Flip),67,57,2,2004-03-20
58,Sarah Connor,Bounce,60,58,3,2004-03-20
59,Missy Elliott,I'm Really Hot,59,59,6,2004-03-20
60,Kanye West Featuring Syleena Johnson,All Falls Down,75,60,2,2004-03-20
61,Kenny Chesney,There Goes My Life,61,29,20,2004-03-20
62,Hoobastank,The Reason,-,62,1,2004-03-20
63,Avant,Don't Take Your Love Away,74,63,2,2004-03-20
64,OutKast,Roses,81,64,2,2004-03-20
65,Nickelback,Figured You Out,66,65,7,2004-03-20
66,John Michael Montgomery,Letters From Home,-,66,1,2004-03-20
67,Frankee,F.U.R.B. (F U Right Back),-,67,1,2004-03-20
68,Three Days Grace,(I Hate) Everything About You,70,55,17,2004-03-20
69,Juvenile Featuring Mannie Fresh,In My Life,57,46,12,2004-03-20
70,Blink-182,I Miss You,-,70,1,2004-03-20
71,Beenie Man Featuring Ms. Thing,Dude,78,71,7,2004-03-20
72,D12,My Band,-,72,1,2004-03-20
73,Gary Allan,Songs About Rain,73,73,3,2004-03-20
74,Josh Turner,Long Black Train,72,72,14,2004-03-20
75,Josh Groban,You Raise Me Up,-,75,1,2004-03-20
76,Terri Clark,I Wanna Do It All,62,38,15,2004-03-20
77,Limp Bizkit,Behind Blue Eyes,71,71,3,2004-03-20
78,Janet Jackson,Just A Little While,58,45,5,2004-03-20
79,Audioslave,I Am The Highway,76,66,11,2004-03-20
80,Nelly,Work It (Reinvention),68,68,3,2004-03-20
81,Joe,More & More,79,48,18,2004-03-20
82,Westside Connection Featuring Nate Dogg,Gangsta Nation,77,33,16,2004-03-20
83,Trillville,Neva Eva,80,77,14,2004-03-20
84,Train,When I Look To The Sky,82,74,7,2004-03-20
85,Brooks & Dunn,You Can't Take The Honky Tonk Out Of The Girl,84,39,20,2004-03-20
86,Joe Featuring G-Unit,Ride Wit U,86,86,2,2004-03-20
87,Seal,Love's Divine,88,87,4,2004-03-20
88,Big & Rich,Wild West Show,92,88,4,2004-03-20
89,Too Short Featuring Lil Jon & The East Side Boyz,Shake That Monkey,91,84,18,2004-03-20
90,Clay Aiken,Invisible,89,37,18,2004-03-20
91,T.O.K.,Gal Yuh Ah Lead,85,85,5,2004-03-20
92,Lasgo,Alone,83,83,13,2004-03-20
93,Ryan Duarte,You,87,81,11,2004-03-20
94,MercyMe,I Can Only Imagine,95,71,16,2004-03-20
95,The Offspring,Hit That,90,64,14,2004-03-20
96,Trapt,Still Frame,93,69,19,2004-03-20
97,Angel City Featuring Lara McAllen,Love Me Right (Oh Sheila),-,97,1,2004-03-20
98,Mr. Vegas,Pull Up,-,98,1,2004-03-20
99,Montgomery Gentry,Hell Yeah,96,45,20,2004-03-20
100,Yeah Yeah Yeahs,Maps,98,98,2,2004-03-20
1,Usher Featuring Lil Jon & Ludacris,Yeah!,1,1,12,2004-03-27
2,Chingy Featuring J. Weav,One Call Away,2,2,9,2004-03-27
3,J-Kwon,Tipsy,4,3,11,2004-03-27
4,Cassidy Featuring R. Kelly,Hotel,5,4,15,2004-03-27
5,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,3,1,17,2004-03-27
6,Ludacris,Splash Waterfalls,6,6,13,2004-03-27
7,JAY-Z,Dirt Off Your Shoulder,8,7,10,2004-03-27
8,OutKast Featuring Sleepy Brown,The Way You Move,7,1,27,2004-03-27
9,Britney Spears,Toxic,10,9,9,2004-03-27
10,Evanescence,My Immortal,9,9,12,2004-03-27
11,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know,22,11,6,2004-03-27
12,Maroon 5,This Love,19,12,7,2004-03-27
13,Ruben Studdard,Sorry 2004,11,9,13,2004-03-27
14,Sheryl Crow,The First Cut Is The Deepest,16,14,23,2004-03-27
15,Jessica Simpson,With You,14,14,14,2004-03-27
16,OutKast,Hey Ya!,12,1,24,2004-03-27
17,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,Salt Shaker,17,9,20,2004-03-27
18,Beyonce,"Me, Myself And I",13,4,20,2004-03-27
19,Linkin Park,Numb,15,11,21,2004-03-27
20,G-Unit Featuring Joe,Wanna Get To Know You,25,20,7,2004-03-27
21,Eamon,F**k It (I Don't Want You Back),18,16,17,2004-03-27
22,Nickelback,Someday,21,7,32,2004-03-27
23,Sean Paul Featuring Sasha,I'm Still In Love With You,27,23,13,2004-03-27
24,Usher,Burn,32,24,3,2004-03-27
25,Dido,White Flag,23,18,28,2004-03-27
26,Kanye West,Through The Wire,20,15,18,2004-03-27
27,3 Doors Down,Here Without You,24,5,31,2004-03-27
28,Alicia Keys,If I Ain't Got You,28,28,4,2004-03-27
29,Petey Pablo,Freek-A-Leek,34,29,13,2004-03-27
30,T.I.,Rubber Band Man,30,30,12,2004-03-27
31,No Doubt,It's My Life,26,10,22,2004-03-27
32,Jet,Are You Gonna Be My Girl,44,32,15,2004-03-27
33,Kenny Chesney & Uncle Kracker,When The Sun Goes Down,43,33,6,2004-03-27
34,Five For Fighting,100 Years,45,34,7,2004-03-27
35,Hilary Duff,Come Clean,41,35,5,2004-03-27
36,D12,My Band,72,36,2,2004-03-27
37,Nick Cannon Featuring R. Kelly,Gigolo,29,24,20,2004-03-27
38,Toby Keith,American Soldier,33,28,14,2004-03-27
39,Avant,Read Your Mind,39,13,26,2004-03-27
40,Sleepy Brown Featuring OutKast,I Can't Wait,42,40,6,2004-03-27
41,Tim McGraw,Watch The Wind Blow By,35,32,16,2004-03-27
42,Brad Paisley,Little Moments,37,35,15,2004-03-27
43,Alicia Keys,You Don't Know My Name,31,3,20,2004-03-27
44,Young Gunz Featuring Rell,No Better Love,36,36,9,2004-03-27
45,Keith Urban,You'll Think Of Me,48,45,7,2004-03-27
46,Kanye West Featuring Syleena Johnson,All Falls Down,60,46,3,2004-03-27
47,Alan Jackson,Remember When,40,29,16,2004-03-27
48,Sara Evans,Perfect,50,48,10,2004-03-27
49,Baby Bash Featuring Frankie J,Suga Suga,38,7,32,2004-03-27
50,matchbox twenty,Unwell,49,5,54,2004-03-27
51,Lil' Flip,Game Over (Flip),57,51,3,2004-03-27
52,Buddy Jewell,Sweet Southern Comfort,54,52,8,2004-03-27
53,Rascal Flatts,Mayberry,55,53,6,2004-03-27
54,Fuel,Falls On Me,52,52,8,2004-03-27
55,Martina McBride,In My Daughter's Eyes,47,39,11,2004-03-27
56,Incubus,Megalomaniac,56,55,13,2004-03-27
57,Hoobastank,The Reason,62,57,2,2004-03-27
58,Sarah Connor,Bounce,58,58,4,2004-03-27
59,Trace Adkins,Hot Mama,51,51,10,2004-03-27
60,Twista,Overnight Celebrity,-,60,1,2004-03-27
61,John Michael Montgomery,Letters From Home,66,61,2,2004-03-27
62,OutKast,Roses,64,62,3,2004-03-27
63,Frankee,F.U.R.B. (F U Right Back),67,63,2,2004-03-27
64,Blink-182,I Miss You,70,64,2,2004-03-27
65,Beenie Man Featuring Ms. Thing,Dude,71,65,8,2004-03-27
66,Avant,Don't Take Your Love Away,63,63,3,2004-03-27
67,Three Days Grace,(I Hate) Everything About You,68,55,18,2004-03-27
68,Beyonce,Naughty Girl,-,68,1,2004-03-27
69,Nickelback,Figured You Out,65,65,8,2004-03-27
70,Jimmy Wayne,I Love You This Much,53,53,10,2004-03-27
71,Gary Allan,Songs About Rain,73,71,4,2004-03-27
72,Juvenile Featuring Mannie Fresh,In My Life,69,46,13,2004-03-27
73,George Strait,Desperately,-,73,1,2004-03-27
74,Josh Groban,You Raise Me Up,75,74,2,2004-03-27
75,Missy Elliott,I'm Really Hot,59,59,7,2004-03-27
76,Josh Turner,Long Black Train,74,72,15,2004-03-27
77,Limp Bizkit,Behind Blue Eyes,77,71,4,2004-03-27
78,Kimberley Locke,8th World Wonder,-,78,1,2004-03-27
79,Audioslave,I Am The Highway,79,66,12,2004-03-27
80,Terri Clark,I Wanna Do It All,76,38,16,2004-03-27
81,Trillville,Neva Eva,83,77,15,2004-03-27
82,Seal,Love's Divine,87,82,5,2004-03-27
83,Train,When I Look To The Sky,84,74,8,2004-03-27
84,Nelly,Work It (Reinvention),80,68,4,2004-03-27
85,Joe,More & More,81,48,19,2004-03-27
86,Big & Rich,Wild West Show,88,86,5,2004-03-27
87,Joe Featuring G-Unit,Ride Wit U,86,86,3,2004-03-27
88,Westside Connection Featuring Nate Dogg,Gangsta Nation,82,33,17,2004-03-27
89,T.O.K.,Gal Yuh Ah Lead,91,85,6,2004-03-27
90,Janet Jackson,Just A Little While,78,45,6,2004-03-27
91,Lasgo,Alone,92,83,14,2004-03-27
92,Clay Aiken,Invisible,90,37,19,2004-03-27
93,Ryan Duarte,You,93,81,12,2004-03-27
94,Too Short Featuring Lil Jon & The East Side Boyz,Shake That Monkey,89,84,19,2004-03-27
95,Angel City Featuring Lara McAllen,Love Me Right (Oh Sheila),97,95,2,2004-03-27
96,MercyMe,I Can Only Imagine,94,71,17,2004-03-27
97,Yeah Yeah Yeahs,Maps,100,97,3,2004-03-27
98,Mr. Vegas,Pull Up,98,98,2,2004-03-27
99,Trapt,Still Frame,96,69,20,2004-03-27
100,The Offspring,Hit That,95,64,15,2004-03-27
1,Usher Featuring Lil Jon & Ludacris,Yeah!,1,1,13,2004-04-03
2,Chingy Featuring J. Weav,One Call Away,2,2,10,2004-04-03
3,J-Kwon,Tipsy,3,3,12,2004-04-03
4,Clay Aiken,Solitaire,-,4,1,2004-04-03
5,Cassidy Featuring R. Kelly,Hotel,4,4,16,2004-04-03
6,JAY-Z,Dirt Off Your Shoulder,7,6,11,2004-04-03
7,Ludacris,Splash Waterfalls,6,6,14,2004-04-03
8,Evanescence,My Immortal,10,8,13,2004-04-03
9,Mario Winans Featuring Enya & P. Diddy,I Don't Wanna Know,11,9,7,2004-04-03
10,Maroon 5,This Love,12,10,8,2004-04-03
11,Britney Spears,Toxic,9,9,10,2004-04-03
12,Twista Featuring Kanye West & Jamie Foxx,Slow Jamz,5,1,18,2004-04-03
13,OutKast Featuring Sleepy Brown,The Way You Move,8,1,28,2004-04-03
14,Sheryl Crow,The First Cut Is The Deepest,14,14,24,2004-04-03
15,Usher,Burn,24,15,4,2004-04-03
16,Jessica Simpson,With You,15,14,15,2004-04-03
17,G-Unit Featuring Joe,Wanna Get To Know You,20,17,8,2004-04-03
18,Ruben Studdard,Sorry 2004,13,9,14,2004-04-03
19,Linkin Park,Numb,19,11,22,2004-04-03
20,Sean Paul Featuring Sasha,I'm Still In Love With You,23,20,14,2004-04-03
21,Alicia Keys,If I Ain't Got You,28,21,5,2004-04-03
22,OutKast,Hey Ya!,16,1,25,2004-04-03
23,Nickelback,Someday,22,7,33,2004-04-03
24,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,Salt Shaker,17,9,21,2004-04-03
25,Petey Pablo,Freek-A-Leek,29,25,14,2004-04-03
26,Eamon,F**k It (I Don't Want You Back),21,16,18,2004-04-03
27,D12,My Band,36,27,3,2004-04-03
28,Beyonce,"Me, Myself And I",18,4,21,2004-04-03
29,3 Doors Down,Here Without You,27,5,32,2004-04-03
30,T.I.,Rubber Band Man,30,30,13,2004-04-03
31,Kanye West Featuring Syleena Johnson,All Falls Down,46,31,4,2004-04-03
32,Jet,Are You Gonna Be My Girl,32,32,16,2004-04-03
33,Dido,White Flag,25,18,29,2004-04-03
34,Beyonce,Naughty Girl,68,34,2,2004-04-03
35,Kenny Chesney & Uncle Kracker,When The Sun Goes Down,33,33,7,2004-04-03
36,Five For Fighting,100 Years,34,34,8,2004-04-03
37,Hilary Duff,Come Clean,35,35,6,2004-04-03
38,Kanye West,Through The Wire,26,15,19,2004-04-03
39,No Doubt,It's My Life,31,10,23,2004-04-03
40,Lil' Flip,Game Over (Flip),51,40,4,2004-04-03
41,Twista,Overnight Celebrity,60,41,2,2004-04-03
42,Keith Urban,You'll Think Of Me,45,42,8,2004-04-03
43,Hoobastank,The Reason,57,43,3,2004-04-03
44,Toby Keith,American Soldier,38,28,15,2004-04-03
45,Buddy Jewell,Sweet Southern Comfort,52,45,9,2004-04-03
46,Sara Evans,Perfect,48,46,11,2004-04-03
47,Alan Jackson,Remember When,47,29,17,2004-04-03
48,Rascal Flatts,Mayberry,53,48,7,2004-04-03
49,Young Gunz Featuring Rell,No Better Love,44,36,10,2004-04-03
50,Baby Bash Featuring Frankie J,Suga Suga,49,7,33,2004-04-03
51,Brad Paisley,Little Moments,42,35,16,2004-04-03
52,Sleepy Brown Featuring OutKast,I Can't Wait,40,40,7,2004-04-03
53,Tim McGraw,Watch The Wind Blow By,41,32,17,2004-04-03
54,Sarah Connor,Bounce,58,54,5,2004-04-03
