rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
33,Stealers Wheel,Star,41,33,10,1974-03-09
34,The Rolling Stones,Doo Doo Doo Doo Doo (heartbreaker),25,15,9,1974-03-09
35,Dickie Goodman,Energy Crisis '74,33,33,6,1974-03-09
36,Charlie Rich,A Very Special Love Song,51,36,3,1974-03-09
37,Bobby Womack,Lookin' For A Love,46,37,6,1974-03-09
38,Wednesday,Last Kiss,34,34,16,1974-03-09
39,Al Wilson,Show And Tell,26,1,21,1974-03-09
40,Gregg Allman,Midnight Rider,27,19,12,1974-03-09
41,Gladys Knight And The Pips,I've Got To Use My Imagination,37,4,16,1974-03-09
42,MFSB Featuring The Three Degrees,TSOP (The Sound Of Philadelphia),65,42,2,1974-03-09
43,Johnnie Taylor,We're Getting Careless With Our Love,49,43,7,1974-03-09
44,Harry Chapin,WOLD,48,44,10,1974-03-09
45,Elvis Presley,I've Got A Thing About You Baby/Take Good Care Of Her,47,45,5,1974-03-09
46,The Soul Children,I'll Be The Other Woman,56,46,4,1974-03-09
47,The Main Ingredient,Just Don't Want To Be Lonely,57,47,6,1974-03-09
48,Black Oak Arkansas,Jim Dandy,39,25,13,1974-03-09
49,The De Franco Family,Abra-Ca-Dabra,45,32,11,1974-03-09
50,Natural Four,Can This Be Real,35,31,10,1974-03-09
51,Billy Paul,Thanks For Saving My Life,52,51,7,1974-03-09
52,Bob Dylan,On A Night Like This,63,52,3,1974-03-09
53,The Staple Singers,"Touch A Hand, Make A Friend",69,53,3,1974-03-09
54,Johnny Mathis,Life Is A Song Worth Singing,59,54,11,1974-03-09
55,Bachman-Turner Overdrive,Let It Ride,67,55,3,1974-03-09
56,Sami Jo,Tell Me A Lie,66,56,5,1974-03-09
57,Bette Midler,In The Mood,54,51,7,1974-03-09
58,Jim Croce,I'll Have To Say I Love You In A Song,73,58,2,1974-03-09
59,The Chi-lites,Homely Girl,58,58,5,1974-03-09
60,Dolly Parton,Jolene,60,60,7,1974-03-09
61,Tyrone Davis,I Wish It Was Me,62,61,6,1974-03-09
62,Four Tops,I Just Can't Get You Out Of My Mind,64,62,7,1974-03-09
63,Barry White,"Honey Please, Can't Ya See",77,63,3,1974-03-09
64,The Isley Brothers,What It Comes Down To,55,55,11,1974-03-09
65,Ringo Starr,Oh My My,-,65,1,1974-03-09
66,The New Birth,It's Been A Long Time,74,66,4,1974-03-09
67,Diana Ross & Marvin Gaye,My Mistake (Was To Love You),78,67,3,1974-03-09
68,Glen Campbell,Houston (I'm Comin' To See You),68,68,5,1974-03-09
69,Daryl Hall John Oates,She's Gone,72,69,5,1974-03-09
70,Tavares,That's The Sound That Lonely Makes,71,70,6,1974-03-09
71,Billy Joel,Piano Man,84,71,3,1974-03-09
72,Tanya Tucker,Would You Lay With Me (in A Field Of Stone),76,72,4,1974-03-09
73,The James Gang,Must Be Love,79,73,6,1974-03-09
74,Mike Oldfield,Tubular Bells,87,74,3,1974-03-09
75,Bloodstone,Outside Woman,85,75,3,1974-03-09
76,The Steve Miller Band,Your Cash Ain't Nothin' But Trash,83,76,2,1974-03-09
77,Bill Amesbury,Virginia (Touch Me Like You Do),81,77,4,1974-03-09
78,The Guess Who,Star Baby,82,78,4,1974-03-09
79,New York City,"Quick, Fast, In A Hurry",80,79,6,1974-03-09
80,Lou Christie,Beyond The Blue Horizon,88,80,4,1974-03-09
81,Loggins & Messina,Watching The River Run,86,81,2,1974-03-09
82,Grand Funk,The Loco-Motion,-,82,1,1974-03-09
83,Maria Muldaur,Midnight At The Oasis,90,83,3,1974-03-09
84,Albert Hammond,I'm A Train,94,84,2,1974-03-09
85,Seals & Crofts,Unborn Child,89,85,2,1974-03-09
86,Helen Reddy,Keep On Singing,-,86,1,1974-03-09
87,Blue Magic,Stop To Start,75,74,6,1974-03-09
88,Dorothy Norwood,There's Got To Be Rain In Your Life (To Appreciate The Sunshine),92,88,3,1974-03-09
89,Southcote,She,-,89,1,1974-03-09
90,Al Wilson,Touch And Go,-,90,1,1974-03-09
91,Jerry Reed,The Crude Oil Blues,93,91,4,1974-03-09
92,"Bobby ""Blue"" Bland",Goin' Down Slow,95,92,2,1974-03-09
93,NRBQ,Get That Gasoline Blues,70,70,6,1974-03-09
94,The Persuaders,Best Thing That Ever Happened To Me,99,94,2,1974-03-09
95,"Earth, Wind & Fire",Mighty Mighty,-,95,1,1974-03-09
96,The Peppers,Pepper Box,-,96,1,1974-03-09
97,First Choice,Newsy Neighbors,97,97,2,1974-03-09
98,Bee Gees,Mr. Natural,-,98,1,1974-03-09
99,Heartsfield,Music Eyes,100,99,2,1974-03-09
100,Think,Once You Understand,-,100,1,1974-03-09
1,Terry Jacks,Seasons In The Sun,1,1,10,1974-03-16
2,Eddie Kendricks,Boogie Down,2,2,11,1974-03-16
3,Cher,Dark Lady,6,3,9,1974-03-16
4,John Denver,Sunshine On My Shoulders,10,4,8,1974-03-16
5,Barbra Streisand,The Way We Were,3,1,17,1974-03-16
6,Carly Simon & James Taylor,Mockingbird,8,6,7,1974-03-16
7,Kool & The Gang,Jungle Boogie,4,4,15,1974-03-16
8,David Essex,Rock On,5,5,19,1974-03-16
9,Jim Stafford,Spiders & Snakes,7,3,19,1974-03-16
10,Paul McCartney And Wings,Jet,14,10,6,1974-03-16
11,Mocedades,Eres Tu (Touch The Wind),13,11,10,1974-03-16
12,Elton John,Bennie And The Jets,23,12,5,1974-03-16
13,Redbone,Come And Get Your Love,17,13,10,1974-03-16
14,Blue Swede,Hooked On A Feeling,21,14,5,1974-03-16
15,Love Unlimited Orchestra,Love's Theme,11,1,16,1974-03-16
16,Lamont Dozier,Trying To Hold On To My Woman,19,16,13,1974-03-16
17,Moments,Sexy Mama,18,17,10,1974-03-16
18,Cliff DeYoung,My Sweet Lady,22,18,11,1974-03-16
19,Aretha Franklin,Until You Come Back To Me (That's What I'm Gonna Do),9,3,17,1974-03-16
20,Sister Janet Mead,The Lord's Prayer,31,20,4,1974-03-16
21,The Spinners,Mighty Love - Pt. 1,24,21,8,1974-03-16
22,Anne Murray,Love Song,12,12,14,1974-03-16
23,Charlie Rich,There Won't Be Anymore,26,23,8,1974-03-16
24,Gladys Knight And The Pips,Best Thing That Ever Happened To Me,32,24,5,1974-03-16
25,MFSB Featuring The Three Degrees,TSOP (The Sound Of Philadelphia),42,25,3,1974-03-16
26,Rick Derringer,"Rock And Roll, Hoochie Koo",29,26,9,1974-03-16
27,The O'Jays,Put Your Hands Together,15,10,13,1974-03-16
28,Tom T. Hall,I Love,16,12,15,1974-03-16
29,Charlie Rich,A Very Special Love Song,36,29,4,1974-03-16
30,Bobby Womack,Lookin' For A Love,37,30,7,1974-03-16
31,Stealers Wheel,Star,33,31,11,1974-03-16
32,B.B. King,I Like To Live The Love,28,28,15,1974-03-16
33,Diana Ross,Last Time I Saw Him,27,14,11,1974-03-16
34,Ringo Starr,You're Sixteen,20,1,14,1974-03-16
35,Dickie Goodman,Energy Crisis '74,35,33,7,1974-03-16
36,Johnnie Taylor,We're Getting Careless With Our Love,43,36,8,1974-03-16
37,The Main Ingredient,Just Don't Want To Be Lonely,47,37,7,1974-03-16
38,Jim Croce,I'll Have To Say I Love You In A Song,58,38,3,1974-03-16
39,Olivia Newton-John,Let Me Be There,25,6,18,1974-03-16
40,Harry Chapin,WOLD,44,40,11,1974-03-16
41,The Staple Singers,"Touch A Hand, Make A Friend",53,41,4,1974-03-16
42,Elvis Presley,I've Got A Thing About You Baby/Take Good Care Of Her,45,42,6,1974-03-16
43,The Soul Children,I'll Be The Other Woman,46,43,5,1974-03-16
44,Ringo Starr,Oh My My,65,44,2,1974-03-16
45,Bachman-Turner Overdrive,Let It Ride,55,45,4,1974-03-16
46,Sami Jo,Tell Me A Lie,56,46,6,1974-03-16
47,Bob Dylan,On A Night Like This,52,47,4,1974-03-16
48,Billy Paul,Thanks For Saving My Life,51,48,8,1974-03-16
49,Byron MacGregor,Americans,30,4,11,1974-03-16
50,The Rolling Stones,Doo Doo Doo Doo Doo (heartbreaker),34,15,10,1974-03-16
51,Wednesday,Last Kiss,38,34,17,1974-03-16
52,Barry White,"Honey Please, Can't Ya See",63,52,4,1974-03-16
53,Al Wilson,Show And Tell,39,1,22,1974-03-16
54,The De Franco Family,Abra-Ca-Dabra,49,32,12,1974-03-16
55,Diana Ross & Marvin Gaye,My Mistake (Was To Love You),67,55,4,1974-03-16
56,The Chi-lites,Homely Girl,59,56,6,1974-03-16
57,Johnny Mathis,Life Is A Song Worth Singing,54,54,12,1974-03-16
58,Helen Reddy,Keep On Singing,86,58,2,1974-03-16
59,Tyrone Davis,I Wish It Was Me,61,59,7,1974-03-16
60,Mike Oldfield,Tubular Bells,74,60,4,1974-03-16
61,Billy Joel,Piano Man,71,61,4,1974-03-16
62,Tanya Tucker,Would You Lay With Me (in A Field Of Stone),72,62,5,1974-03-16
63,Dolly Parton,Jolene,60,60,8,1974-03-16
64,The Steve Miller Band,Your Cash Ain't Nothin' But Trash,76,64,3,1974-03-16
65,Bloodstone,Outside Woman,75,65,4,1974-03-16
66,Daryl Hall John Oates,She's Gone,69,66,6,1974-03-16
67,Bill Amesbury,Virginia (Touch Me Like You Do),77,67,5,1974-03-16
68,The New Birth,It's Been A Long Time,66,66,5,1974-03-16
69,Grand Funk,The Loco-Motion,82,69,2,1974-03-16
70,The James Gang,Must Be Love,73,70,7,1974-03-16
71,The Guess Who,Star Baby,78,71,5,1974-03-16
72,Four Tops,I Just Can't Get You Out Of My Mind,62,62,8,1974-03-16
73,Maria Muldaur,Midnight At The Oasis,83,73,4,1974-03-16
74,Albert Hammond,I'm A Train,84,74,3,1974-03-16
75,Glen Campbell,Houston (I'm Comin' To See You),68,68,6,1974-03-16
76,Al Wilson,Touch And Go,90,76,2,1974-03-16
77,Tavares,That's The Sound That Lonely Makes,70,70,7,1974-03-16
78,Loggins & Messina,Watching The River Run,81,78,3,1974-03-16
79,Jackson 5,Dancing Machine,-,79,1,1974-03-16
80,Chicago,(i've Been) Searchin' So Long,-,80,1,1974-03-16
81,Seals & Crofts,Unborn Child,85,81,3,1974-03-16
82,Southcote,She,89,82,2,1974-03-16
83,"Bobby ""Blue"" Bland",Goin' Down Slow,92,83,3,1974-03-16
84,Neil Diamond,Skybird,-,84,1,1974-03-16
85,Think,Once You Understand,100,85,2,1974-03-16
86,"Earth, Wind & Fire",Mighty Mighty,95,86,2,1974-03-16
87,Joni Mitchell,Help Me,-,87,1,1974-03-16
88,Cat Stevens,Oh Very Young,-,88,1,1974-03-16
89,Cozy Powell,Dance With The Devil,-,89,1,1974-03-16
90,Three Dog Night,The Show Must Go On,-,90,1,1974-03-16
91,The Peppers,Pepper Box,96,91,2,1974-03-16
92,Lou Christie,Beyond The Blue Horizon,80,80,5,1974-03-16
93,New York City,"Quick, Fast, In A Hurry",79,79,7,1974-03-16
94,The Persuaders,Best Thing That Ever Happened To Me,94,94,3,1974-03-16
95,Bee Gees,Mr. Natural,98,95,2,1974-03-16
96,The Temptations,Heavenly,-,96,1,1974-03-16
97,Heartsfield,Music Eyes,99,97,3,1974-03-16
98,Dorothy Norwood,There's Got To Be Rain In Your Life (To Appreciate The Sunshine),88,88,4,1974-03-16
99,Bill Haley And His Comets,Rock Around The Clock,-,99,1,1974-03-16
100,Jerry Reed,The Crude Oil Blues,91,91,5,1974-03-16
1,Cher,Dark Lady,3,1,10,1974-03-23
2,Terry Jacks,Seasons In The Sun,1,1,11,1974-03-23
3,John Denver,Sunshine On My Shoulders,4,3,9,1974-03-23
4,Eddie Kendricks,Boogie Down,2,2,12,1974-03-23
5,Carly Simon & James Taylor,Mockingbird,6,5,8,1974-03-23
6,Elton John,Bennie And The Jets,12,6,6,1974-03-23
7,Blue Swede,Hooked On A Feeling,14,7,6,1974-03-23
8,Paul McCartney And Wings,Jet,10,8,7,1974-03-23
9,Mocedades,Eres Tu (Touch The Wind),11,9,11,1974-03-23
10,Kool & The Gang,Jungle Boogie,7,4,16,1974-03-23
11,Redbone,Come And Get Your Love,13,11,11,1974-03-23
12,David Essex,Rock On,8,5,20,1974-03-23
13,Barbra Streisand,The Way We Were,5,1,18,1974-03-23
14,Sister Janet Mead,The Lord's Prayer,20,14,5,1974-03-23
15,Lamont Dozier,Trying To Hold On To My Woman,16,15,14,1974-03-23
16,MFSB Featuring The Three Degrees,TSOP (The Sound Of Philadelphia),25,16,4,1974-03-23
17,Cliff DeYoung,My Sweet Lady,18,17,12,1974-03-23
18,Gladys Knight And The Pips,Best Thing That Ever Happened To Me,24,18,6,1974-03-23
19,Charlie Rich,There Won't Be Anymore,23,19,9,1974-03-23
20,The Spinners,Mighty Love - Pt. 1,21,20,9,1974-03-23
21,Jim Stafford,Spiders & Snakes,9,3,20,1974-03-23
22,Charlie Rich,A Very Special Love Song,29,22,5,1974-03-23
23,Rick Derringer,"Rock And Roll, Hoochie Koo",26,23,10,1974-03-23
24,Bobby Womack,Lookin' For A Love,30,24,8,1974-03-23
25,Moments,Sexy Mama,17,17,11,1974-03-23
26,Love Unlimited Orchestra,Love's Theme,15,1,17,1974-03-23
27,Aretha Franklin,Until You Come Back To Me (That's What I'm Gonna Do),19,3,18,1974-03-23
28,Ringo Starr,Oh My My,44,28,3,1974-03-23
29,Stealers Wheel,Star,31,29,12,1974-03-23
30,Jim Croce,I'll Have To Say I Love You In A Song,38,30,4,1974-03-23
31,Anne Murray,Love Song,22,12,15,1974-03-23
32,The Main Ingredient,Just Don't Want To Be Lonely,37,32,8,1974-03-23
33,The Staple Singers,"Touch A Hand, Make A Friend",41,33,5,1974-03-23
34,Johnnie Taylor,We're Getting Careless With Our Love,36,34,9,1974-03-23
35,The O'Jays,Put Your Hands Together,27,10,14,1974-03-23
36,Harry Chapin,WOLD,40,36,12,1974-03-23
37,Sami Jo,Tell Me A Lie,46,37,7,1974-03-23
38,The Soul Children,I'll Be The Other Woman,43,38,6,1974-03-23
39,Elvis Presley,I've Got A Thing About You Baby/Take Good Care Of Her,42,39,7,1974-03-23
40,Bachman-Turner Overdrive,Let It Ride,45,40,5,1974-03-23
41,Diana Ross,Last Time I Saw Him,33,14,12,1974-03-23
42,Tom T. Hall,I Love,28,12,16,1974-03-23
43,Helen Reddy,Keep On Singing,58,43,3,1974-03-23
44,Bob Dylan,On A Night Like This,47,44,5,1974-03-23
45,Diana Ross & Marvin Gaye,My Mistake (Was To Love You),55,45,5,1974-03-23
46,B.B. King,I Like To Live The Love,32,28,16,1974-03-23
47,Ringo Starr,You're Sixteen,34,1,15,1974-03-23
48,Mike Oldfield,Tubular Bells,60,48,5,1974-03-23
49,Barry White,"Honey Please, Can't Ya See",52,49,5,1974-03-23
50,Grand Funk,The Loco-Motion,69,50,3,1974-03-23
51,Billy Joel,Piano Man,61,51,5,1974-03-23
52,Olivia Newton-John,Let Me Be There,39,6,19,1974-03-23
53,Dickie Goodman,Energy Crisis '74,35,33,8,1974-03-23
54,The Chi-lites,Homely Girl,56,54,7,1974-03-23
55,Bloodstone,Outside Woman,65,55,5,1974-03-23
56,Tanya Tucker,Would You Lay With Me (in A Field Of Stone),62,56,6,1974-03-23
57,Tyrone Davis,I Wish It Was Me,59,57,8,1974-03-23
58,Jackson 5,Dancing Machine,79,58,2,1974-03-23
59,Billy Paul,Thanks For Saving My Life,48,48,9,1974-03-23
60,Daryl Hall John Oates,She's Gone,66,60,7,1974-03-23
61,The Steve Miller Band,Your Cash Ain't Nothin' But Trash,64,61,4,1974-03-23
62,The Guess Who,Star Baby,71,62,6,1974-03-23
63,Maria Muldaur,Midnight At The Oasis,73,63,5,1974-03-23
64,Bill Amesbury,Virginia (Touch Me Like You Do),67,64,6,1974-03-23
65,The James Gang,Must Be Love,70,65,8,1974-03-23
66,Chicago,(i've Been) Searchin' So Long,80,66,2,1974-03-23
67,Albert Hammond,I'm A Train,74,67,4,1974-03-23
68,The New Birth,It's Been A Long Time,68,66,6,1974-03-23
69,"Bobby ""Blue"" Bland",Goin' Down Slow,83,69,4,1974-03-23
70,Seals & Crofts,Unborn Child,81,70,4,1974-03-23
71,Al Wilson,Touch And Go,76,71,3,1974-03-23
72,Three Dog Night,The Show Must Go On,90,72,2,1974-03-23
73,Loggins & Messina,Watching The River Run,78,73,4,1974-03-23
74,"Earth, Wind & Fire",Mighty Mighty,86,74,3,1974-03-23
75,Think,Once You Understand,85,75,3,1974-03-23
76,Wednesday,Last Kiss,51,34,18,1974-03-23
77,Joni Mitchell,Help Me,87,77,2,1974-03-23
78,Cat Stevens,Oh Very Young,88,78,2,1974-03-23
79,Neil Diamond,Skybird,84,79,2,1974-03-23
80,Southcote,She,82,80,3,1974-03-23
81,James Brown,The Payback - Part I,-,81,1,1974-03-23
82,Byron MacGregor,Americans,49,4,12,1974-03-23
83,Cozy Powell,Dance With The Devil,89,83,2,1974-03-23
84,The Stylistics,You Make Me Feel Brand New,-,84,1,1974-03-23
85,The Temptations,Heavenly,96,85,2,1974-03-23
86,The Peppers,Pepper Box,91,86,3,1974-03-23
87,Gilbert O'Sullivan,Happiness Is Me And You,-,87,1,1974-03-23
88,"Marvin Hamlisch/""The Sting""",The Entertainer,-,88,1,1974-03-23
89,The Rolling Stones,Doo Doo Doo Doo Doo (heartbreaker),50,15,11,1974-03-23
90,The Isley Brothers,Summer Breeze (Part 1),-,90,1,1974-03-23
91,The Persuaders,Best Thing That Ever Happened To Me,94,91,4,1974-03-23
92,Lou Christie,Beyond The Blue Horizon,92,80,6,1974-03-23
93,Bee Gees,Mr. Natural,95,93,3,1974-03-23
94,Bill Haley And His Comets,Rock Around The Clock,99,94,2,1974-03-23
95,Heartsfield,Music Eyes,97,95,4,1974-03-23
96,Herbie Hancock,Chameleon,-,96,1,1974-03-23
97,Leon Haywood,Keep It In The Family,-,97,1,1974-03-23
98,Kris Kristofferson & Rita Coolidge,Loving Arms,-,98,1,1974-03-23
99,Deep Purple,Might Just Take Your Life,-,99,1,1974-03-23
100,The Emotions,Put A Little Love Away,-,100,1,1974-03-23
1,John Denver,Sunshine On My Shoulders,3,1,10,1974-03-30
2,Blue Swede,Hooked On A Feeling,7,2,7,1974-03-30
3,Terry Jacks,Seasons In The Sun,2,1,12,1974-03-30
4,Elton John,Bennie And The Jets,6,4,7,1974-03-30
5,Cher,Dark Lady,1,1,11,1974-03-30
6,Carly Simon & James Taylor,Mockingbird,5,5,9,1974-03-30
7,Paul McCartney And Wings,Jet,8,7,8,1974-03-30
8,Redbone,Come And Get Your Love,11,8,12,1974-03-30
9,Mocedades,Eres Tu (Touch The Wind),9,9,12,1974-03-30
10,Sister Janet Mead,The Lord's Prayer,14,10,6,1974-03-30
11,Eddie Kendricks,Boogie Down,4,2,13,1974-03-30
12,MFSB Featuring The Three Degrees,TSOP (The Sound Of Philadelphia),16,12,5,1974-03-30
13,Kool & The Gang,Jungle Boogie,10,4,17,1974-03-30
14,Gladys Knight And The Pips,Best Thing That Ever Happened To Me,18,14,7,1974-03-30
15,Lamont Dozier,Trying To Hold On To My Woman,15,15,15,1974-03-30
16,David Essex,Rock On,12,5,21,1974-03-30
17,Charlie Rich,A Very Special Love Song,22,17,6,1974-03-30
18,Charlie Rich,There Won't Be Anymore,19,18,10,1974-03-30
19,Ringo Starr,Oh My My,28,19,4,1974-03-30
20,Bobby Womack,Lookin' For A Love,24,20,9,1974-03-30
21,The Spinners,Mighty Love - Pt. 1,20,20,10,1974-03-30
22,Jim Croce,I'll Have To Say I Love You In A Song,30,22,5,1974-03-30
23,Barbra Streisand,The Way We Were,13,1,19,1974-03-30
24,Cliff DeYoung,My Sweet Lady,17,17,13,1974-03-30
25,Jim Stafford,Spiders & Snakes,21,3,21,1974-03-30
26,The Main Ingredient,Just Don't Want To Be Lonely,32,26,9,1974-03-30
27,The Staple Singers,"Touch A Hand, Make A Friend",33,27,6,1974-03-30
28,Rick Derringer,"Rock And Roll, Hoochie Koo",23,23,11,1974-03-30
29,Love Unlimited Orchestra,Love's Theme,26,1,18,1974-03-30
30,Sami Jo,Tell Me A Lie,37,30,8,1974-03-30
31,Moments,Sexy Mama,25,17,12,1974-03-30
32,Bachman-Turner Overdrive,Let It Ride,40,32,6,1974-03-30
33,Aretha Franklin,Until You Come Back To Me (That's What I'm Gonna Do),27,3,19,1974-03-30
34,Mike Oldfield,Tubular Bells,48,34,6,1974-03-30
35,Helen Reddy,Keep On Singing,43,35,4,1974-03-30
36,The Soul Children,I'll Be The Other Woman,38,36,7,1974-03-30
37,Diana Ross & Marvin Gaye,My Mistake (Was To Love You),45,37,6,1974-03-30
38,Grand Funk,The Loco-Motion,50,38,4,1974-03-30
39,Elvis Presley,I've Got A Thing About You Baby/Take Good Care Of Her,39,39,8,1974-03-30
40,Jackson 5,Dancing Machine,58,40,3,1974-03-30
41,Billy Joel,Piano Man,51,41,6,1974-03-30
42,Anne Murray,Love Song,31,12,16,1974-03-30
43,Stealers Wheel,Star,29,29,13,1974-03-30
44,Barry White,"Honey Please, Can't Ya See",49,44,6,1974-03-30
45,Bloodstone,Outside Woman,55,45,6,1974-03-30
46,The O'Jays,Put Your Hands Together,35,10,15,1974-03-30
47,Diana Ross,Last Time I Saw Him,41,14,13,1974-03-30
48,Harry Chapin,WOLD,36,36,13,1974-03-30
49,Chicago,(i've Been) Searchin' So Long,66,49,3,1974-03-30
50,Johnnie Taylor,We're Getting Careless With Our Love,34,34,10,1974-03-30
51,Bob Dylan,On A Night Like This,44,44,6,1974-03-30
52,Tanya Tucker,Would You Lay With Me (in A Field Of Stone),56,52,7,1974-03-30
53,The Steve Miller Band,Your Cash Ain't Nothin' But Trash,61,53,5,1974-03-30
54,The Guess Who,Star Baby,62,54,7,1974-03-30
55,Maria Muldaur,Midnight At The Oasis,63,55,6,1974-03-30
56,Three Dog Night,The Show Must Go On,72,56,3,1974-03-30
57,Albert Hammond,I'm A Train,67,57,5,1974-03-30
58,The Chi-lites,Homely Girl,54,54,8,1974-03-30
59,Billy Paul,Thanks For Saving My Life,59,48,10,1974-03-30
60,The James Gang,Must Be Love,65,60,9,1974-03-30
61,Bill Amesbury,Virginia (Touch Me Like You Do),64,61,7,1974-03-30
62,Joni Mitchell,Help Me,77,62,3,1974-03-30
63,James Brown,The Payback - Part I,81,63,2,1974-03-30
64,"Earth, Wind & Fire",Mighty Mighty,74,64,4,1974-03-30
65,Think,Once You Understand,75,65,4,1974-03-30
66,Al Wilson,Touch And Go,71,66,4,1974-03-30
67,Seals & Crofts,Unborn Child,70,67,5,1974-03-30
68,Cat Stevens,Oh Very Young,78,68,3,1974-03-30
69,"Bobby ""Blue"" Bland",Goin' Down Slow,69,69,5,1974-03-30
70,The Stylistics,You Make Me Feel Brand New,84,70,2,1974-03-30
71,Loggins & Messina,Watching The River Run,73,71,5,1974-03-30
72,Daryl Hall John Oates,She's Gone,60,60,8,1974-03-30
73,Tyrone Davis,I Wish It Was Me,57,57,9,1974-03-30
74,The Temptations,Heavenly,85,74,3,1974-03-30
75,Neil Diamond,Skybird,79,75,3,1974-03-30
76,Gilbert O'Sullivan,Happiness Is Me And You,87,76,2,1974-03-30
77,Cozy Powell,Dance With The Devil,83,77,3,1974-03-30
78,"Marvin Hamlisch/""The Sting""",The Entertainer,88,78,2,1974-03-30
79,The Peppers,Pepper Box,86,79,4,1974-03-30
80,Leon Haywood,Keep It In The Family,97,80,2,1974-03-30
81,Barbra Streisand,All In Love Is Fair,-,81,1,1974-03-30
82,The Isley Brothers,Summer Breeze (Part 1),90,82,2,1974-03-30
83,Southcote,She,80,80,4,1974-03-30
84,Lou Christie,Beyond The Blue Horizon,92,80,7,1974-03-30
85,The Persuaders,Best Thing That Ever Happened To Me,91,85,5,1974-03-30
86,Bill Haley And His Comets,Rock Around The Clock,94,86,3,1974-03-30
87,Al Green,Let's Get Married,-,87,1,1974-03-30
88,Herbie Hancock,Chameleon,96,88,2,1974-03-30
89,Lois Fletcher,I Am What I Am,-,89,1,1974-03-30
90,Kris Kristofferson & Rita Coolidge,Loving Arms,98,90,2,1974-03-30
91,Deep Purple,Might Just Take Your Life,99,91,2,1974-03-30
92,Martha Reeves,Power Of Love,-,92,1,1974-03-30
93,The Emotions,Put A Little Love Away,100,93,2,1974-03-30
94,Love Unlimited,Under The Influence Of Love,-,94,1,1974-03-30
95,Dawn Featuring Tony Orlando,It Only Hurts When I Try To Smile,-,95,1,1974-03-30
96,Mac Davis,One Hell Of A Woman,-,96,1,1974-03-30
97,ZZ Top,La Grange,-,97,1,1974-03-30
98,Ian Lloyd & Stories,"If It Feels Good, Do It",-,98,1,1974-03-30
99,Five Man Electrical Band,Werewolf,-,99,1,1974-03-30
100,Heartsfield,Music Eyes,95,95,5,1974-03-30
1,Blue Swede,Hooked On A Feeling,2,1,8,1974-04-06
2,Elton John,Bennie And The Jets,4,2,8,1974-04-06
3,John Denver,Sunshine On My Shoulders,1,1,11,1974-04-06
4,Terry Jacks,Seasons In The Sun,3,1,13,1974-04-06
5,Sister Janet Mead,The Lord's Prayer,10,5,7,1974-04-06
6,Redbone,Come And Get Your Love,8,6,13,1974-04-06
7,Cher,Dark Lady,5,1,12,1974-04-06
8,MFSB Featuring The Three Degrees,TSOP (The Sound Of Philadelphia),12,8,6,1974-04-06
9,Carly Simon & James Taylor,Mockingbird,6,5,10,1974-04-06
10,Gladys Knight And The Pips,Best Thing That Ever Happened To Me,14,10,8,1974-04-06
11,Paul McCartney And Wings,Jet,7,7,9,1974-04-06
12,Ringo Starr,Oh My My,19,12,5,1974-04-06
13,Charlie Rich,A Very Special Love Song,17,13,7,1974-04-06
14,Mocedades,Eres Tu (Touch The Wind),9,9,13,1974-04-06
15,Eddie Kendricks,Boogie Down,11,2,14,1974-04-06
16,Bobby Womack,Lookin' For A Love,20,16,10,1974-04-06
17,David Essex,Rock On,16,5,22,1974-04-06
18,Jim Croce,I'll Have To Say I Love You In A Song,22,18,6,1974-04-06
19,Kool & The Gang,Jungle Boogie,13,4,18,1974-04-06
20,The Main Ingredient,Just Don't Want To Be Lonely,26,20,10,1974-04-06
21,Lamont Dozier,Trying To Hold On To My Woman,15,15,16,1974-04-06
22,Grand Funk,The Loco-Motion,38,22,5,1974-04-06
23,Charlie Rich,There Won't Be Anymore,18,18,11,1974-04-06
24,Sami Jo,Tell Me A Lie,30,24,9,1974-04-06
25,The Staple Singers,"Touch A Hand, Make A Friend",27,25,7,1974-04-06
26,The Spinners,Mighty Love - Pt. 1,21,20,11,1974-04-06
27,Mike Oldfield,Tubular Bells,34,27,7,1974-04-06
28,Helen Reddy,Keep On Singing,35,28,5,1974-04-06
29,Diana Ross & Marvin Gaye,My Mistake (Was To Love You),37,29,7,1974-04-06
30,Bachman-Turner Overdrive,Let It Ride,32,30,7,1974-04-06
31,Jackson 5,Dancing Machine,40,31,4,1974-04-06
32,Love Unlimited Orchestra,Love's Theme,29,1,19,1974-04-06
33,Billy Joel,Piano Man,41,33,7,1974-04-06
34,Barbra Streisand,The Way We Were,23,1,20,1974-04-06
35,Jim Stafford,Spiders & Snakes,25,3,22,1974-04-06
36,Cliff DeYoung,My Sweet Lady,24,17,14,1974-04-06
37,Rick Derringer,"Rock And Roll, Hoochie Koo",28,23,12,1974-04-06
38,Aretha Franklin,Until You Come Back To Me (That's What I'm Gonna Do),33,3,20,1974-04-06
39,Chicago,(i've Been) Searchin' So Long,49,39,4,1974-04-06
40,Bloodstone,Outside Woman,45,40,7,1974-04-06
41,Moments,Sexy Mama,31,17,13,1974-04-06
42,Three Dog Night,The Show Must Go On,56,42,4,1974-04-06
43,The Soul Children,I'll Be The Other Woman,36,36,8,1974-04-06
44,Elvis Presley,I've Got A Thing About You Baby/Take Good Care Of Her,39,39,9,1974-04-06
45,Maria Muldaur,Midnight At The Oasis,55,45,7,1974-04-06
