rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
16,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Beggin',25,16,6,1967-04-08
17,Johnny Rivers,Baby I Need Your Lovin',15,3,10,1967-04-08
18,Arthur Conley,Sweet Soul Music,30,18,5,1967-04-08
19,Mitch Ryder And The Detroit Wheels,Sock It To Me-Baby!,17,6,10,1967-04-08
20,Smokey Robinson & The Miracles,The Love I Saw In You Was Just A Mirage,24,20,8,1967-04-08
21,Brenda & The Tabulations,Dry Your Eyes,26,21,7,1967-04-08
22,The Young Rascals,I've Been Lonely Too Long,16,16,11,1967-04-08
23,Ed Ames,My Cup Runneth Over,11,8,12,1967-04-08
24,The Royal Guardsmen,The Return Of The Red Baron,21,15,7,1967-04-08
25,Lesley Gore,California Nights,22,16,10,1967-04-08
26,The Platters,With This Ring,28,26,7,1967-04-08
27,Simon & Garfunkel,At The Zoo,34,27,4,1967-04-08
28,The Buckinghams,Don't You Care,48,28,5,1967-04-08
29,The Supremes,Love Is Here And Now You're Gone,20,1,11,1967-04-08
30,Tom Jones,Detroit City,38,30,5,1967-04-08
31,Sandy Posey,What A Woman In Love Won't Do,41,31,5,1967-04-08
32,Stevie Wonder,Travlin' Man,32,32,6,1967-04-08
33,The Spencer Davis Group,I'm A Man,49,33,3,1967-04-08
34,Paul Revere & The Raiders,Ups And Downs,29,22,8,1967-04-08
35,Herman's Hermits,No Milk Today,36,35,8,1967-04-08
36,Joe Tex,Show Me,43,36,6,1967-04-08
37,Herb Alpert & The Tijuana Brass,Wade In The Water,37,37,5,1967-04-08
38,Nancy Sinatra,Love Eyes,61,38,3,1967-04-08
39,Jimmy Ruffin,Gonna Give Her All The Love I've Got,52,39,4,1967-04-08
40,Keith,Tell Me To My Face,44,40,4,1967-04-08
41,The Buckinghams,Laudy Miss Claudy,53,41,5,1967-04-08
42,The Casinos,Then You Can Tell Me Goodbye,27,6,13,1967-04-08
43,Gary Lewis And The Playboys,The Loser (With A Broken Heart),45,43,5,1967-04-08
44,Sam & Dave,When Something Is Wrong With My Baby,42,42,7,1967-04-08
45,Peter And Gordon,Sunday For Tea,56,45,3,1967-04-08
46,The Monkees,The Girl I Knew Somewhere,51,46,3,1967-04-08
47,The Rolling Stones,Ruby Tuesday,23,1,12,1967-04-08
48,The Dave Clark Five,You Got What It Takes,83,48,2,1967-04-08
49,Nancy Sinatra with Lee Hazlewood,Summer Wine,54,49,6,1967-04-08
50,The Hollies,On A Carousel,55,50,4,1967-04-08
51,Peaches & Herb,Close Your Eyes,64,51,3,1967-04-08
52,Andy Williams,Music To Watch Girls By,62,52,3,1967-04-08
53,Dusty Springfield,I'll Try Anything,63,53,4,1967-04-08
54,Sam The Sham and the Pharaohs,"Oh That's Good, No That's Bad",57,54,4,1967-04-08
55,The Electric Prunes,Get Me To The World On Time,65,55,2,1967-04-08
56,The Easybeats,Friday On My Mind,72,56,4,1967-04-08
57,The Supremes,The Happening,-,57,1,1967-04-08
58,The Mojo Men,"Sit Down, I Think I Love You",40,36,10,1967-04-08
59,Wilson Pickett,I Found A Love - Part 1,82,59,2,1967-04-08
60,? (Question Mark) & The Mysterians,"Can't Get Enough Of You, Baby",68,60,3,1967-04-08
61,Roger Miller,Walkin' In The Sunshine,76,61,3,1967-04-08
62,The Byrds,My Back Pages,86,62,2,1967-04-08
63,Marlena Shaw,"Mercy, Mercy, Mercy",58,58,5,1967-04-08
64,Ray Price,Danny Boy,80,64,3,1967-04-08
65,Lou Rawls,Dead End Street Monologue/Dead End Street,81,65,3,1967-04-08
66,Bobby Vinton,For He's A Jolly Good Fellow,66,66,4,1967-04-08
67,Gene Chandler,Girl Don't Care,67,67,7,1967-04-08
68,Neil Diamond,"Girl, You'll Be A Woman Soon",-,68,1,1967-04-08
69,Blues Magoos,Pipe Dream,78,69,4,1967-04-08
70,The Artistics,Girl I Need You,73,70,4,1967-04-08
71,The Yellow Balloon,Yellow Balloon,89,71,2,1967-04-08
72,Freddie Scott,Cry To Me,74,72,3,1967-04-08
73,The Happenings,I Got Rhythm,-,73,1,1967-04-08
74,Booker T. & The MG's,Hip Hug-Her,87,74,3,1967-04-08
75,Micky Dolenz,Don't Do It,75,75,6,1967-04-08
76,Jefferson Airplane,Somebody To Love,88,76,2,1967-04-08
77,Eric Burdon & The Animals,When I Was Young,-,77,1,1967-04-08
78,The Fantastic Four,The Whole World Is A Stage,84,78,3,1967-04-08
79,Percy Sledge,Out Of Left Field,-,79,1,1967-04-08
80,Herb Alpert & The Tijuana Brass,Casino Royale,-,80,1,1967-04-08
81,Otis Redding,I Love You More Than Words Can Say,-,81,1,1967-04-08
82,The Nitty Gritty Dirt Band,Buy For Me The Rain,-,82,1,1967-04-08
83,Blues Magoos,There's A Chance We Can Make It,-,83,1,1967-04-08
84,The Tremeloes,Here Comes My Baby,-,84,1,1967-04-08
85,Toussaint McCall,Nothing Takes The Place Of You,85,85,3,1967-04-08
86,Bobby Darin,The Lady Came From Baltimore,-,86,1,1967-04-08
87,Lou Courtney,Do The Thing,-,87,1,1967-04-08
88,"The Sopwith ""Camel""",Postcard From Jamaica,90,88,2,1967-04-08
89,The Romeos,Precious Memories,99,89,2,1967-04-08
90,Cannonball Adderley,Why? (Am I Treated So Bad),-,90,1,1967-04-08
91,Tommy Roe,Sing Along With Me,-,91,1,1967-04-08
92,Aaron Neville,She Took You For A Ride,93,92,3,1967-04-08
93,Frankie Laine,Making Memories,-,93,1,1967-04-08
94,B.B. King,The Jungle,94,94,2,1967-04-08
95,Dionne Warwick,Alfie,-,95,1,1967-04-08
96,The Blues Project,No Time Like The Right Time,100,96,2,1967-04-08
97,Lowell Fulsom,Make A Little Love,97,97,2,1967-04-08
98,Sergio Mendes & Brasil '66,For Me,98,98,2,1967-04-08
99,Engelbert Humperdinck,Release Me (And Let Me Love Again),-,99,1,1967-04-08
100,Vicki Anderson & James Brown,Think,-,100,1,1967-04-08
1,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,3,1,5,1967-04-15
2,The Turtles,Happy Together,1,1,10,1967-04-15
3,Petula Clark,This Is My Song,5,3,7,1967-04-15
4,Four Tops,Bernadette,4,4,6,1967-04-15
5,The Monkees,"A Little Bit Me, A Little Bit You",9,5,4,1967-04-15
6,The Five Americans,Western Union,7,6,7,1967-04-15
7,Tommy James And The Shondells,I Think We're Alone Now,8,7,10,1967-04-15
8,The Mamas & The Papas,Dedicated To The One I Love,2,2,8,1967-04-15
9,Aretha Franklin,I Never Loved A Man (The Way I Love You),12,9,7,1967-04-15
10,Martha & The Vandellas,Jimmy Mack,11,10,8,1967-04-15
11,Arthur Conley,Sweet Soul Music,18,11,6,1967-04-15
12,The Beatles,Penny Lane,6,1,8,1967-04-15
13,Herman's Hermits,There's A Kind Of Hush,10,4,10,1967-04-15
14,Harpers Bizarre,The 59th Street Bridge Song (Feelin' Groovy),13,13,9,1967-04-15
15,Buffalo Springfield,"For What It's Worth (Stop, Hey What's That Sound)",14,7,12,1967-04-15
16,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Beggin',16,16,7,1967-04-15
17,Simon & Garfunkel,At The Zoo,27,17,5,1967-04-15
18,The Platters,With This Ring,26,18,8,1967-04-15
19,The Supremes,The Happening,57,19,2,1967-04-15
20,Brenda & The Tabulations,Dry Your Eyes,21,20,8,1967-04-15
21,The Beatles,Strawberry Fields Forever,15,8,8,1967-04-15
22,The Spencer Davis Group,I'm A Man,33,22,4,1967-04-15
23,The Buckinghams,Don't You Care,28,23,6,1967-04-15
24,The Young Rascals,I've Been Lonely Too Long,22,16,12,1967-04-15
25,Smokey Robinson & The Miracles,The Love I Saw In You Was Just A Mirage,20,20,9,1967-04-15
26,Mitch Ryder And The Detroit Wheels,Sock It To Me-Baby!,19,6,11,1967-04-15
27,Lesley Gore,California Nights,25,16,11,1967-04-15
28,Tom Jones,Detroit City,30,28,6,1967-04-15
29,Nancy Sinatra,Love Eyes,38,29,4,1967-04-15
30,Jimmy Ruffin,Gonna Give Her All The Love I've Got,39,30,5,1967-04-15
31,Sandy Posey,What A Woman In Love Won't Do,31,31,6,1967-04-15
32,Ed Ames,My Cup Runneth Over,23,8,13,1967-04-15
33,Peaches & Herb,Close Your Eyes,51,33,4,1967-04-15
34,Peter And Gordon,Sunday For Tea,45,34,4,1967-04-15
35,Joe Tex,Show Me,36,35,7,1967-04-15
36,The Hollies,On A Carousel,50,36,5,1967-04-15
37,Keith,Tell Me To My Face,40,37,5,1967-04-15
38,The Dave Clark Five,You Got What It Takes,48,38,3,1967-04-15
39,The Monkees,The Girl I Knew Somewhere,46,39,4,1967-04-15
40,Stevie Wonder,Travlin' Man,32,32,7,1967-04-15
41,The Buckinghams,Laudy Miss Claudy,41,41,6,1967-04-15
42,Herman's Hermits,No Milk Today,35,35,9,1967-04-15
43,Wilson Pickett,I Found A Love - Part 1,59,43,3,1967-04-15
44,Sam & Dave,When Something Is Wrong With My Baby,44,42,8,1967-04-15
45,The Electric Prunes,Get Me To The World On Time,55,45,3,1967-04-15
46,The Easybeats,Friday On My Mind,56,46,5,1967-04-15
47,Andy Williams,Music To Watch Girls By,52,47,4,1967-04-15
48,Johnny Rivers,Baby I Need Your Lovin',17,3,11,1967-04-15
49,Nancy Sinatra with Lee Hazlewood,Summer Wine,49,49,7,1967-04-15
50,Dusty Springfield,I'll Try Anything,53,50,5,1967-04-15
51,Roger Miller,Walkin' In The Sunshine,61,51,4,1967-04-15
52,The Byrds,My Back Pages,62,52,3,1967-04-15
53,Neil Diamond,"Girl, You'll Be A Woman Soon",68,53,2,1967-04-15
54,Sam The Sham and the Pharaohs,"Oh That's Good, No That's Bad",54,54,5,1967-04-15
55,Lou Rawls,Dead End Street Monologue/Dead End Street,65,55,4,1967-04-15
56,Gary Lewis And The Playboys,The Loser (With A Broken Heart),43,43,6,1967-04-15
57,The Yellow Balloon,Yellow Balloon,71,57,3,1967-04-15
58,The Mojo Men,"Sit Down, I Think I Love You",58,36,11,1967-04-15
59,The Happenings,I Got Rhythm,73,59,2,1967-04-15
60,? (Question Mark) & The Mysterians,"Can't Get Enough Of You, Baby",60,60,4,1967-04-15
61,Eric Burdon & The Animals,When I Was Young,77,61,2,1967-04-15
62,Ray Price,Danny Boy,64,62,4,1967-04-15
63,Booker T. & The MG's,Hip Hug-Her,74,63,4,1967-04-15
64,Blues Magoos,Pipe Dream,69,64,5,1967-04-15
65,Herb Alpert & The Tijuana Brass,Casino Royale,80,65,2,1967-04-15
66,Gene Chandler,Girl Don't Care,67,66,8,1967-04-15
67,The Nitty Gritty Dirt Band,Buy For Me The Rain,82,67,2,1967-04-15
68,Jefferson Airplane,Somebody To Love,76,68,3,1967-04-15
69,The Artistics,Girl I Need You,70,69,5,1967-04-15
70,Freddie Scott,Cry To Me,72,70,4,1967-04-15
71,Engelbert Humperdinck,Release Me (And Let Me Love Again),99,71,2,1967-04-15
72,The Tremeloes,Here Comes My Baby,84,72,2,1967-04-15
73,Percy Sledge,Out Of Left Field,79,73,2,1967-04-15
74,Toussaint McCall,Nothing Takes The Place Of You,85,74,4,1967-04-15
75,Frankie Laine,Making Memories,93,75,2,1967-04-15
76,The Romeos,Precious Memories,89,76,3,1967-04-15
77,The Fantastic Four,The Whole World Is A Stage,78,77,4,1967-04-15
78,Bobby Darin,The Lady Came From Baltimore,86,78,2,1967-04-15
79,Cannonball Adderley,Why? (Am I Treated So Bad),90,79,2,1967-04-15
80,Otis Redding,I Love You More Than Words Can Say,81,80,2,1967-04-15
81,Blues Magoos,There's A Chance We Can Make It,83,81,2,1967-04-15
82,James & Bobby Purify,Shake A Tail Feather,-,82,1,1967-04-15
83,Lou Courtney,Do The Thing,87,83,2,1967-04-15
84,The Parade,Sunshine Girl,-,84,1,1967-04-15
85,The Contours,It's So Hard Being A Loser,-,85,1,1967-04-15
86,The Tokens,Portrait Of My Love,-,86,1,1967-04-15
87,Jerry Jaye,My Girl Josephine,-,87,1,1967-04-15
88,Dionne Warwick,Alfie,95,88,2,1967-04-15
89,The Five Stairsteps,Ain't Gonna Rest (Till I Get You),-,89,1,1967-04-15
90,Walter Jackson,Speak Her Name,-,90,1,1967-04-15
91,Dyke And The Blazers,Funky Broadway Part I,-,91,1,1967-04-15
92,Aaron Neville,She Took You For A Ride,92,92,4,1967-04-15
93,The Raelets/Ray Charles Orchestra,One Hurt Deserves Another,-,93,1,1967-04-15
94,Connie Francis,Time Alone Will Tell,-,94,1,1967-04-15
95,William Bell,Everybody Loves A Winner,-,95,1,1967-04-15
96,Johnny Thunder & Ruby Winters,Make Love To Me,-,96,1,1967-04-15
97,Buck Owens and The Buckaroos,Sam's Place,-,97,1,1967-04-15
98,Brenton Wood,The Oogum Boogum Song,-,98,1,1967-04-15
99,The Who,Happy Jack,-,99,1,1967-04-15
100,Jack Jones,I'm Indestructible,-,100,1,1967-04-15
1,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,1,1,6,1967-04-22
2,The Turtles,Happy Together,2,1,11,1967-04-22
3,The Monkees,"A Little Bit Me, A Little Bit You",5,3,5,1967-04-22
4,Tommy James And The Shondells,I Think We're Alone Now,7,4,11,1967-04-22
5,The Five Americans,Western Union,6,5,8,1967-04-22
6,Petula Clark,This Is My Song,3,3,8,1967-04-22
7,Arthur Conley,Sweet Soul Music,11,7,7,1967-04-22
8,Four Tops,Bernadette,4,4,7,1967-04-22
9,Aretha Franklin,I Never Loved A Man (The Way I Love You),9,9,8,1967-04-22
10,Martha & The Vandellas,Jimmy Mack,10,10,9,1967-04-22
11,The Supremes,The Happening,19,11,3,1967-04-22
12,The Mamas & The Papas,Dedicated To The One I Love,8,2,9,1967-04-22
13,The Spencer Davis Group,I'm A Man,22,13,5,1967-04-22
14,The Platters,With This Ring,18,14,9,1967-04-22
15,Nancy Sinatra,Love Eyes,29,15,5,1967-04-22
16,Simon & Garfunkel,At The Zoo,17,16,6,1967-04-22
17,The Buckinghams,Don't You Care,23,17,7,1967-04-22
18,The Dave Clark Five,You Got What It Takes,38,18,4,1967-04-22
19,Buffalo Springfield,"For What It's Worth (Stop, Hey What's That Sound)",15,7,13,1967-04-22
20,Brenda & The Tabulations,Dry Your Eyes,20,20,9,1967-04-22
21,The Beatles,Penny Lane,12,1,9,1967-04-22
22,Herman's Hermits,There's A Kind Of Hush,13,4,11,1967-04-22
23,Harpers Bizarre,The 59th Street Bridge Song (Feelin' Groovy),14,13,10,1967-04-22
24,The Hollies,On A Carousel,36,24,6,1967-04-22
25,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Beggin',16,16,8,1967-04-22
26,Peaches & Herb,Close Your Eyes,33,26,5,1967-04-22
27,Tom Jones,Detroit City,28,27,7,1967-04-22
28,The Beatles,Strawberry Fields Forever,21,8,9,1967-04-22
29,Jimmy Ruffin,Gonna Give Her All The Love I've Got,30,29,6,1967-04-22
30,The Easybeats,Friday On My Mind,46,30,6,1967-04-22
31,Peter And Gordon,Sunday For Tea,34,31,5,1967-04-22
32,Wilson Pickett,I Found A Love - Part 1,43,32,4,1967-04-22
33,Lesley Gore,California Nights,27,16,12,1967-04-22
34,The Electric Prunes,Get Me To The World On Time,45,34,4,1967-04-22
35,Andy Williams,Music To Watch Girls By,47,35,5,1967-04-22
36,Smokey Robinson & The Miracles,The Love I Saw In You Was Just A Mirage,25,20,10,1967-04-22
37,Joe Tex,Show Me,35,35,8,1967-04-22
38,Eric Burdon & The Animals,When I Was Young,61,38,3,1967-04-22
39,The Young Rascals,I've Been Lonely Too Long,24,16,13,1967-04-22
40,Dusty Springfield,I'll Try Anything,50,40,6,1967-04-22
41,Roger Miller,Walkin' In The Sunshine,51,41,5,1967-04-22
42,The Byrds,My Back Pages,52,42,4,1967-04-22
43,Neil Diamond,"Girl, You'll Be A Woman Soon",53,43,3,1967-04-22
44,Sandy Posey,What A Woman In Love Won't Do,31,31,7,1967-04-22
45,Herman's Hermits,No Milk Today,42,35,10,1967-04-22
46,The Happenings,I Got Rhythm,59,46,3,1967-04-22
47,The Yellow Balloon,Yellow Balloon,57,47,4,1967-04-22
48,The Monkees,The Girl I Knew Somewhere,39,39,5,1967-04-22
49,Keith,Tell Me To My Face,37,37,6,1967-04-22
50,Herb Alpert & The Tijuana Brass,Casino Royale,65,50,3,1967-04-22
51,Nancy Sinatra with Lee Hazlewood,Summer Wine,49,49,8,1967-04-22
52,Lou Rawls,Dead End Street Monologue/Dead End Street,55,52,5,1967-04-22
53,The Tremeloes,Here Comes My Baby,72,53,3,1967-04-22
54,Engelbert Humperdinck,Release Me (And Let Me Love Again),71,54,3,1967-04-22
55,Booker T. & The MG's,Hip Hug-Her,63,55,5,1967-04-22
56,? (Question Mark) & The Mysterians,"Can't Get Enough Of You, Baby",60,56,5,1967-04-22
57,The Nitty Gritty Dirt Band,Buy For Me The Rain,67,57,3,1967-04-22
58,Jefferson Airplane,Somebody To Love,68,58,4,1967-04-22
59,Frankie Laine,Making Memories,75,59,3,1967-04-22
60,Blues Magoos,Pipe Dream,64,60,6,1967-04-22
61,Ray Price,Danny Boy,62,61,5,1967-04-22
62,Sam The Sham and the Pharaohs,"Oh That's Good, No That's Bad",54,54,6,1967-04-22
63,Bobby Darin,The Lady Came From Baltimore,78,63,3,1967-04-22
64,Toussaint McCall,Nothing Takes The Place Of You,74,64,5,1967-04-22
65,James & Bobby Purify,Shake A Tail Feather,82,65,2,1967-04-22
66,Gene Chandler,Girl Don't Care,66,66,9,1967-04-22
67,Percy Sledge,Out Of Left Field,73,67,3,1967-04-22
68,The Romeos,Precious Memories,76,68,4,1967-04-22
69,The Parade,Sunshine Girl,84,69,2,1967-04-22
70,Freddie Scott,Cry To Me,70,70,5,1967-04-22
71,The Tokens,Portrait Of My Love,86,71,2,1967-04-22
72,The Artistics,Girl I Need You,69,69,6,1967-04-22
73,Cannonball Adderley,Why? (Am I Treated So Bad),79,73,3,1967-04-22
74,The Fantastic Four,The Whole World Is A Stage,77,74,5,1967-04-22
75,Jerry Jaye,My Girl Josephine,87,75,2,1967-04-22
76,The Righteous Brothers,Melancholy Music Man,-,76,1,1967-04-22
77,Dionne Warwick,Alfie,88,77,3,1967-04-22
78,Otis Redding,I Love You More Than Words Can Say,80,78,3,1967-04-22
79,The Young Rascals,Groovin',-,79,1,1967-04-22
80,Lou Courtney,Do The Thing,83,80,3,1967-04-22
81,The Yardbirds,Little Games,-,81,1,1967-04-22
82,Barbara Lewis,I'll Make Him Love Me,-,82,1,1967-04-22
83,The Who,Happy Jack,99,83,2,1967-04-22
84,The Contours,It's So Hard Being A Loser,85,84,2,1967-04-22
85,Brenda Holloway,Just Look What You've Done,-,85,1,1967-04-22
86,The Marvelettes,When You're Young And In Love,-,86,1,1967-04-22
87,The Five Stairsteps,Ain't Gonna Rest (Till I Get You),89,87,2,1967-04-22
88,Bobby Bland,You're All I Need,-,88,1,1967-04-22
89,Walter Jackson,Speak Her Name,90,89,2,1967-04-22
90,Ronnie Dove,My Babe,-,90,1,1967-04-22
91,Dyke And The Blazers,Funky Broadway Part I,91,91,2,1967-04-22
92,Buck Owens and The Buckaroos,Sam's Place,97,92,2,1967-04-22
93,The Raelets/Ray Charles Orchestra,One Hurt Deserves Another,93,93,2,1967-04-22
94,Brenton Wood,The Oogum Boogum Song,98,94,2,1967-04-22
95,William Bell,Everybody Loves A Winner,95,95,2,1967-04-22
96,Jack Jones,I'm Indestructible,100,96,2,1967-04-22
97,Davie Allan And The Arrows,Blue's Theme,-,97,1,1967-04-22
98,Don And The Goodtimes,I Could Be So Good To You,-,98,1,1967-04-22
99,Ben E. King,"Tears, Tears, Tears",-,99,1,1967-04-22
100,Stevie Wonder,Hey Love,-,100,1,1967-04-22
1,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,1,1,7,1967-04-29
2,The Monkees,"A Little Bit Me, A Little Bit You",3,2,6,1967-04-29
3,The Turtles,Happy Together,2,1,12,1967-04-29
4,Arthur Conley,Sweet Soul Music,7,4,8,1967-04-29
5,Tommy James And The Shondells,I Think We're Alone Now,4,4,12,1967-04-29
6,The Five Americans,Western Union,5,5,9,1967-04-29
7,Petula Clark,This Is My Song,6,3,9,1967-04-29
8,The Supremes,The Happening,11,8,4,1967-04-29
9,Four Tops,Bernadette,8,4,8,1967-04-29
10,Martha & The Vandellas,Jimmy Mack,10,10,10,1967-04-29
11,The Buckinghams,Don't You Care,17,11,8,1967-04-29
12,The Dave Clark Five,You Got What It Takes,18,12,5,1967-04-29
13,The Spencer Davis Group,I'm A Man,13,13,6,1967-04-29
14,Aretha Franklin,I Never Loved A Man (The Way I Love You),9,9,9,1967-04-29
15,Nancy Sinatra,Love Eyes,15,15,6,1967-04-29
16,Simon & Garfunkel,At The Zoo,16,16,7,1967-04-29
17,The Hollies,On A Carousel,24,17,7,1967-04-29
18,Peaches & Herb,Close Your Eyes,26,18,6,1967-04-29
19,The Platters,With This Ring,14,14,10,1967-04-29
20,The Mamas & The Papas,Dedicated To The One I Love,12,2,10,1967-04-29
21,Eric Burdon & The Animals,When I Was Young,38,21,4,1967-04-29
22,Brenda & The Tabulations,Dry Your Eyes,20,20,10,1967-04-29
23,The Easybeats,Friday On My Mind,30,23,7,1967-04-29
24,Harpers Bizarre,The 59th Street Bridge Song (Feelin' Groovy),23,13,11,1967-04-29
25,The Beatles,Penny Lane,21,1,10,1967-04-29
26,Herman's Hermits,There's A Kind Of Hush,22,4,12,1967-04-29
27,Buffalo Springfield,"For What It's Worth (Stop, Hey What's That Sound)",19,7,14,1967-04-29
28,The Electric Prunes,Get Me To The World On Time,34,28,5,1967-04-29
29,The Happenings,I Got Rhythm,46,29,4,1967-04-29
30,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Beggin',25,16,9,1967-04-29
31,The Byrds,My Back Pages,42,31,5,1967-04-29
32,Wilson Pickett,I Found A Love - Part 1,32,32,5,1967-04-29
33,Neil Diamond,"Girl, You'll Be A Woman Soon",43,33,4,1967-04-29
34,Andy Williams,Music To Watch Girls By,35,34,6,1967-04-29
35,Lesley Gore,California Nights,33,16,13,1967-04-29
36,Engelbert Humperdinck,Release Me (And Let Me Love Again),54,36,4,1967-04-29
37,The Yellow Balloon,Yellow Balloon,47,37,5,1967-04-29
38,Peter And Gordon,Sunday For Tea,31,31,6,1967-04-29
39,Herb Alpert & The Tijuana Brass,Casino Royale,50,39,4,1967-04-29
40,Dusty Springfield,I'll Try Anything,40,40,7,1967-04-29
41,Roger Miller,Walkin' In The Sunshine,41,41,6,1967-04-29
42,Lou Rawls,Dead End Street Monologue/Dead End Street,52,42,6,1967-04-29
43,The Tremeloes,Here Comes My Baby,53,43,4,1967-04-29
44,Jefferson Airplane,Somebody To Love,58,44,5,1967-04-29
45,The Young Rascals,I've Been Lonely Too Long,39,16,14,1967-04-29
46,Jimmy Ruffin,Gonna Give Her All The Love I've Got,29,29,7,1967-04-29
47,Tom Jones,Detroit City,27,27,8,1967-04-29
48,Frankie Laine,Making Memories,59,48,4,1967-04-29
49,The Young Rascals,Groovin',79,49,2,1967-04-29
50,Aretha Franklin,Respect,-,50,1,1967-04-29
51,James & Bobby Purify,Shake A Tail Feather,65,51,3,1967-04-29
52,Booker T. & The MG's,Hip Hug-Her,55,52,6,1967-04-29
53,The Tokens,Portrait Of My Love,71,53,3,1967-04-29
54,Nancy Sinatra with Lee Hazlewood,Summer Wine,51,49,9,1967-04-29
55,The Nitty Gritty Dirt Band,Buy For Me The Rain,57,55,4,1967-04-29
56,The Parade,Sunshine Girl,69,56,3,1967-04-29
57,The Righteous Brothers,Melancholy Music Man,76,57,2,1967-04-29
58,? (Question Mark) & The Mysterians,"Can't Get Enough Of You, Baby",56,56,6,1967-04-29
59,Toussaint McCall,Nothing Takes The Place Of You,64,59,6,1967-04-29
60,Jerry Jaye,My Girl Josephine,75,60,3,1967-04-29
61,Ray Price,Danny Boy,61,61,6,1967-04-29
62,Bobby Darin,The Lady Came From Baltimore,63,62,4,1967-04-29
63,Percy Sledge,Out Of Left Field,67,63,4,1967-04-29
64,Whistling Jack Smith,I Was Kaiser Bill's Batman,-,64,1,1967-04-29
65,Paul Revere & The Raiders,Him Or Me - What's It Gonna Be?,-,65,1,1967-04-29
66,The Yardbirds,Little Games,81,66,2,1967-04-29
67,The Romeos,Precious Memories,68,67,5,1967-04-29
68,The Who,Happy Jack,83,68,3,1967-04-29
69,Tommy James And The Shondells,Mirage,-,69,1,1967-04-29
70,Dionne Warwick,Alfie,77,70,4,1967-04-29
71,The Marvelettes,When You're Young And In Love,86,71,2,1967-04-29
72,The Fantastic Four,The Whole World Is A Stage,74,72,6,1967-04-29
73,Cannonball Adderley,Why? (Am I Treated So Bad),73,73,4,1967-04-29
74,Ronnie Dove,My Babe,90,74,2,1967-04-29
75,Brenda Holloway,Just Look What You've Done,85,75,2,1967-04-29
76,Mitch Ryder And The Detroit Wheels,Too Many Fish In The Sea & Three Little Fishes,-,76,1,1967-04-29
77,Brenton Wood,The Oogum Boogum Song,94,77,3,1967-04-29
78,The Raelets/Ray Charles Orchestra,One Hurt Deserves Another,93,78,3,1967-04-29
79,The Contours,It's So Hard Being A Loser,84,79,3,1967-04-29
80,Dean Martin,Lay Some Happiness On Me,-,80,1,1967-04-29
81,The Temptations,All I Need,-,81,1,1967-04-29
82,Barbara Lewis,I'll Make Him Love Me,82,82,2,1967-04-29
83,The Mamas & The Papas,Creeque Alley,-,83,1,1967-04-29
84,Casinos,It's All Over Now,-,84,1,1967-04-29
85,The Seeds,Can't Seem To Make You Mine,-,85,1,1967-04-29
86,Sonny & Cher,A Beautiful Story,-,86,1,1967-04-29
87,The 5th Dimension,"Another Day, Another Heartache",-,87,1,1967-04-29
88,Bobby Bland,You're All I Need,88,88,2,1967-04-29
89,Dyke And The Blazers,Funky Broadway Part I,91,89,3,1967-04-29
90,The Lovin' Spoonful,Six O'Clock,-,90,1,1967-04-29
91,Don And The Goodtimes,I Could Be So Good To You,98,91,2,1967-04-29
92,Jack Jones,I'm Indestructible,96,92,3,1967-04-29
93,Ben E. King,"Tears, Tears, Tears",99,93,2,1967-04-29
94,The Merry-Go-Round,Live,-,94,1,1967-04-29
95,Davie Allan And The Arrows,Blue's Theme,97,95,2,1967-04-29
96,Lou Christie,Shake Hands And Walk Away Cryin',-,96,1,1967-04-29
97,Stevie Wonder,Hey Love,100,97,2,1967-04-29
98,Baja Marimba Band,Georgy Girl,-,98,1,1967-04-29
99,Kim Weston,I Got What You Need,-,99,1,1967-04-29
100,The Intruders,Together,-,100,1,1967-04-29
1,Nancy Sinatra & Frank Sinatra,Somethin' Stupid,1,1,8,1967-05-06
2,The Supremes,The Happening,8,2,5,1967-05-06
3,Arthur Conley,Sweet Soul Music,4,3,9,1967-05-06
4,The Monkees,"A Little Bit Me, A Little Bit You",2,2,7,1967-05-06
5,The Turtles,Happy Together,3,1,13,1967-05-06
6,Tommy James And The Shondells,I Think We're Alone Now,5,4,13,1967-05-06
7,The Buckinghams,Don't You Care,11,7,9,1967-05-06
8,Peaches & Herb,Close Your Eyes,18,8,7,1967-05-06
9,The Dave Clark Five,You Got What It Takes,12,9,6,1967-05-06
10,The Spencer Davis Group,I'm A Man,13,10,7,1967-05-06
11,Martha & The Vandellas,Jimmy Mack,10,10,11,1967-05-06
12,The Hollies,On A Carousel,17,12,8,1967-05-06
13,Petula Clark,This Is My Song,7,3,10,1967-05-06
14,The Five Americans,Western Union,6,5,10,1967-05-06
15,Eric Burdon & The Animals,When I Was Young,21,15,5,1967-05-06
16,Aretha Franklin,I Never Loved A Man (The Way I Love You),14,9,10,1967-05-06
17,The Happenings,I Got Rhythm,29,17,5,1967-05-06
18,The Easybeats,Friday On My Mind,23,18,8,1967-05-06
19,The Young Rascals,Groovin',49,19,3,1967-05-06
