rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
22,Imagine Dragons,Demons,20,6,46,2014-03-22
23,Avicii,Wake Me Up!,22,4,37,2014-03-22
24,Coldplay,Magic,-,24,1,2014-03-22
25,Katy Perry,Roar,24,1,31,2014-03-22
26,Martin Garrix,Animals,31,26,25,2014-03-22
27,DJ Snake & Lil Jon,Turn Down For What,28,27,11,2014-03-22
28,The Chainsmokers,#SELFIE,55,28,2,2014-03-22
29,Shakira Featuring Rihanna,Can't Remember To Forget You,26,15,8,2014-03-22
30,Brantley Gilbert,Bottoms Up,32,30,12,2014-03-22
31,Imagine Dragons,Radioactive,27,3,80,2014-03-22
32,Ty Dolla $ign Featuring B.o.B,Paranoid,29,29,12,2014-03-22
33,Beyonce,Partition,23,23,9,2014-03-22
34,Bruno Mars,Young Girls,33,32,10,2014-03-22
35,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,42,35,8,2014-03-22
36,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll,56,36,5,2014-03-22
37,Miley Cyrus,Wrecking Ball,35,1,29,2014-03-22
38,Drake Featuring Majid Jordan,"Hold On, We're Going Home",37,4,31,2014-03-22
39,Blake Shelton,Doin' What She Likes,45,39,8,2014-03-22
40,Sara Bareilles,Brave,36,23,39,2014-03-22
41,Jason Aldean,When She Says Baby,38,38,15,2014-03-22
42,Demi Lovato,Neon Lights,46,36,11,2014-03-22
43,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,39,1,47,2014-03-22
44,Dierks Bentley,I Hold On,40,40,12,2014-03-22
45,AWOLNATION,Sail,41,17,79,2014-03-22
46,Trey Songz,Na Na,48,46,7,2014-03-22
47,Miley Cyrus,Adore You,30,21,13,2014-03-22
48,John Newman,Love Me Again,34,30,16,2014-03-22
49,Keith Urban,Cop Car,49,49,6,2014-03-22
50,Lady Antebellum,Compass,47,46,18,2014-03-22
51,Eric Church,Give Me Back My Hometown,50,44,9,2014-03-22
52,Christina Perri,Human,51,51,5,2014-03-22
53,Jerrod Niemann,Drink To That All Night,53,53,10,2014-03-22
54,Scotty McCreery,See You Tonight,52,52,15,2014-03-22
55,Luke Bryan,Drink A Beer,44,31,18,2014-03-22
56,Frankie Ballard,Helluva Life,54,51,14,2014-03-22
57,Young Thug,Stoner,58,57,4,2014-03-22
58,Phillip Phillips,Raging Fire,-,58,1,2014-03-22
59,Cash Cash Featuring Bebe Rexha,Take Me Home,57,57,8,2014-03-22
60,Thomas Rhett,Get Me Some Of That,64,60,9,2014-03-22
61,Demi Lovato,Let It Go,61,38,15,2014-03-22
62,Rascal Flatts,Rewind,59,58,8,2014-03-22
63,Dan + Shay,19 You + Me,60,60,10,2014-03-22
64,Jhene Aiko,The Worst,66,64,5,2014-03-22
65,Randy Houser,Goodnight Kiss,69,65,9,2014-03-22
66,T-Pain Featuring B.o.B,Up Down (Do This All Day),63,62,16,2014-03-22
67,Justin Timberlake,Not A Bad Thing,65,65,2,2014-03-22
68,ScHoolboy Q,Man Of The Year,62,62,4,2014-03-22
69,Thompson Square,Everything I Shouldn't Be Thinking About,71,69,8,2014-03-22
70,Arctic Monkeys,Do I Wanna Know?,70,70,14,2014-03-22
71,Naughty Boy Featuring Sam Smith,La La La,85,71,3,2014-03-22
72,"Kristen Bell, Agatha Lee Monn & Katie Lopez",Do You Want To Build A Snowman?,75,55,11,2014-03-22
73,Young Money Featuring Drake,Trophies,-,73,1,2014-03-22
74,Kristen Bell & Idina Menzel,For The First Time In Forever,87,57,11,2014-03-22
75,Paramore,Ain't It Fun,96,75,2,2014-03-22
76,SoMo,Ride,76,76,9,2014-03-22
77,Brett Eldredge,Beat Of The Music,80,77,5,2014-03-22
78,Rick Ross Featuring Kanye West & Big Sean,Sanctified,-,78,1,2014-03-22
79,Imagine Dragons,On Top Of The World,79,79,6,2014-03-22
80,Jay Z Featuring Beyonce,Part II (On The Run),92,80,4,2014-03-22
81,Pitbull Featuring G.R.L.,Wild Wild Love,89,81,2,2014-03-22
82,Drake,The Language,77,51,20,2014-03-22
83,MKTO,Classic,91,83,4,2014-03-22
84,U2,Ordinary Love,-,84,2,2014-03-22
85,Romeo Santos Featuring Drake,Odio,72,45,6,2014-03-22
86,Rick Ross Featuring JAY Z,The Devil Is A Lie,-,86,1,2014-03-22
87,Hillsong UNITED,Oceans (Where Feet May Fail),83,83,7,2014-03-22
88,Iggy Azalea Featuring Charli XCX,Fancy,-,88,1,2014-03-22
89,Miranda Lambert,Automatic,97,63,3,2014-03-22
90,Lorde,Glory And Gore,68,68,3,2014-03-22
91,Neon Trees,Sleeping With A Friend,100,91,2,2014-03-22
92,Justin Moore,Lettin' The Night Roll,99,92,3,2014-03-22
93,Austin Mahone Featuring Pitbull,Mmm Yeah,-,60,3,2014-03-22
94,Wisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,-,94,1,2014-03-22
95,K. Michelle,Can't Raise A Man,98,94,5,2014-03-22
96,Fitz And The Tantrums,The Walker,93,93,2,2014-03-22
97,Rico Love,They Don't Know,73,73,7,2014-03-22
98,Katy Perry,Unconditionally,82,14,20,2014-03-22
99,Daughtry,Waiting For Superman,90,66,17,2014-03-22
100,The 1975,Chocolate,84,80,6,2014-03-22
1,Pharrell Williams,Happy,1,1,11,2014-03-29
2,Katy Perry Featuring Juicy J,Dark Horse,2,1,26,2014-03-29
3,John Legend,All Of Me,3,3,23,2014-03-29
4,Jason Derulo Featuring 2 Chainz,Talk Dirty,4,3,13,2014-03-29
5,Bastille,Pompeii,5,5,31,2014-03-29
6,Lorde,Team,6,6,25,2014-03-29
7,OneRepublic,Counting Stars,8,2,39,2014-03-29
8,Beyonce Featuring Jay Z,Drunk In Love,7,2,13,2014-03-29
9,Soko,We Might Be Dead By Tomorrow,-,9,1,2014-03-29
10,Aloe Blacc,The Man,12,10,12,2014-03-29
11,Pitbull Featuring Ke$ha,Timber,10,1,23,2014-03-29
12,A Great Big World & Christina Aguilera,Say Something,11,4,19,2014-03-29
13,American Authors,Best Day Of My Life,16,13,18,2014-03-29
14,Idina Menzel,Let It Go,9,9,16,2014-03-29
15,Kid Ink Featuring Chris Brown,Show Me,15,14,19,2014-03-29
16,One Direction,Story Of My Life,14,6,20,2014-03-29
17,Passenger,Let Her Go,13,5,33,2014-03-29
18,The Chainsmokers,#SELFIE,28,18,3,2014-03-29
19,Ellie Goulding,Burn,19,13,28,2014-03-29
20,Lorde,Royals,18,1,37,2014-03-29
21,DJ Snake & Lil Jon,Turn Down For What,27,21,12,2014-03-29
22,Avicii,Hey Brother,20,20,15,2014-03-29
23,Eminem Featuring Rihanna,The Monster,17,1,20,2014-03-29
24,Imagine Dragons,Demons,22,6,47,2014-03-29
25,Avicii,Wake Me Up!,23,4,38,2014-03-29
26,Martin Garrix,Animals,26,26,26,2014-03-29
27,Katy Perry,Roar,25,1,32,2014-03-29
28,YG Featuring Jeezy & Rich Homie Quan,My Hitta,21,19,24,2014-03-29
29,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll,36,29,6,2014-03-29
30,Brantley Gilbert,Bottoms Up,30,30,13,2014-03-29
31,Shakira Featuring Rihanna,Can't Remember To Forget You,29,15,9,2014-03-29
32,Ty Dolla $ign Featuring B.o.B,Paranoid,32,29,13,2014-03-29
33,Imagine Dragons,Radioactive,31,3,81,2014-03-29
34,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,35,34,9,2014-03-29
35,Trey Songz,Na Na,46,35,8,2014-03-29
36,Beyonce,Partition,33,23,10,2014-03-29
37,Blake Shelton,Doin' What She Likes,39,37,9,2014-03-29
38,Bruno Mars,Young Girls,34,32,11,2014-03-29
39,Demi Lovato,Neon Lights,42,36,12,2014-03-29
40,Miley Cyrus,Wrecking Ball,37,1,30,2014-03-29
41,Keith Urban,Cop Car,49,41,7,2014-03-29
42,Justin Timberlake,Not A Bad Thing,67,42,3,2014-03-29
43,Drake Featuring Majid Jordan,"Hold On, We're Going Home",38,4,32,2014-03-29
44,Dierks Bentley,I Hold On,44,40,13,2014-03-29
45,Jerrod Niemann,Drink To That All Night,53,45,11,2014-03-29
46,Sara Bareilles,Brave,40,23,40,2014-03-29
47,Miley Cyrus,Adore You,47,21,14,2014-03-29
48,Robin Thicke Featuring T.I. + Pharrell,Blurred Lines,43,1,48,2014-03-29
49,Kristen Bell & Santino Fontana,Love Is An Open Door,-,49,1,2014-03-29
50,Eric Church,Give Me Back My Hometown,51,44,10,2014-03-29
51,Coldplay,Magic,24,24,2,2014-03-29
52,Young Thug,Stoner,57,52,5,2014-03-29
53,Jhene Aiko,The Worst,64,53,6,2014-03-29
54,Frankie Ballard,Helluva Life,56,51,15,2014-03-29
55,Jason Aldean,When She Says Baby,41,38,16,2014-03-29
56,Thomas Rhett,Get Me Some Of That,60,56,10,2014-03-29
57,Cash Cash Featuring Bebe Rexha,Take Me Home,59,57,9,2014-03-29
58,Scotty McCreery,See You Tonight,54,52,16,2014-03-29
59,Rascal Flatts,Rewind,62,58,9,2014-03-29
60,Naughty Boy Featuring Sam Smith,La La La,71,60,4,2014-03-29
61,Randy Houser,Goodnight Kiss,65,61,10,2014-03-29
62,Luke Bryan,Drink A Beer,55,31,19,2014-03-29
63,Paramore,Ain't It Fun,75,63,3,2014-03-29
64,Christina Perri,Human,52,51,6,2014-03-29
65,Young Money Featuring Drake,Trophies,73,65,2,2014-03-29
66,John Newman,Love Me Again,48,30,17,2014-03-29
67,T-Pain Featuring B.o.B,Up Down (Do This All Day),66,62,17,2014-03-29
68,Lady Antebellum,Compass,50,46,19,2014-03-29
69,Dan + Shay,19 You + Me,63,60,11,2014-03-29
70,Austin Mahone Featuring Pitbull,Mmm Yeah,93,60,4,2014-03-29
71,Demi Lovato,Let It Go,61,38,16,2014-03-29
72,ScHoolboy Q,Man Of The Year,68,62,5,2014-03-29
73,Thompson Square,Everything I Shouldn't Be Thinking About,69,69,9,2014-03-29
74,Arctic Monkeys,Do I Wanna Know?,70,70,15,2014-03-29
75,Brett Eldredge,Beat Of The Music,77,75,6,2014-03-29
76,MKTO,Classic,83,76,5,2014-03-29
77,Jay Z Featuring Beyonce,Part II (On The Run),80,77,5,2014-03-29
78,YG Featuring Drake,Who Do You Love?,-,78,1,2014-03-29
79,"Kristen Bell, Agatha Lee Monn & Katie Lopez",Do You Want To Build A Snowman?,72,55,12,2014-03-29
80,SoMo,Ride,76,76,10,2014-03-29
81,Luke Bryan,Play It Again,-,81,1,2014-03-29
82,Miranda Lambert,Automatic,89,63,4,2014-03-29
83,Imagine Dragons,On Top Of The World,79,79,7,2014-03-29
84,Neon Trees,Sleeping With A Friend,91,84,3,2014-03-29
85,Kristen Bell & Idina Menzel,For The First Time In Forever,74,57,12,2014-03-29
86,Eminem Featuring Nate Ruess,Headlights,-,86,1,2014-03-29
87,Hillsong UNITED,Oceans (Where Feet May Fail),87,83,8,2014-03-29
88,Justin Moore,Lettin' The Night Roll,92,88,4,2014-03-29
89,Sara Evans,Slow Me Down,-,89,1,2014-03-29
90,Fitz And The Tantrums,The Walker,96,90,3,2014-03-29
91,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,Or Nah,-,91,1,2014-03-29
92,Pitbull Featuring G.R.L.,Wild Wild Love,81,81,3,2014-03-29
93,Hunter Hayes,Invisible,-,44,4,2014-03-29
94,Romeo Santos Featuring Drake,Odio,85,45,7,2014-03-29
95,K. Michelle,Can't Raise A Man,95,94,6,2014-03-29
96,Iggy Azalea Featuring Charli XCX,Fancy,88,88,2,2014-03-29
97,Tiesto,Red Lights,-,97,1,2014-03-29
98,Jennifer Lopez Featuring French Montana,I Luh Ya Papi,-,98,1,2014-03-29
99,"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,-,99,1,2014-03-29
100,Disclosure Featuring Sam Smith,Latch,-,100,1,2014-03-29
1,Pharrell Williams,Happy,1,1,12,2014-04-05
2,John Legend,All Of Me,3,2,24,2014-04-05
3,Katy Perry Featuring Juicy J,Dark Horse,2,1,27,2014-04-05
4,Jason Derulo Featuring 2 Chainz,Talk Dirty,4,3,14,2014-04-05
5,Idina Menzel,Let It Go,14,5,17,2014-04-05
6,Bastille,Pompeii,5,5,32,2014-04-05
7,Lorde,Team,6,6,26,2014-04-05
8,OneRepublic,Counting Stars,7,2,40,2014-04-05
9,Aloe Blacc,The Man,10,9,13,2014-04-05
10,Beyonce Featuring Jay Z,Drunk In Love,8,2,14,2014-04-05
11,Pitbull Featuring Ke$ha,Timber,11,1,24,2014-04-05
12,American Authors,Best Day Of My Life,13,12,19,2014-04-05
13,Kid Ink Featuring Chris Brown,Show Me,15,13,20,2014-04-05
14,One Direction,Story Of My Life,16,6,21,2014-04-05
15,DJ Snake & Lil Jon,Turn Down For What,21,15,13,2014-04-05
16,The Chainsmokers,#SELFIE,18,16,4,2014-04-05
17,A Great Big World & Christina Aguilera,Say Something,12,4,20,2014-04-05
18,Passenger,Let Her Go,17,5,34,2014-04-05
19,Avicii,Hey Brother,22,19,16,2014-04-05
20,Ellie Goulding,Burn,19,13,29,2014-04-05
21,Avicii,Wake Me Up!,25,4,39,2014-04-05
22,Eminem Featuring Rihanna,The Monster,23,1,21,2014-04-05
23,Martin Garrix,Animals,26,23,27,2014-04-05
24,Imagine Dragons,Demons,24,6,48,2014-04-05
25,Lorde,Royals,20,1,38,2014-04-05
26,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll,29,26,7,2014-04-05
27,Justin Timberlake,Not A Bad Thing,42,27,4,2014-04-05
28,Brantley Gilbert,Bottoms Up,30,28,14,2014-04-05
29,YG Featuring Jeezy & Rich Homie Quan,My Hitta,28,19,25,2014-04-05
30,Trey Songz,Na Na,35,30,9,2014-04-05
31,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,34,31,10,2014-04-05
32,Ty Dolla $ign Featuring B.o.B,Paranoid,32,29,14,2014-04-05
33,Imagine Dragons,Radioactive,33,3,82,2014-04-05
34,Shakira Featuring Rihanna,Can't Remember To Forget You,31,15,10,2014-04-05
35,Blake Shelton,Doin' What She Likes,37,35,10,2014-04-05
36,Demi Lovato,Neon Lights,39,36,13,2014-04-05
37,Beyonce,Partition,36,23,11,2014-04-05
38,Katy Perry,Roar,27,1,33,2014-04-05
39,Naughty Boy Featuring Sam Smith,La La La,60,39,5,2014-04-05
40,Jerrod Niemann,Drink To That All Night,45,40,12,2014-04-05
41,Keith Urban,Cop Car,41,41,8,2014-04-05
42,Dierks Bentley,I Hold On,44,40,14,2014-04-05
43,Miley Cyrus,Wrecking Ball,40,1,31,2014-04-05
44,Drake Featuring Majid Jordan,"Hold On, We're Going Home",43,4,33,2014-04-05
45,Eric Church,Give Me Back My Hometown,50,44,11,2014-04-05
46,Paramore,Ain't It Fun,63,46,4,2014-04-05
47,Young Thug,Stoner,52,47,6,2014-04-05
48,Jhene Aiko,The Worst,53,48,7,2014-04-05
49,Sara Bareilles,Brave,46,23,41,2014-04-05
50,Thomas Rhett,Get Me Some Of That,56,50,11,2014-04-05
51,Bruno Mars,Young Girls,38,32,12,2014-04-05
52,Demi Lovato,Let It Go,71,38,17,2014-04-05
53,Luke Bryan,Play It Again,81,53,2,2014-04-05
54,YG Featuring Drake,Who Do You Love?,78,54,2,2014-04-05
55,Randy Houser,Goodnight Kiss,61,55,11,2014-04-05
56,Rascal Flatts,Rewind,59,56,10,2014-04-05
57,Dan + Shay,19 You + Me,69,57,12,2014-04-05
58,Christina Perri,Human,64,51,7,2014-04-05
59,Cash Cash Featuring Bebe Rexha,Take Me Home,57,57,10,2014-04-05
60,Coldplay,Magic,51,24,3,2014-04-05
61,Jason Aldean,When She Says Baby,55,38,17,2014-04-05
62,"Kristen Bell, Agatha Lee Monn & Katie Lopez",Do You Want To Build A Snowman?,79,55,13,2014-04-05
63,Young Money Featuring Drake,Trophies,65,63,3,2014-04-05
64,Austin Mahone Featuring Pitbull,Mmm Yeah,70,60,5,2014-04-05
65,Kristen Bell & Idina Menzel,For The First Time In Forever,85,57,13,2014-04-05
66,ScHoolboy Q,Man Of The Year,72,62,6,2014-04-05
67,Miley Cyrus,Adore You,47,21,15,2014-04-05
68,Luke Bryan,Drink A Beer,62,31,20,2014-04-05
69,Calvin Harris,Summer,-,69,1,2014-04-05
70,MKTO,Classic,76,70,6,2014-04-05
71,Scotty McCreery,See You Tonight,58,52,17,2014-04-05
72,T-Pain Featuring B.o.B,Up Down (Do This All Day),67,62,18,2014-04-05
73,Thompson Square,Everything I Shouldn't Be Thinking About,73,69,10,2014-04-05
74,Frankie Ballard,Helluva Life,54,51,16,2014-04-05
75,Brett Eldredge,Beat Of The Music,75,75,7,2014-04-05
76,Arctic Monkeys,Do I Wanna Know?,74,70,16,2014-04-05
77,Jennifer Lopez Featuring French Montana,I Luh Ya Papi,98,77,2,2014-04-05
78,Neon Trees,Sleeping With A Friend,84,78,4,2014-04-05
79,Miranda Lambert,Automatic,82,63,5,2014-04-05
80,Lady Antebellum,Compass,68,46,20,2014-04-05
81,Eminem Featuring Nate Ruess,Headlights,86,81,2,2014-04-05
82,Jay Z Featuring Beyonce,Part II (On The Run),77,77,6,2014-04-05
83,Iggy Azalea Featuring Charli XCX,Fancy,96,83,3,2014-04-05
84,Kristen Bell & Santino Fontana,Love Is An Open Door,49,49,2,2014-04-05
85,John Newman,Love Me Again,66,30,18,2014-04-05
86,Hunter Hayes,Invisible,93,44,5,2014-04-05
87,SoMo,Ride,80,76,11,2014-04-05
88,Fitz And The Tantrums,The Walker,90,88,4,2014-04-05
89,Justin Moore,Lettin' The Night Roll,88,88,5,2014-04-05
90,Imagine Dragons,On Top Of The World,83,79,8,2014-04-05
91,Tiesto,Red Lights,97,91,2,2014-04-05
92,Hillsong UNITED,Oceans (Where Feet May Fail),87,83,9,2014-04-05
93,Pitbull Featuring G.R.L.,Wild Wild Love,92,81,4,2014-04-05
94,Romeo Santos Featuring Drake,Odio,94,45,8,2014-04-05
95,"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,99,95,2,2014-04-05
96,Tim McGraw,Lookin' For That Girl,-,96,1,2014-04-05
97,K. Michelle,Can't Raise A Man,95,94,7,2014-04-05
98,Ellie Goulding,Beating Heart,-,98,1,2014-04-05
99,Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard,Or Nah,91,91,2,2014-04-05
100,Disclosure Featuring Sam Smith,Latch,100,100,2,2014-04-05
1,Pharrell Williams,Happy,1,1,13,2014-04-12
2,John Legend,All Of Me,2,2,25,2014-04-12
3,Katy Perry Featuring Juicy J,Dark Horse,3,1,28,2014-04-12
4,Jason Derulo Featuring 2 Chainz,Talk Dirty,4,3,15,2014-04-12
5,Idina Menzel,Let It Go,5,5,18,2014-04-12
6,Bastille,Pompeii,6,5,33,2014-04-12
7,Lorde,Team,7,6,27,2014-04-12
8,Aloe Blacc,The Man,9,8,14,2014-04-12
9,OneRepublic,Counting Stars,8,2,41,2014-04-12
10,DJ Snake & Lil Jon,Turn Down For What,15,10,14,2014-04-12
11,Beyonce Featuring Jay Z,Drunk In Love,10,2,15,2014-04-12
12,American Authors,Best Day Of My Life,12,12,20,2014-04-12
13,Pitbull Featuring Ke$ha,Timber,11,1,25,2014-04-12
14,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,31,14,11,2014-04-12
15,Kid Ink Featuring Chris Brown,Show Me,13,13,21,2014-04-12
16,Avicii,Hey Brother,19,16,17,2014-04-12
17,One Direction,Story Of My Life,14,6,22,2014-04-12
18,The Chainsmokers,#SELFIE,16,16,5,2014-04-12
19,Passenger,Let Her Go,18,5,35,2014-04-12
20,Justin Timberlake,Not A Bad Thing,27,20,5,2014-04-12
21,A Great Big World & Christina Aguilera,Say Something,17,4,21,2014-04-12
22,Avicii,Wake Me Up!,21,4,40,2014-04-12
23,Ellie Goulding,Burn,20,13,30,2014-04-12
24,Martin Garrix,Animals,23,23,28,2014-04-12
25,Eminem Featuring Rihanna,The Monster,22,1,22,2014-04-12
26,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll,26,26,8,2014-04-12
27,Imagine Dragons,Demons,24,6,49,2014-04-12
28,Brantley Gilbert,Bottoms Up,28,28,15,2014-04-12
29,Lorde,Royals,25,1,39,2014-04-12
30,Trey Songz,Na Na,30,30,10,2014-04-12
31,Naughty Boy Featuring Sam Smith,La La La,39,31,6,2014-04-12
32,Shakira Featuring Rihanna,Can't Remember To Forget You,34,15,11,2014-04-12
33,YG Featuring Jeezy & Rich Homie Quan,My Hitta,29,19,26,2014-04-12
34,Jerrod Niemann,Drink To That All Night,40,34,13,2014-04-12
35,Ty Dolla $ign Featuring B.o.B,Paranoid,32,29,15,2014-04-12
36,Blake Shelton,Doin' What She Likes,35,35,11,2014-04-12
37,Imagine Dragons,Radioactive,33,3,83,2014-04-12
38,Beyonce,Partition,37,23,12,2014-04-12
39,Demi Lovato,Neon Lights,36,36,14,2014-04-12
40,Luke Bryan,Play It Again,53,40,3,2014-04-12
41,Paramore,Ain't It Fun,46,41,5,2014-04-12
42,Keith Urban,Cop Car,41,41,9,2014-04-12
43,Eric Church,Give Me Back My Hometown,45,43,12,2014-04-12
44,Jhene Aiko,The Worst,48,44,8,2014-04-12
45,Sara Bareilles,Brave,49,23,42,2014-04-12
46,Katy Perry,Roar,38,1,34,2014-04-12
47,Miley Cyrus,Wrecking Ball,43,1,32,2014-04-12
48,Thomas Rhett,Get Me Some Of That,50,48,12,2014-04-12
49,Christina Perri,Human,58,49,8,2014-04-12
50,Young Thug,Stoner,47,47,7,2014-04-12
51,"Kristen Bell, Agatha Lee Monn & Katie Lopez",Do You Want To Build A Snowman?,62,51,14,2014-04-12
52,Randy Houser,Goodnight Kiss,55,52,12,2014-04-12
53,Dierks Bentley,I Hold On,42,40,15,2014-04-12
54,Dan + Shay,19 You + Me,57,54,13,2014-04-12
55,Rascal Flatts,Rewind,56,55,11,2014-04-12
56,Neon Trees,Sleeping With A Friend,78,56,5,2014-04-12
57,Demi Lovato,Let It Go,52,38,18,2014-04-12
58,Shakira,Empire,-,58,1,2014-04-12
59,YG Featuring Drake,Who Do You Love?,54,54,3,2014-04-12
60,Young Money Featuring Drake,Trophies,63,60,4,2014-04-12
61,Kristen Bell & Idina Menzel,For The First Time In Forever,65,57,14,2014-04-12
62,Austin Mahone Featuring Pitbull,Mmm Yeah,64,60,6,2014-04-12
63,Miranda Lambert,Automatic,79,63,6,2014-04-12
64,Brett Eldredge,Beat Of The Music,75,64,8,2014-04-12
65,MKTO,Classic,70,65,7,2014-04-12
66,Cash Cash Featuring Bebe Rexha,Take Me Home,59,57,11,2014-04-12
67,Coldplay,Magic,60,24,4,2014-04-12
68,ScHoolboy Q,Man Of The Year,66,62,7,2014-04-12
69,Jason Aldean,When She Says Baby,61,38,18,2014-04-12
70,Iggy Azalea Featuring Charli XCX,Fancy,83,70,4,2014-04-12
71,Arctic Monkeys,Do I Wanna Know?,76,70,17,2014-04-12
72,T-Pain Featuring B.o.B,Up Down (Do This All Day),72,62,19,2014-04-12
73,Eminem Featuring Nate Ruess,Headlights,81,73,3,2014-04-12
74,Bruno Mars,Young Girls,51,32,13,2014-04-12
75,"Future Featuring Pharrell, Pusha T & Casino",Move That Doh,95,75,3,2014-04-12
76,Lady Gaga,G.U.Y.,-,76,1,2014-04-12
77,The Black Keys,Fever,-,77,1,2014-04-12
78,Frankie Ballard,Helluva Life,74,51,17,2014-04-12
79,Jay Z Featuring Beyonce,Part II (On The Run),82,77,7,2014-04-12
80,Justin Moore,Lettin' The Night Roll,89,80,6,2014-04-12
81,Miley Cyrus,Adore You,67,21,16,2014-04-12
82,Pitbull Featuring G.R.L.,Wild Wild Love,93,81,5,2014-04-12
83,Fitz And The Tantrums,The Walker,88,83,5,2014-04-12
84,Calvin Harris,Summer,69,69,2,2014-04-12
85,Thompson Square,Everything I Shouldn't Be Thinking About,73,69,11,2014-04-12
86,Tiesto,Red Lights,91,86,3,2014-04-12
87,Rixton,Me And My Broken Heart,-,87,1,2014-04-12
88,Ellie Goulding,Beating Heart,98,88,2,2014-04-12
89,B.o.B Featuring Priscilla,John Doe,-,89,1,2014-04-12
90,Kristen Bell & Santino Fontana,Love Is An Open Door,84,49,3,2014-04-12
91,Imagine Dragons,On Top Of The World,90,79,9,2014-04-12
92,Tim McGraw,Lookin' For That Girl,96,92,2,2014-04-12
93,Scotty McCreery,See You Tonight,71,52,18,2014-04-12
94,Jake Owen,Beachin',-,94,1,2014-04-12
95,Hillsong UNITED,Oceans (Where Feet May Fail),92,83,10,2014-04-12
96,Hunter Hayes,Invisible,86,44,6,2014-04-12
97,SoMo,Ride,87,76,12,2014-04-12
98,Tyler Farr,Whiskey In My Water,-,98,1,2014-04-12
99,Romeo Santos Featuring Drake,Odio,94,45,9,2014-04-12
100,Sara Evans,Slow Me Down,-,89,2,2014-04-12
1,Pharrell Williams,Happy,1,1,14,2014-04-19
2,John Legend,All Of Me,2,2,26,2014-04-19
3,Katy Perry Featuring Juicy J,Dark Horse,3,1,29,2014-04-19
4,Jason Derulo Featuring 2 Chainz,Talk Dirty,4,3,16,2014-04-19
5,Idina Menzel,Let It Go,5,5,19,2014-04-19
6,Bastille,Pompeii,6,5,34,2014-04-19
7,Lorde,Team,7,6,28,2014-04-19
8,OneRepublic,Counting Stars,9,2,42,2014-04-19
9,Aloe Blacc,The Man,8,8,15,2014-04-19
10,DJ Snake & Lil Jon,Turn Down For What,10,10,15,2014-04-19
11,American Authors,Best Day Of My Life,12,11,21,2014-04-19
12,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,Loyal,14,12,12,2014-04-19
13,Pitbull Featuring Ke$ha,Timber,13,1,26,2014-04-19
14,Justin Timberlake,Not A Bad Thing,20,14,6,2014-04-19
15,Kid Ink Featuring Chris Brown,Show Me,15,13,22,2014-04-19
16,Avicii,Hey Brother,16,16,18,2014-04-19
17,Beyonce Featuring Jay Z,Drunk In Love,11,2,16,2014-04-19
18,One Direction,Story Of My Life,17,6,23,2014-04-19
19,A Great Big World & Christina Aguilera,Say Something,21,4,22,2014-04-19
20,The Chainsmokers,#SELFIE,18,16,6,2014-04-19
21,Passenger,Let Her Go,19,5,36,2014-04-19
22,Florida Georgia Line Ft. Jason Derulo & Luke Bryan,This Is How We Roll,26,22,9,2014-04-19
23,Martin Garrix,Animals,24,23,29,2014-04-19
24,Brantley Gilbert,Bottoms Up,28,24,16,2014-04-19
25,Avicii,Wake Me Up!,22,4,41,2014-04-19
26,Luke Bryan,Play It Again,40,26,4,2014-04-19
27,Ellie Goulding,Burn,23,13,31,2014-04-19
28,Trey Songz,Na Na,30,28,11,2014-04-19
29,Imagine Dragons,Demons,27,6,50,2014-04-19
30,Eminem Featuring Rihanna,The Monster,25,1,23,2014-04-19
31,Lorde,Royals,29,1,40,2014-04-19
32,Christina Perri,Human,49,32,9,2014-04-19
33,Naughty Boy Featuring Sam Smith,La La La,31,31,7,2014-04-19
34,Paramore,Ain't It Fun,41,34,6,2014-04-19
35,Beyonce,Partition,38,23,13,2014-04-19
36,Jerrod Niemann,Drink To That All Night,34,34,14,2014-04-19
37,Demi Lovato,Neon Lights,39,36,15,2014-04-19
38,Eric Church,Give Me Back My Hometown,43,38,13,2014-04-19
39,Imagine Dragons,Radioactive,37,3,84,2014-04-19
40,Blake Shelton,Doin' What She Likes,36,35,12,2014-04-19
41,YG Featuring Jeezy & Rich Homie Quan,My Hitta,33,19,27,2014-04-19
42,Dan + Shay,19 You + Me,54,42,14,2014-04-19
43,Ty Dolla $ign Featuring B.o.B,Paranoid,35,29,16,2014-04-19
