rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
62,Quincy Jones,Money Runner,72,62,3,1972-03-25
63,Led Zeppelin,Rock And Roll,77,63,2,1972-03-25
64,Nilsson,Jump Into The Fire,87,64,2,1972-03-25
65,Potliquor,Cheer,65,65,8,1972-03-25
66,Paul Williams,Waking Up Alone,68,66,6,1972-03-25
67,Mike Kennedy,Louisianna,71,67,4,1972-03-25
68,Goose Creek Symphony,(Oh Lord Won't You Buy Me A) Mercedes Benz,64,64,9,1972-03-25
69,Shirley Bassey,Diamonds Are Forever,57,57,9,1972-03-25
70,Manfred Mann's Earth Band,Living Without You,75,70,5,1972-03-25
71,The Undisputed Truth,What It Is,73,71,5,1972-03-25
72,Alice Cooper,Be My Lover,76,72,3,1972-03-25
73,Bobby Bland,Do What You Set Out To Do,67,64,5,1972-03-25
74,Gladys Knight And The Pips,Help Me Make It Through The Night,-,74,1,1972-03-25
75,Harry Chapin,Taxi,88,75,3,1972-03-25
76,Lunar Funk,Mr. Penguin-Pt. I,74,63,8,1972-03-25
77,Laura Lee,Since I Fell For You,79,77,4,1972-03-25
78,Badfinger,Baby Blue,-,78,1,1972-03-25
79,Three Dog Night,The Family Of Man,-,79,1,1972-03-25
80,Jo Jo Gunne,Run Run Run,90,80,2,1972-03-25
81,John Denver,Everyday,81,81,3,1972-03-25
82,Gallery,Nice To Be With You,82,82,5,1972-03-25
83,Linda Jones,Your Precious Love,84,83,5,1972-03-25
84,Dionne Warwicke,If We Only Have Love,86,84,3,1972-03-25
85,"Sammy Davis, Jr. with The Mike Curb Congregation",The Candy Man,89,85,3,1972-03-25
86,Tyrone Davis,I Had It All The Time,-,86,1,1972-03-25
87,The Soul Children,Hearsay,94,87,2,1972-03-25
88,"Emerson, Lake & Palmer",Nutrocker,100,88,2,1972-03-25
89,Joe Simon,Pool Of Bad Luck,-,89,1,1972-03-25
90,Carly Simon,Legend In Your Own Time,-,90,1,1972-03-25
91,Chicory,Son Of My Father,91,91,3,1972-03-25
92,Kris Kristofferson,Josie,92,92,3,1972-03-25
93,Canned Heat,Rockin' With The King,99,93,2,1972-03-25
94,April Wine,You Could Have Been A Lady,-,94,1,1972-03-25
95,Sugar Bears,You Are The One,95,95,3,1972-03-25
96,Jerry Wallace,To Get To You,97,96,2,1972-03-25
97,PG&E,Thank God For You Baby,98,97,2,1972-03-25
98,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,-,98,1,1972-03-25
99,Millie Jackson,Ask Me What You Want,-,99,1,1972-03-25
100,Paul Anka,Jubilation,-,100,1,1972-03-25
1,America,A Horse With No Name,1,1,7,1972-04-01
2,Neil Young,Heart Of Gold,2,1,9,1972-04-01
3,Donny Osmond,Puppy Love,4,3,6,1972-04-01
4,Paul Simon,Mother And Child Reunion,5,4,9,1972-04-01
5,Robert John,The Lion Sleeps Tonight,3,3,14,1972-04-01
6,Joe Tex,I Gotcha,10,6,11,1972-04-01
7,Nilsson,Without You,6,1,16,1972-04-01
8,The Chakachas,Jungle Fever,8,8,12,1972-04-01
9,Michael Jackson,Rockin' Robin,14,9,4,1972-04-01
10,Roberta Flack,The First Time Ever I Saw Your Face,17,10,5,1972-04-01
11,The Dramatics,In The Rain,13,11,6,1972-04-01
12,Bread,Everything I Own,9,5,10,1972-04-01
13,Cher,The Way Of Love,7,7,10,1972-04-01
14,"The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow",18,14,6,1972-04-01
15,B.J. Thomas,Rock And Roll Lullaby,16,15,8,1972-04-01
16,Sonny & Cher,A Cowboys Work Is Never Done,19,16,6,1972-04-01
17,Yes,Roundabout,20,17,8,1972-04-01
18,The Osmonds,Down By The Lazy River,11,4,11,1972-04-01
19,Aretha Franklin,Day Dreaming,32,19,3,1972-04-01
20,Climax,Precious And Few,12,3,14,1972-04-01
21,T. Rex,Bang A Gong (Get It On),15,10,14,1972-04-01
22,Wings,Give Ireland Back To The Irish,37,22,4,1972-04-01
23,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,21,21,17,1972-04-01
24,The Honey Cone,The Day I Found Myself,38,24,7,1972-04-01
25,J.J. Cale,Crazy Mama,26,25,10,1972-04-01
26,Dennis Coffey & The Detroit Guitar Band,Taurus,31,26,7,1972-04-01
27,Addrisi Brothers,We've Got To Get It On Again,25,25,11,1972-04-01
28,Sly & The Family Stone,Runnin' Away,23,23,9,1972-04-01
29,Bobby Vinton,Every Day Of My Life,35,29,10,1972-04-01
30,The Temptations,Take A Look Around,33,30,5,1972-04-01
31,Isaac Hayes,Do Your Thing,40,31,6,1972-04-01
32,Malo,Suavecito,49,32,5,1972-04-01
33,Carpenters,Hurting Each Other,24,2,12,1972-04-01
34,The Grass Roots,Glory Bound,34,34,8,1972-04-01
35,Don McLean,"Vincent (Starry, Starry Night)/Castles In The Air",53,35,3,1972-04-01
36,Three Dog Night,The Family Of Man,79,36,2,1972-04-01
37,David Cassidy,Could It Be Forever,39,37,7,1972-04-01
38,Santana,No One To Depend On,36,36,8,1972-04-01
39,War,Slippin' Into Darkness,41,39,11,1972-04-01
40,James Brown,King Heroin,44,40,5,1972-04-01
41,Jackson Browne,Doctor My Eyes,61,41,3,1972-04-01
42,Badfinger,Baby Blue,78,42,2,1972-04-01
43,Elton John,Tiny Dancer,47,43,5,1972-04-01
44,Al Green,Look What You Done For Me,-,44,1,1972-04-01
45,Carole King,Sweet Seasons,29,9,10,1972-04-01
46,Denise LaSalle,Now Run And Tell That,46,46,9,1972-04-01
47,Jerry Lee Lewis,Chantilly Lace,50,47,5,1972-04-01
48,The Guess Who,Heartbroken Bopper,52,48,5,1972-04-01
49,The Nite-Liters,Afro-Strut,54,49,6,1972-04-01
50,Giorgio,Son Of My Father,55,50,5,1972-04-01
51,Nilsson,Jump Into The Fire,64,51,3,1972-04-01
52,Apollo featuring Tom Parker,Joy,27,6,14,1972-04-01
53,Led Zeppelin,Rock And Roll,63,53,3,1972-04-01
54,Detroit Emeralds,"You Want It, You Got It",51,36,13,1972-04-01
55,Harry Chapin,Taxi,75,55,4,1972-04-01
56,Don McLean,American Pie (Parts I & II),22,1,19,1972-04-01
57,"Sammy Davis, Jr. with The Mike Curb Congregation",The Candy Man,85,57,4,1972-04-01
58,Beverly Bremers,Don't Say You Don't Remember,30,15,16,1972-04-01
59,Gladys Knight And The Pips,Help Me Make It Through The Night,74,59,2,1972-04-01
60,Quincy Jones,Money Runner,62,60,4,1972-04-01
61,Jo Jo Gunne,Run Run Run,80,61,3,1972-04-01
62,Alice Cooper,Be My Lover,72,62,4,1972-04-01
63,Paul Williams,Waking Up Alone,66,63,7,1972-04-01
64,Mike Kennedy,Louisianna,67,64,5,1972-04-01
65,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,98,65,2,1972-04-01
66,Potliquor,Cheer,65,65,9,1972-04-01
67,Isaac Hayes,Let's Stay Together,-,67,1,1972-04-01
68,Terry Black & Laurel Ward,Goin' Down (On The Road To L.A.),57,57,8,1972-04-01
69,Black Sabbath,Iron Man,58,52,10,1972-04-01
70,Manfred Mann's Earth Band,Living Without You,70,70,6,1972-04-01
71,Kris Kristofferson,Josie,92,71,4,1972-04-01
72,Joe Simon,Pool Of Bad Luck,89,72,2,1972-04-01
73,Gallery,Nice To Be With You,82,73,6,1972-04-01
74,Linda Jones,Your Precious Love,83,74,6,1972-04-01
75,The Isley Brothers,Lay-Away,-,75,1,1972-04-01
76,Laura Lee,Since I Fell For You,77,76,5,1972-04-01
77,The 5th Dimension,(Last Night) I Didn't Get To Sleep At All,-,77,1,1972-04-01
78,Cat Stevens,Morning Has Broken,-,78,1,1972-04-01
79,The Soul Children,Hearsay,87,79,3,1972-04-01
80,April Wine,You Could Have Been A Lady,94,80,2,1972-04-01
81,Tyrone Davis,I Had It All The Time,86,81,2,1972-04-01
82,Carly Simon,Legend In Your Own Time,90,82,2,1972-04-01
83,Anne Murray,Cotton Jenny,-,83,1,1972-04-01
84,"Emerson, Lake & Palmer",Nutrocker,88,84,3,1972-04-01
85,Millie Jackson,Ask Me What You Want,99,85,2,1972-04-01
86,Jr. Walker & The All Stars,Walk In The Night,-,86,1,1972-04-01
87,Nitty Gritty Dirt Band,Jambalaya (On The Bayou),-,87,1,1972-04-01
88,Ringo Starr,Back Off Boogaloo,-,88,1,1972-04-01
89,Buffy Sainte-Marie,Mister Can't You See,-,89,1,1972-04-01
90,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Am I Losing You,-,90,1,1972-04-01
91,Canned Heat,Rockin' With The King,93,91,3,1972-04-01
92,Jerry Wallace,To Get To You,96,92,3,1972-04-01
93,Sugar Bears,You Are The One,95,93,4,1972-04-01
94,Paul Anka,Jubilation,100,94,2,1972-04-01
95,Charley Pride with Henry Mancini,All His Children,-,95,1,1972-04-01
96,100 Proof Aged in Soul,Everything Good Is Bad,-,96,1,1972-04-01
97,Love Unlimited,Walkin' In The Rain With The One I Love,-,97,1,1972-04-01
98,Buckwheat,Simple Song Of Freedom,-,98,1,1972-04-01
99,Kenny Rogers & The First Edition,School Teacher,-,99,1,1972-04-01
100,Dr. Hook And The Medicine Show,Sylvia's Mother,-,100,1,1972-04-01
1,America,A Horse With No Name,1,1,8,1972-04-08
2,Neil Young,Heart Of Gold,2,1,10,1972-04-08
3,Roberta Flack,The First Time Ever I Saw Your Face,10,3,6,1972-04-08
4,Joe Tex,I Gotcha,6,4,12,1972-04-08
5,Michael Jackson,Rockin' Robin,9,5,5,1972-04-08
6,Donny Osmond,Puppy Love,3,3,7,1972-04-08
7,Paul Simon,Mother And Child Reunion,4,4,10,1972-04-08
8,The Chakachas,Jungle Fever,8,8,13,1972-04-08
9,The Dramatics,In The Rain,11,9,7,1972-04-08
10,Robert John,The Lion Sleeps Tonight,5,3,15,1972-04-08
11,"The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow",14,11,7,1972-04-08
12,Aretha Franklin,Day Dreaming,19,12,4,1972-04-08
13,Sonny & Cher,A Cowboys Work Is Never Done,16,13,7,1972-04-08
14,Yes,Roundabout,17,14,9,1972-04-08
15,B.J. Thomas,Rock And Roll Lullaby,15,15,9,1972-04-08
16,Cher,The Way Of Love,13,7,11,1972-04-08
17,Nilsson,Without You,7,1,17,1972-04-08
18,Bread,Everything I Own,12,5,11,1972-04-08
19,Dennis Coffey & The Detroit Guitar Band,Taurus,26,19,8,1972-04-08
20,The Osmonds,Down By The Lazy River,18,4,12,1972-04-08
21,Wings,Give Ireland Back To The Irish,22,21,5,1972-04-08
22,J.J. Cale,Crazy Mama,25,22,11,1972-04-08
23,The Honey Cone,The Day I Found Myself,24,23,8,1972-04-08
24,Jackson Browne,Doctor My Eyes,41,24,4,1972-04-08
25,Don McLean,"Vincent (Starry, Starry Night)/Castles In The Air",35,25,4,1972-04-08
26,Badfinger,Baby Blue,42,26,3,1972-04-08
27,Three Dog Night,The Family Of Man,36,27,3,1972-04-08
28,Bobby Vinton,Every Day Of My Life,29,28,11,1972-04-08
29,Malo,Suavecito,32,29,6,1972-04-08
30,Isaac Hayes,Do Your Thing,31,30,7,1972-04-08
31,Climax,Precious And Few,20,3,15,1972-04-08
32,Nilsson,Jump Into The Fire,51,32,4,1972-04-08
33,Al Green,Look What You Done For Me,44,33,2,1972-04-08
34,T. Rex,Bang A Gong (Get It On),21,10,15,1972-04-08
35,War,Slippin' Into Darkness,39,35,12,1972-04-08
36,Addrisi Brothers,We've Got To Get It On Again,27,25,12,1972-04-08
37,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,23,21,18,1972-04-08
38,Gladys Knight And The Pips,Help Me Make It Through The Night,59,38,3,1972-04-08
39,The Temptations,Take A Look Around,30,30,6,1972-04-08
40,James Brown,King Heroin,40,40,6,1972-04-08
41,Elton John,Tiny Dancer,43,41,6,1972-04-08
42,Ringo Starr,Back Off Boogaloo,88,42,2,1972-04-08
43,David Cassidy,Could It Be Forever,37,37,8,1972-04-08
44,The Grass Roots,Glory Bound,34,34,9,1972-04-08
45,Jerry Lee Lewis,Chantilly Lace,47,45,6,1972-04-08
46,Giorgio,Son Of My Father,50,46,6,1972-04-08
47,The Guess Who,Heartbroken Bopper,48,47,6,1972-04-08
48,Jo Jo Gunne,Run Run Run,61,48,4,1972-04-08
49,The Nite-Liters,Afro-Strut,49,49,7,1972-04-08
50,Sly & The Family Stone,Runnin' Away,28,23,10,1972-04-08
51,Led Zeppelin,Rock And Roll,53,51,4,1972-04-08
52,Harry Chapin,Taxi,55,52,5,1972-04-08
53,"Sammy Davis, Jr. with The Mike Curb Congregation",The Candy Man,57,53,5,1972-04-08
54,Santana,No One To Depend On,38,36,9,1972-04-08
55,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,65,55,3,1972-04-08
56,Denise LaSalle,Now Run And Tell That,46,46,10,1972-04-08
57,Quincy Jones,Money Runner,60,57,5,1972-04-08
58,Isaac Hayes,Let's Stay Together,67,58,2,1972-04-08
59,Alice Cooper,Be My Lover,62,59,5,1972-04-08
60,Paul Williams,Waking Up Alone,63,60,8,1972-04-08
61,Cat Stevens,Morning Has Broken,78,61,2,1972-04-08
62,Mike Kennedy,Louisianna,64,62,6,1972-04-08
63,The Staple Singers,I'll Take You There,-,63,1,1972-04-08
64,The 5th Dimension,(Last Night) I Didn't Get To Sleep At All,77,64,2,1972-04-08
65,Joe Simon,Pool Of Bad Luck,72,65,3,1972-04-08
66,Potliquor,Cheer,66,65,10,1972-04-08
67,The Isley Brothers,Lay-Away,75,67,2,1972-04-08
68,Gallery,Nice To Be With You,73,68,7,1972-04-08
69,Manfred Mann's Earth Band,Living Without You,70,69,7,1972-04-08
70,Kris Kristofferson,Josie,71,70,5,1972-04-08
71,"Emerson, Lake & Palmer",Nutrocker,84,71,4,1972-04-08
72,Buffy Sainte-Marie,Mister Can't You See,89,72,2,1972-04-08
73,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Am I Losing You,90,73,2,1972-04-08
74,Linda Jones,Your Precious Love,74,74,7,1972-04-08
75,April Wine,You Could Have Been A Lady,80,75,3,1972-04-08
76,Tyrone Davis,I Had It All The Time,81,76,3,1972-04-08
77,Carly Simon,Legend In Your Own Time,82,77,3,1972-04-08
78,The Soul Children,Hearsay,79,78,4,1972-04-08
79,Anne Murray,Cotton Jenny,83,79,2,1972-04-08
80,The Chi-lites,Oh Girl,-,80,1,1972-04-08
81,Jr. Walker & The All Stars,Walk In The Night,86,81,2,1972-04-08
82,Millie Jackson,Ask Me What You Want,85,82,3,1972-04-08
83,Rare Earth,What'd I Say,-,83,1,1972-04-08
84,Todd Rundgren,I Saw The Light,-,84,1,1972-04-08
85,Nitty Gritty Dirt Band,Jambalaya (On The Bayou),87,85,2,1972-04-08
86,Jerry Wallace,To Get To You,92,86,4,1972-04-08
87,Paul Anka,Jubilation,94,87,3,1972-04-08
88,100 Proof Aged in Soul,Everything Good Is Bad,96,88,2,1972-04-08
89,Andy Williams,"Love Theme From ""The Godfather"" (Speak Softly Love)",-,89,1,1972-04-08
90,Paul Simon,Me And Julio Down By The Schoolyard,-,90,1,1972-04-08
91,Canned Heat,Rockin' With The King,91,91,4,1972-04-08
92,Charley Pride with Henry Mancini,All His Children,95,92,2,1972-04-08
93,Sugar Bears,You Are The One,93,93,5,1972-04-08
94,Jim Capaldi,Eve,-,94,1,1972-04-08
95,Love Unlimited,Walkin' In The Rain With The One I Love,97,95,2,1972-04-08
96,Luther Ingram,You Were Made For Me,-,96,1,1972-04-08
97,Dr. Hook And The Medicine Show,Sylvia's Mother,100,97,2,1972-04-08
98,Buckwheat,Simple Song Of Freedom,98,98,2,1972-04-08
99,Kenny Rogers & The First Edition,School Teacher,99,99,2,1972-04-08
100,Peter Yarrow,Don't Ever Take Away My Freedom,-,100,1,1972-04-08
1,Roberta Flack,The First Time Ever I Saw Your Face,3,1,7,1972-04-15
2,America,A Horse With No Name,1,1,9,1972-04-15
3,Joe Tex,I Gotcha,4,3,13,1972-04-15
4,Michael Jackson,Rockin' Robin,5,4,6,1972-04-15
5,Neil Young,Heart Of Gold,2,1,11,1972-04-15
6,The Dramatics,In The Rain,9,6,8,1972-04-15
7,Donny Osmond,Puppy Love,6,3,8,1972-04-15
8,"The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow",11,8,8,1972-04-15
9,Aretha Franklin,Day Dreaming,12,9,5,1972-04-15
10,Sonny & Cher,A Cowboys Work Is Never Done,13,10,8,1972-04-15
11,Paul Simon,Mother And Child Reunion,7,4,11,1972-04-15
12,Robert John,The Lion Sleeps Tonight,10,3,16,1972-04-15
13,Yes,Roundabout,14,13,10,1972-04-15
14,The Chakachas,Jungle Fever,8,8,14,1972-04-15
15,Three Dog Night,The Family Of Man,27,15,4,1972-04-15
16,Jackson Browne,Doctor My Eyes,24,16,5,1972-04-15
17,Al Green,Look What You Done For Me,33,17,3,1972-04-15
18,Dennis Coffey & The Detroit Guitar Band,Taurus,19,18,9,1972-04-15
19,Badfinger,Baby Blue,26,19,4,1972-04-15
20,Don McLean,"Vincent (Starry, Starry Night)/Castles In The Air",25,20,5,1972-04-15
21,Wings,Give Ireland Back To The Irish,21,21,6,1972-04-15
22,J.J. Cale,Crazy Mama,22,22,12,1972-04-15
23,The Honey Cone,The Day I Found Myself,23,23,9,1972-04-15
24,Cher,The Way Of Love,16,7,12,1972-04-15
25,Bobby Vinton,Every Day Of My Life,28,25,12,1972-04-15
26,Malo,Suavecito,29,26,7,1972-04-15
27,Nilsson,Without You,17,1,18,1972-04-15
28,B.J. Thomas,Rock And Roll Lullaby,15,15,10,1972-04-15
29,Bread,Everything I Own,18,5,12,1972-04-15
30,Nilsson,Jump Into The Fire,32,30,5,1972-04-15
31,Ringo Starr,Back Off Boogaloo,42,31,3,1972-04-15
32,The Osmonds,Down By The Lazy River,20,4,13,1972-04-15
33,War,Slippin' Into Darkness,35,33,13,1972-04-15
34,Isaac Hayes,Do Your Thing,30,30,8,1972-04-15
35,The Chi-lites,Oh Girl,80,35,2,1972-04-15
36,Gladys Knight And The Pips,Help Me Make It Through The Night,38,36,4,1972-04-15
37,The Staple Singers,I'll Take You There,63,37,2,1972-04-15
38,"Sammy Davis, Jr. with The Mike Curb Congregation",The Candy Man,53,38,6,1972-04-15
39,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,55,39,4,1972-04-15
40,Jo Jo Gunne,Run Run Run,48,40,5,1972-04-15
41,The Temptations,Take A Look Around,39,30,7,1972-04-15
42,James Brown,King Heroin,40,40,7,1972-04-15
43,Cat Stevens,Morning Has Broken,61,43,3,1972-04-15
44,Jerry Lee Lewis,Chantilly Lace,45,44,7,1972-04-15
45,The Grass Roots,Glory Bound,44,34,10,1972-04-15
46,Elton John,Tiny Dancer,41,41,7,1972-04-15
47,Led Zeppelin,Rock And Roll,51,47,5,1972-04-15
48,Giorgio,Son Of My Father,46,46,7,1972-04-15
49,Paul Simon,Me And Julio Down By The Schoolyard,90,49,2,1972-04-15
50,Harry Chapin,Taxi,52,50,6,1972-04-15
51,Joe Simon,Pool Of Bad Luck,65,51,4,1972-04-15
52,The Guess Who,Heartbroken Bopper,47,47,7,1972-04-15
53,The 5th Dimension,(Last Night) I Didn't Get To Sleep At All,64,53,3,1972-04-15
54,The Nite-Liters,Afro-Strut,49,49,8,1972-04-15
55,Alice Cooper,Be My Lover,59,55,6,1972-04-15
56,April Wine,You Could Have Been A Lady,75,56,4,1972-04-15
57,Isaac Hayes,Let's Stay Together,58,57,3,1972-04-15
58,David Cassidy,Could It Be Forever,43,37,9,1972-04-15
59,Denise LaSalle,Now Run And Tell That,56,46,11,1972-04-15
60,Carly Simon,Legend In Your Own Time,77,60,4,1972-04-15
61,Gallery,Nice To Be With You,68,61,8,1972-04-15
62,The Isley Brothers,Lay-Away,67,62,3,1972-04-15
63,The Soul Children,Hearsay,78,63,5,1972-04-15
64,Buffy Sainte-Marie,Mister Can't You See,72,64,3,1972-04-15
65,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Am I Losing You,73,65,3,1972-04-15
66,Kris Kristofferson,Josie,70,66,6,1972-04-15
67,Mike Kennedy,Louisianna,62,62,7,1972-04-15
68,Paul Williams,Waking Up Alone,60,60,9,1972-04-15
69,Quincy Jones,Money Runner,57,57,6,1972-04-15
70,"Emerson, Lake & Palmer",Nutrocker,71,70,5,1972-04-15
71,Millie Jackson,Ask Me What You Want,82,71,4,1972-04-15
72,Love Unlimited,Walkin' In The Rain With The One I Love,95,72,3,1972-04-15
73,Tyrone Davis,I Had It All The Time,76,73,4,1972-04-15
74,Andy Williams,"Love Theme From ""The Godfather"" (Speak Softly Love)",89,74,2,1972-04-15
75,Sugar Bears,You Are The One,93,75,6,1972-04-15
76,Linda Jones,Your Precious Love,74,74,8,1972-04-15
77,Anne Murray,Cotton Jenny,79,77,3,1972-04-15
78,Dr. Hook And The Medicine Show,Sylvia's Mother,97,78,3,1972-04-15
79,Jr. Walker & The All Stars,Walk In The Night,81,79,3,1972-04-15
80,Todd Rundgren,I Saw The Light,84,80,2,1972-04-15
81,Rare Earth,What'd I Say,83,81,2,1972-04-15
82,100 Proof Aged in Soul,Everything Good Is Bad,88,82,3,1972-04-15
83,Jerry Wallace,To Get To You,86,83,5,1972-04-15
84,Nitty Gritty Dirt Band,Jambalaya (On The Bayou),85,84,3,1972-04-15
85,Paul Anka,Jubilation,87,85,4,1972-04-15
86,Dr. John,Iko Iko,-,86,1,1972-04-15
87,Potliquor,Cheer,66,65,11,1972-04-15
88,Canned Heat,Rockin' With The King,91,88,5,1972-04-15
89,R. Dean Taylor,Taos New Mexico,-,89,1,1972-04-15
90,Kenny Loggins With Jim Messina,Vahevala,-,90,1,1972-04-15
91,Buckwheat,Simple Song Of Freedom,98,91,3,1972-04-15
92,Jim Capaldi,Eve,94,92,2,1972-04-15
93,Luther Ingram,You Were Made For Me,96,93,2,1972-04-15
94,Kenny Rogers & The First Edition,School Teacher,99,94,3,1972-04-15
95,Jerry Garcia,Sugaree,-,95,1,1972-04-15
96,David Bowie,Changes,-,96,1,1972-04-15
97,Charley Pride with Henry Mancini,All His Children,92,92,3,1972-04-15
98,Solomon Burke,Love's Street And Fool's Road,-,98,1,1972-04-15
99,Apollo 100,Mendelssohn's 4th (Second Movement),-,99,1,1972-04-15
100,Peter Yarrow,Don't Ever Take Away My Freedom,100,100,2,1972-04-15
1,Roberta Flack,The First Time Ever I Saw Your Face,1,1,8,1972-04-22
2,Michael Jackson,Rockin' Robin,4,2,7,1972-04-22
3,Joe Tex,I Gotcha,3,3,14,1972-04-22
4,America,A Horse With No Name,2,1,10,1972-04-22
5,The Dramatics,In The Rain,6,5,9,1972-04-22
6,"The Stylistics Featuring Russell Thompkins,Jr.","Betcha By Golly, Wow",8,6,9,1972-04-22
7,Aretha Franklin,Day Dreaming,9,7,6,1972-04-22
8,Neil Young,Heart Of Gold,5,1,12,1972-04-22
9,Sonny & Cher,A Cowboys Work Is Never Done,10,9,9,1972-04-22
10,Jackson Browne,Doctor My Eyes,16,10,6,1972-04-22
11,Donny Osmond,Puppy Love,7,3,9,1972-04-22
12,Al Green,Look What You Done For Me,17,12,4,1972-04-22
13,Yes,Roundabout,13,13,11,1972-04-22
14,Three Dog Night,The Family Of Man,15,14,5,1972-04-22
15,Badfinger,Baby Blue,19,15,5,1972-04-22
16,Don McLean,"Vincent (Starry, Starry Night)/Castles In The Air",20,16,6,1972-04-22
17,Paul Simon,Mother And Child Reunion,11,4,12,1972-04-22
18,Dennis Coffey & The Detroit Guitar Band,Taurus,18,18,10,1972-04-22
19,Ringo Starr,Back Off Boogaloo,31,19,4,1972-04-22
20,The Chi-lites,Oh Girl,35,20,3,1972-04-22
21,Malo,Suavecito,26,21,8,1972-04-22
22,The Chakachas,Jungle Fever,14,8,15,1972-04-22
23,The Staple Singers,I'll Take You There,37,23,3,1972-04-22
24,Robert John,The Lion Sleeps Tonight,12,3,17,1972-04-22
25,Bobby Vinton,Every Day Of My Life,25,25,13,1972-04-22
26,War,Slippin' Into Darkness,33,26,14,1972-04-22
27,Cat Stevens,Morning Has Broken,43,27,4,1972-04-22
28,Nilsson,Jump Into The Fire,30,28,6,1972-04-22
29,J.J. Cale,Crazy Mama,22,22,13,1972-04-22
30,Wings,Give Ireland Back To The Irish,21,21,7,1972-04-22
31,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,39,31,5,1972-04-22
32,B.J. Thomas,Rock And Roll Lullaby,28,15,11,1972-04-22
33,"Sammy Davis, Jr. with The Mike Curb Congregation",The Candy Man,38,33,7,1972-04-22
34,Gladys Knight And The Pips,Help Me Make It Through The Night,36,34,5,1972-04-22
35,The Honey Cone,The Day I Found Myself,23,23,10,1972-04-22
36,Paul Simon,Me And Julio Down By The Schoolyard,49,36,3,1972-04-22
37,Jo Jo Gunne,Run Run Run,40,37,6,1972-04-22
38,Harry Chapin,Taxi,50,38,7,1972-04-22
39,Isaac Hayes,Do Your Thing,34,30,9,1972-04-22
40,The 5th Dimension,(Last Night) I Didn't Get To Sleep At All,53,40,4,1972-04-22
41,Buffy Sainte-Marie,Mister Can't You See,64,41,4,1972-04-22
42,Gallery,Nice To Be With You,61,42,9,1972-04-22
43,Joe Simon,Pool Of Bad Luck,51,43,5,1972-04-22
44,Jerry Lee Lewis,Chantilly Lace,44,44,8,1972-04-22
45,April Wine,You Could Have Been A Lady,56,45,5,1972-04-22
46,Cher,The Way Of Love,24,7,13,1972-04-22
47,Led Zeppelin,Rock And Roll,47,47,6,1972-04-22
48,The Temptations,Take A Look Around,41,30,8,1972-04-22
49,Alice Cooper,Be My Lover,55,49,7,1972-04-22
50,Isaac Hayes,Let's Stay Together,57,50,4,1972-04-22
51,Nilsson,Without You,27,1,19,1972-04-22
52,Love Unlimited,Walkin' In The Rain With The One I Love,72,52,4,1972-04-22
53,Dr. Hook And The Medicine Show,Sylvia's Mother,78,53,4,1972-04-22
54,Bread,Everything I Own,29,5,13,1972-04-22
55,Todd Rundgren,I Saw The Light,80,55,3,1972-04-22
56,Millie Jackson,Ask Me What You Want,71,56,5,1972-04-22
57,Carly Simon,Legend In Your Own Time,60,57,5,1972-04-22
58,The Osmonds,Down By The Lazy River,32,4,14,1972-04-22
59,The Isley Brothers,Lay-Away,62,59,4,1972-04-22
60,The Soul Children,Hearsay,63,60,6,1972-04-22
61,The Partridge Family Starring Shirley Jones Featuring David Cassidy,Am I Losing You,65,61,4,1972-04-22
62,Jackson 5,Little Bitty Pretty One,-,62,1,1972-04-22
63,Kris Kristofferson,Josie,66,63,7,1972-04-22
64,Andy Williams,"Love Theme From ""The Godfather"" (Speak Softly Love)",74,64,3,1972-04-22
65,Tyrone Davis,I Had It All The Time,73,65,5,1972-04-22
66,Rare Earth,What'd I Say,81,66,3,1972-04-22
67,Sugar Bears,You Are The One,75,67,7,1972-04-22
68,Giorgio,Son Of My Father,48,46,8,1972-04-22
69,Quincy Jones,Money Runner,69,57,7,1972-04-22
70,Jr. Walker & The All Stars,Walk In The Night,79,70,4,1972-04-22
71,Anne Murray,Cotton Jenny,77,71,4,1972-04-22
72,Jerry Wallace,To Get To You,83,72,6,1972-04-22
73,100 Proof Aged in Soul,Everything Good Is Bad,82,73,4,1972-04-22
74,Paul Anka,Jubilation,85,74,5,1972-04-22
75,Dr. John,Iko Iko,86,75,2,1972-04-22
76,Linda Jones,Your Precious Love,76,74,9,1972-04-22
77,David Bowie,Changes,96,77,2,1972-04-22
78,T. Rex,Telegram Sam,-,78,1,1972-04-22
79,Sly & The Family Stone,Smilin',-,79,1,1972-04-22
80,"Emerson, Lake & Palmer",Nutrocker,70,70,6,1972-04-22
81,Bread,Diary,-,81,1,1972-04-22
