rank,artist,song,rank_last_week,peak_position,weeks_on_chart,date
42,Four Tops,If I Were A Carpenter,20,20,9,1968-06-22
43,The New Colony Six,I Will Always Think About You,32,22,13,1968-06-22
44,Johnny Cash,Folsom Prison Blues,55,44,5,1968-06-22
45,Diana Ross & The Supremes,Some Things You Never Get Used To,56,45,3,1968-06-22
46,Peaches & Herb,United,46,46,6,1968-06-22
47,Smokey Robinson & The Miracles,Yester Love,47,47,4,1968-06-22
48,Sam & Dave,You Don't Know What You Mean To Me,48,48,5,1968-06-22
49,Robert John,If You Don't Want My Love,49,49,11,1968-06-22
50,Gladys Knight And The Pips,It Should Have Been Me,50,50,3,1968-06-22
51,Los Bravos,Bring A Little Lovin',57,51,5,1968-06-22
52,Glen Campbell,I Wanna Live,44,36,12,1968-06-22
53,The Status Quo,Pictures Of Matchstick Men,58,53,6,1968-06-22
54,The Monkees,It's Nice To Be With You,84,54,2,1968-06-22
55,The Mamas & The Papas,Safe In My Garden,78,55,3,1968-06-22
56,The Vogues,"Turn Around, Look At Me",95,56,2,1968-06-22
57,Bobby Taylor & The Vancouvers,Does Your Mama Know About Me,36,29,10,1968-06-22
58,The Delfonics,I'm Sorry,42,42,9,1968-06-22
59,Peggy Scott & Jo Jo Benson,Lover's Holiday,60,59,3,1968-06-22
60,The Magistrates,Here Come The Judge,62,60,4,1968-06-22
61,James Brown And The Famous Flames,America Is My Home - Pt. 1,64,61,5,1968-06-22
62,Aretha Franklin,You Send Me,81,62,2,1968-06-22
63,Pigmeat Markham,Here Comes The Judge,82,63,2,1968-06-22
64,The Marvelettes,Here I Am Baby,72,64,3,1968-06-22
65,Ray Charles,Eleanor Rigby,71,65,3,1968-06-22
66,Mary Wells,The Doctor,70,66,6,1968-06-22
67,The New Colony Six,Can't You See Me Cry,90,67,2,1968-06-22
68,Ronnie Dove,Mountain Of Love,75,68,3,1968-06-22
69,The Buckinghams,Back In Love Again,76,69,3,1968-06-22
70,Etta James,I Got You Babe,69,69,6,1968-06-22
71,Arthur Conley,People Sure Act Funny,-,71,1,1968-06-22
72,The Turtles,The Story Of Rock And Roll,-,72,1,1968-06-22
73,The Mills Brothers,My Shy Violet,73,73,6,1968-06-22
74,Eddy Arnold,It's Over,74,74,6,1968-06-22
75,Andy Williams,Sweet Memories,85,75,3,1968-06-22
76,Donovan,Hurdy Gurdy Man,-,76,1,1968-06-22
77,Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,-,77,1,1968-06-22
78,Dionne Warwick,Let Me Be Lonely,83,78,3,1968-06-22
79,Ray Charles,Understanding,87,79,2,1968-06-22
80,The Tams,"Be Young, Be Foolish, Be Happy",-,80,1,1968-06-22
81,The Peppermint Trolley Company,Baby You Come Rollin' Across My Mind,92,81,3,1968-06-22
82,Solomon Burke,I Wish I Knew (How It Would Feel To Be Free),68,68,8,1968-06-22
83,King Curtis & The Kingpins,Valley Of The Dolls,99,83,2,1968-06-22
84,Eddie Harris,Listen Here,97,84,2,1968-06-22
85,Bill Black's Combo,Turn On Your Love Light,-,85,1,1968-06-22
86,Radiants,Hold On,86,86,5,1968-06-22
87,The Show Stoppers,Ain't Nothin' But A House Party,89,87,4,1968-06-22
88,The Buena Vistas,Here Come Da Judge,93,88,4,1968-06-22
89,Tammy Wynette,D-I-V-O-R-C-E,-,89,1,1968-06-22
90,The Irish Rovers,(The Puppet Song) Whiskey On A Sunday,-,90,1,1968-06-22
91,Barbara Greene,Young Boy,-,91,1,1968-06-22
92,Elvis Presley With The Jordanaires,"Your Time Hasn't Come Yet, Baby",-,92,1,1968-06-22
93,Mason Williams,Classical Gas,-,93,1,1968-06-22
94,Elvis Presley With The Jordanaires,Let Yourself Go,94,94,2,1968-06-22
95,Wilson Pickett,I'm A Midnight Mover,-,95,1,1968-06-22
96,B.J. Thomas,The Eyes Of A New York Woman,-,96,1,1968-06-22
97,Gary Lewis And The Playboys,Sealed With A Kiss,-,97,1,1968-06-22
98,Martha Reeves & The Vandellas,Forget Me Not,98,98,2,1968-06-22
99,Cliff Richard,Congratulations,100,99,3,1968-06-22
100,The Cryan' Shames,Young Birds Fly,-,100,1,1968-06-22
1,Herb Alpert,This Guy's In Love With You,1,1,7,1968-06-29
2,Cliff Nobles & Co.,The Horse,15,2,6,1968-06-29
3,Richard Harris,MacArthur Park,2,2,8,1968-06-29
4,Ohio Express,Yummy Yummy Yummy,4,4,9,1968-06-29
5,Sergio Mendes & Brasil '66,The Look Of Love,5,5,8,1968-06-29
6,Tommy James And The Shondells,Mony Mony,6,3,13,1968-06-29
7,Merrilee Rush & The Turnabouts,Angel Of The Morning,8,7,9,1968-06-29
8,Aretha Franklin,Think,7,7,7,1968-06-29
9,Shorty Long,Here Comes The Judge,11,9,5,1968-06-29
10,Friend And Lover,Reach Out Of The Darkness,10,10,7,1968-06-29
11,The Rolling Stones,Jumpin' Jack Flash,12,11,4,1968-06-29
12,Simon & Garfunkel,Mrs. Robinson,3,1,10,1968-06-29
13,Hugh Masekela,Grazing In The Grass,32,13,4,1968-06-29
14,James Brown And The Famous Flames,Licking Stick - Licking Stick (Part 1),17,14,6,1968-06-29
15,Gary Puckett And The Union Gap,Lady Willpower,20,15,4,1968-06-29
16,People,I Love You,14,14,13,1968-06-29
17,Tiny Tim,Tip-Toe Thru' The Tulips With Me,22,17,7,1968-06-29
18,The Cowsills,Indian Lake,28,18,5,1968-06-29
19,The 5th Dimension,Stoned Soul Picnic,31,19,5,1968-06-29
20,The Temptations,I Could Never Love Another (After Loving You),13,13,9,1968-06-29
21,Andy Kim,How'd We Ever Get This Way,21,21,9,1968-06-29
22,Gene Pitney,She's A Heartbreaker,33,22,8,1968-06-29
23,Marvin Gaye & Tammi Terrell,Ain't Nothing Like The Real Thing,23,8,12,1968-06-29
24,"Hugo Montenegro, His Orchestra And Chorus","The Good, The Bad And The Ugly",18,2,20,1968-06-29
25,Joe Simon,(You Keep Me) Hangin' On,25,25,12,1968-06-29
26,The Box Tops,Choo Choo Train,27,26,5,1968-06-29
27,The Rascals,A Beautiful Morning,16,3,12,1968-06-29
28,Archie Bell & The Drells,Tighten Up,9,1,14,1968-06-29
29,The Monkees,D. W. Washburn,29,29,3,1968-06-29
30,Jerry Butler,Never Give You Up,34,30,9,1968-06-29
31,Engelbert Humperdinck,A Man Without Love (Quando M'innamoro),19,19,8,1968-06-29
32,Smokey Robinson & The Miracles,Yester Love,47,32,5,1968-06-29
33,Johnny Cash,Folsom Prison Blues,44,33,6,1968-06-29
34,Eric Burdon & The Animals,Sky Pilot (Part One),38,34,5,1968-06-29
35,Spanky And Our Gang,Like To Get To Know You,24,17,11,1968-06-29
36,The Status Quo,Pictures Of Matchstick Men,53,36,7,1968-06-29
37,Donovan,Hurdy Gurdy Man,76,37,2,1968-06-29
38,Four Jacks And A Jill,Master Jack,30,18,14,1968-06-29
39,The Association,Time For Livin',39,39,7,1968-06-29
40,Nancy Wilson,"Face It Girl, It's Over",40,40,8,1968-06-29
41,Bobby Goldsboro,Honey,26,1,15,1968-06-29
42,Diana Ross & The Supremes,Some Things You Never Get Used To,45,42,4,1968-06-29
43,Stevie Wonder,Shoo-Be-Doo-Be-Doo-Da-Day,36,9,13,1968-06-29
44,Dionne Warwick,Do You Know The Way To San José,35,10,12,1968-06-29
45,The Vogues,"Turn Around, Look At Me",56,45,3,1968-06-29
46,Wilson Pickett,I'm A Midnight Mover,95,46,2,1968-06-29
47,Peaches & Herb,United,46,46,7,1968-06-29
48,Sam & Dave,You Don't Know What You Mean To Me,48,48,6,1968-06-29
49,Four Tops,If I Were A Carpenter,42,20,10,1968-06-29
50,Gladys Knight And The Pips,It Should Have Been Me,50,50,4,1968-06-29
51,Los Bravos,Bring A Little Lovin',51,51,6,1968-06-29
52,James Brown And The Famous Flames,America Is My Home - Pt. 1,61,52,6,1968-06-29
53,Ray Charles,Eleanor Rigby,65,53,4,1968-06-29
54,The Monkees,It's Nice To Be With You,54,54,3,1968-06-29
55,The Mamas & The Papas,Safe In My Garden,55,55,4,1968-06-29
56,The Magistrates,Here Come The Judge,60,56,5,1968-06-29
57,The Buckinghams,Back In Love Again,69,57,4,1968-06-29
58,Peggy Scott & Jo Jo Benson,Lover's Holiday,59,58,4,1968-06-29
59,Pigmeat Markham,Here Comes The Judge,63,59,3,1968-06-29
60,Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,77,60,2,1968-06-29
61,Robert John,If You Don't Want My Love,49,49,12,1968-06-29
62,Aretha Franklin,You Send Me,62,62,3,1968-06-29
63,Arthur Conley,People Sure Act Funny,71,63,2,1968-06-29
64,The Marvelettes,Here I Am Baby,64,64,4,1968-06-29
65,Mary Wells,The Doctor,66,65,7,1968-06-29
66,The New Colony Six,Can't You See Me Cry,67,66,3,1968-06-29
67,Ronnie Dove,Mountain Of Love,68,67,4,1968-06-29
68,The Turtles,The Story Of Rock And Roll,72,68,2,1968-06-29
69,The Tams,"Be Young, Be Foolish, Be Happy",80,69,2,1968-06-29
70,Mason Williams,Classical Gas,93,70,2,1968-06-29
71,Dionne Warwick,Let Me Be Lonely,78,71,4,1968-06-29
72,The Peppermint Trolley Company,Baby You Come Rollin' Across My Mind,81,72,4,1968-06-29
73,The Fantastic Johnny C,Hitch It To The Horse,-,73,1,1968-06-29
74,Radiants,Hold On,86,74,6,1968-06-29
75,Andy Williams,Sweet Memories,75,75,4,1968-06-29
76,Tammy Wynette,D-I-V-O-R-C-E,89,76,2,1968-06-29
77,The Mills Brothers,My Shy Violet,73,73,7,1968-06-29
78,Eddie Harris,Listen Here,84,78,3,1968-06-29
79,Ray Charles,Understanding,79,79,3,1968-06-29
80,Eddy Arnold,It's Over,74,74,7,1968-06-29
81,Etta James,I Got You Babe,70,69,7,1968-06-29
82,Billy Vera,With Pen In Hand,-,82,1,1968-06-29
83,The Irish Rovers,(The Puppet Song) Whiskey On A Sunday,90,83,2,1968-06-29
84,Bill Black's Combo,Turn On Your Love Light,85,84,2,1968-06-29
85,Elvis Presley With The Jordanaires,"Your Time Hasn't Come Yet, Baby",92,85,2,1968-06-29
86,B.J. Thomas,The Eyes Of A New York Woman,96,86,2,1968-06-29
87,"Hugo Montenegro, His Orchestra And Chorus",Hang 'Em High,-,87,1,1968-06-29
88,Barbara Greene,Young Boy,91,88,2,1968-06-29
89,The Dells,Stay In My Corner,-,89,1,1968-06-29
90,Bobby Goldsboro,Autumn Of My Life,-,90,1,1968-06-29
91,Gary Lewis And The Playboys,Sealed With A Kiss,97,91,2,1968-06-29
92,Elvis Presley With The Jordanaires,Let Yourself Go,94,92,3,1968-06-29
93,Martha Reeves & The Vandellas,Forget Me Not,98,93,3,1968-06-29
94,Wayne Newton,Dreams Of The Everyday Housewife,-,94,1,1968-06-29
95,The O'Jays,Look Over Your Shoulder,-,95,1,1968-06-29
96,The Show Stoppers,Ain't Nothin' But A House Party,87,87,5,1968-06-29
97,Little Carl Carlton,Competition Ain't Nothin',-,97,1,1968-06-29
98,The Amboy Dukes,Journey To The Center Of The Mind,-,98,1,1968-06-29
99,The Cryan' Shames,Young Birds Fly,100,99,2,1968-06-29
100,Gene And Debbe,Lovin' Season,-,100,1,1968-06-29
1,Herb Alpert,This Guy's In Love With You,1,1,8,1968-07-06
2,Cliff Nobles & Co.,The Horse,2,2,7,1968-07-06
3,The Rolling Stones,Jumpin' Jack Flash,11,3,5,1968-07-06
4,Sergio Mendes & Brasil '66,The Look Of Love,5,4,9,1968-07-06
5,Hugh Masekela,Grazing In The Grass,13,5,5,1968-07-06
6,Gary Puckett And The Union Gap,Lady Willpower,15,6,5,1968-07-06
7,Merrilee Rush & The Turnabouts,Angel Of The Morning,7,7,10,1968-07-06
8,Shorty Long,Here Comes The Judge,9,8,6,1968-07-06
9,Richard Harris,MacArthur Park,3,2,9,1968-07-06
10,Friend And Lover,Reach Out Of The Darkness,10,10,8,1968-07-06
11,Ohio Express,Yummy Yummy Yummy,4,4,10,1968-07-06
12,Tommy James And The Shondells,Mony Mony,6,3,14,1968-07-06
13,Simon & Garfunkel,Mrs. Robinson,12,1,11,1968-07-06
14,Aretha Franklin,Think,8,7,8,1968-07-06
15,The Cowsills,Indian Lake,18,15,6,1968-07-06
16,People,I Love You,16,14,14,1968-07-06
17,The 5th Dimension,Stoned Soul Picnic,19,17,6,1968-07-06
18,James Brown And The Famous Flames,Licking Stick - Licking Stick (Part 1),14,14,7,1968-07-06
19,The Monkees,D. W. Washburn,29,19,4,1968-07-06
20,Jerry Butler,Never Give You Up,30,20,10,1968-07-06
21,Andy Kim,How'd We Ever Get This Way,21,21,10,1968-07-06
22,Gene Pitney,She's A Heartbreaker,22,22,9,1968-07-06
23,Donovan,Hurdy Gurdy Man,37,23,3,1968-07-06
24,Pigmeat Markham,Here Comes The Judge,59,24,4,1968-07-06
25,Joe Simon,(You Keep Me) Hangin' On,25,25,13,1968-07-06
26,The Box Tops,Choo Choo Train,26,26,6,1968-07-06
27,Tiny Tim,Tip-Toe Thru' The Tulips With Me,17,17,8,1968-07-06
28,"Hugo Montenegro, His Orchestra And Chorus","The Good, The Bad And The Ugly",24,2,21,1968-07-06
29,Eric Burdon & The Animals,Sky Pilot (Part One),34,29,6,1968-07-06
30,Diana Ross & The Supremes,Some Things You Never Get Used To,42,30,5,1968-07-06
31,Smokey Robinson & The Miracles,Yester Love,32,31,6,1968-07-06
32,Johnny Cash,Folsom Prison Blues,33,32,7,1968-07-06
33,Archie Bell & The Drells,Tighten Up,28,1,15,1968-07-06
34,The Status Quo,Pictures Of Matchstick Men,36,34,8,1968-07-06
35,The Temptations,I Could Never Love Another (After Loving You),20,13,10,1968-07-06
36,Marvin Gaye & Tammi Terrell,Ain't Nothing Like The Real Thing,23,8,13,1968-07-06
37,Wilson Pickett,I'm A Midnight Mover,46,37,3,1968-07-06
38,Nancy Wilson,"Face It Girl, It's Over",40,38,9,1968-07-06
39,Peggy Scott & Jo Jo Benson,Lover's Holiday,58,39,5,1968-07-06
40,Gladys Knight And The Pips,It Should Have Been Me,50,40,5,1968-07-06
41,Engelbert Humperdinck,A Man Without Love (Quando M'innamoro),31,19,9,1968-07-06
42,Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,60,42,3,1968-07-06
43,The Vogues,"Turn Around, Look At Me",45,43,4,1968-07-06
44,Bobby Goldsboro,Autumn Of My Life,90,44,2,1968-07-06
45,Ray Charles,Eleanor Rigby,53,45,5,1968-07-06
46,The Rascals,A Beautiful Morning,27,3,13,1968-07-06
47,The Dells,Stay In My Corner,89,47,2,1968-07-06
48,Sam & Dave,You Don't Know What You Mean To Me,48,48,7,1968-07-06
49,The Marvelettes,Here I Am Baby,64,49,5,1968-07-06
50,The Association,Time For Livin',39,39,8,1968-07-06
51,The Monkees,It's Nice To Be With You,54,51,4,1968-07-06
52,Cream,Sunshine Of Your Love,-,36,15,1968-07-06
53,The Mamas & The Papas,Safe In My Garden,55,53,5,1968-07-06
54,The Magistrates,Here Come The Judge,56,54,6,1968-07-06
55,Mason Williams,Classical Gas,70,55,3,1968-07-06
56,Peaches & Herb,United,47,46,8,1968-07-06
57,The Buckinghams,Back In Love Again,57,57,5,1968-07-06
58,Arthur Conley,People Sure Act Funny,63,58,3,1968-07-06
59,James Brown And The Famous Flames,America Is My Home - Pt. 1,52,52,7,1968-07-06
60,Los Bravos,Bring A Little Lovin',51,51,7,1968-07-06
61,Aretha Franklin,You Send Me,62,61,4,1968-07-06
62,The New Colony Six,Can't You See Me Cry,66,62,4,1968-07-06
63,The Turtles,The Story Of Rock And Roll,68,63,3,1968-07-06
64,The Amboy Dukes,Journey To The Center Of The Mind,98,64,2,1968-07-06
65,The Peppermint Trolley Company,Baby You Come Rollin' Across My Mind,72,65,5,1968-07-06
66,The Tams,"Be Young, Be Foolish, Be Happy",69,66,3,1968-07-06
67,Ronnie Dove,Mountain Of Love,67,67,5,1968-07-06
68,Mary Wells,The Doctor,65,65,8,1968-07-06
69,Ray Charles,Understanding,79,69,4,1968-07-06
70,Billy Vera,With Pen In Hand,82,70,2,1968-07-06
71,Dionne Warwick,Let Me Be Lonely,71,71,5,1968-07-06
72,The Fantastic Johnny C,Hitch It To The Horse,73,72,2,1968-07-06
73,Glen Campbell,Dreams Of The Everyday Housewife,-,73,1,1968-07-06
74,Radiants,Hold On,74,74,7,1968-07-06
75,Andy Williams,Sweet Memories,75,75,5,1968-07-06
76,Tammy Wynette,D-I-V-O-R-C-E,76,76,3,1968-07-06
77,The Doors,"Hello, I Love You",-,77,1,1968-07-06
78,Eddie Harris,Listen Here,78,78,4,1968-07-06
79,Gary Lewis And The Playboys,Sealed With A Kiss,91,79,3,1968-07-06
80,The Irish Rovers,(The Puppet Song) Whiskey On A Sunday,83,80,3,1968-07-06
81,Elvis Presley With The Jordanaires,Let Yourself Go,92,81,4,1968-07-06
82,Elvis Presley With The Jordanaires,"Your Time Hasn't Come Yet, Baby",85,82,3,1968-07-06
83,Bill Black's Combo,Turn On Your Love Light,84,83,3,1968-07-06
84,Gene And Debbe,Lovin' Season,100,84,2,1968-07-06
85,B.J. Thomas,The Eyes Of A New York Woman,86,85,3,1968-07-06
86,"Hugo Montenegro, His Orchestra And Chorus",Hang 'Em High,87,86,2,1968-07-06
87,Barbara Greene,Young Boy,88,87,3,1968-07-06
88,Tommy Boyce & Bobby Hart,Alice Long (You're Still My Favorite Girlfriend),-,88,1,1968-07-06
89,Wayne Newton,Dreams Of The Everyday Housewife,94,89,2,1968-07-06
90,The O'Jays,Look Over Your Shoulder,95,90,2,1968-07-06
91,Otis Redding,Amen,-,91,1,1968-07-06
92,Wes Montgomery,Georgia On My Mind,-,92,1,1968-07-06
93,The Sweet Inspirations,To Love Somebody,-,93,1,1968-07-06
94,Mama Cass With The Mamas & The Papas,Dream A Little Dream Of Me,-,94,1,1968-07-06
95,Jerry Lee Lewis,What's Made Milwaukee Famous (Has Made A Loser Out Of Me),-,95,1,1968-07-06
96,Little Carl Carlton,Competition Ain't Nothin',97,96,2,1968-07-06
97,Blue Cheer,Just A Little Bit,-,97,1,1968-07-06
98,Patti Page,Little Green Apples,-,98,1,1968-07-06
99,The Intruders,(Love Is Like A) Baseball Game,-,99,1,1968-07-06
100,Freddie Hughes,Send My Baby Back,-,100,1,1968-07-06
1,Herb Alpert,This Guy's In Love With You,1,1,9,1968-07-13
2,Cliff Nobles & Co.,The Horse,2,2,8,1968-07-13
3,The Rolling Stones,Jumpin' Jack Flash,3,3,6,1968-07-13
4,Gary Puckett And The Union Gap,Lady Willpower,6,4,6,1968-07-13
5,Hugh Masekela,Grazing In The Grass,5,5,6,1968-07-13
6,Sergio Mendes & Brasil '66,The Look Of Love,4,4,10,1968-07-13
7,Merrilee Rush & The Turnabouts,Angel Of The Morning,7,7,11,1968-07-13
8,The 5th Dimension,Stoned Soul Picnic,17,8,7,1968-07-13
9,Shorty Long,Here Comes The Judge,8,8,7,1968-07-13
10,The Cowsills,Indian Lake,15,10,7,1968-07-13
11,Friend And Lover,Reach Out Of The Darkness,10,10,9,1968-07-13
12,Donovan,Hurdy Gurdy Man,23,12,4,1968-07-13
13,Tommy James And The Shondells,Mony Mony,12,3,15,1968-07-13
14,Richard Harris,MacArthur Park,9,2,10,1968-07-13
15,Ohio Express,Yummy Yummy Yummy,11,4,11,1968-07-13
16,Simon & Garfunkel,Mrs. Robinson,13,1,12,1968-07-13
17,People,I Love You,16,14,15,1968-07-13
18,Aretha Franklin,Think,14,7,9,1968-07-13
19,The Monkees,D. W. Washburn,19,19,5,1968-07-13
20,Gene Pitney,She's A Heartbreaker,22,20,10,1968-07-13
21,The Vogues,"Turn Around, Look At Me",43,21,5,1968-07-13
22,The Doors,"Hello, I Love You",77,22,2,1968-07-13
23,Jerry Butler,Never Give You Up,20,20,11,1968-07-13
24,Pigmeat Markham,Here Comes The Judge,24,24,5,1968-07-13
25,Joe Simon,(You Keep Me) Hangin' On,25,25,14,1968-07-13
26,The Box Tops,Choo Choo Train,26,26,7,1968-07-13
27,The Status Quo,Pictures Of Matchstick Men,34,27,9,1968-07-13
28,Eric Burdon & The Animals,Sky Pilot (Part One),29,28,7,1968-07-13
29,Mason Williams,Classical Gas,55,29,4,1968-07-13
30,Diana Ross & The Supremes,Some Things You Never Get Used To,30,30,6,1968-07-13
31,Andy Kim,How'd We Ever Get This Way,21,21,11,1968-07-13
32,Johnny Cash,Folsom Prison Blues,32,32,8,1968-07-13
33,James Brown And The Famous Flames,Licking Stick - Licking Stick (Part 1),18,14,8,1968-07-13
34,Tiny Tim,Tip-Toe Thru' The Tulips With Me,27,17,9,1968-07-13
35,Bobby Goldsboro,Autumn Of My Life,44,35,3,1968-07-13
36,Wilson Pickett,I'm A Midnight Mover,37,36,4,1968-07-13
37,Nancy Wilson,"Face It Girl, It's Over",38,37,10,1968-07-13
38,Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,42,38,4,1968-07-13
39,Peggy Scott & Jo Jo Benson,Lover's Holiday,39,39,6,1968-07-13
40,Smokey Robinson & The Miracles,Yester Love,31,31,7,1968-07-13
41,Cream,Sunshine Of Your Love,52,36,16,1968-07-13
42,Gladys Knight And The Pips,It Should Have Been Me,40,40,6,1968-07-13
43,"Hugo Montenegro, His Orchestra And Chorus","The Good, The Bad And The Ugly",28,2,22,1968-07-13
44,Ray Charles,Eleanor Rigby,45,44,6,1968-07-13
45,Glen Campbell,Dreams Of The Everyday Housewife,73,45,2,1968-07-13
46,Gary Lewis And The Playboys,Sealed With A Kiss,79,46,4,1968-07-13
47,The Dells,Stay In My Corner,47,47,3,1968-07-13
48,The Turtles,The Story Of Rock And Roll,63,48,4,1968-07-13
49,The Marvelettes,Here I Am Baby,49,49,6,1968-07-13
50,The Amboy Dukes,Journey To The Center Of The Mind,64,50,3,1968-07-13
51,The Monkees,It's Nice To Be With You,51,51,5,1968-07-13
52,Sam & Dave,You Don't Know What You Mean To Me,48,48,8,1968-07-13
53,Mama Cass With The Mamas & The Papas,Dream A Little Dream Of Me,94,53,2,1968-07-13
54,The New Colony Six,Can't You See Me Cry,62,54,5,1968-07-13
55,B.J. Thomas,The Eyes Of A New York Woman,85,55,4,1968-07-13
56,Aretha Franklin,You Send Me,61,56,5,1968-07-13
57,The Fantastic Johnny C,Hitch It To The Horse,72,57,3,1968-07-13
58,Arthur Conley,People Sure Act Funny,58,58,4,1968-07-13
59,The Mamas & The Papas,Safe In My Garden,53,53,6,1968-07-13
60,The Peppermint Trolley Company,Baby You Come Rollin' Across My Mind,65,60,6,1968-07-13
61,The Magistrates,Here Come The Judge,54,54,7,1968-07-13
62,Otis Redding,Amen,91,62,2,1968-07-13
63,Billy Vera,With Pen In Hand,70,63,3,1968-07-13
64,Tammy Wynette,D-I-V-O-R-C-E,76,64,4,1968-07-13
65,The Tams,"Be Young, Be Foolish, Be Happy",66,65,4,1968-07-13
66,Tommy Boyce & Bobby Hart,Alice Long (You're Still My Favorite Girlfriend),88,66,2,1968-07-13
67,Ronnie Dove,Mountain Of Love,67,67,6,1968-07-13
68,The Buckinghams,Back In Love Again,57,57,6,1968-07-13
69,Ray Charles,Understanding,69,69,5,1968-07-13
70,Steppenwolf,Born To Be Wild,-,70,1,1968-07-13
71,Elvis Presley With The Jordanaires,Let Yourself Go,81,71,5,1968-07-13
72,Elvis Presley With The Jordanaires,"Your Time Hasn't Come Yet, Baby",82,72,4,1968-07-13
73,The Vanilla Fudge,You Keep Me Hangin' On,-,67,6,1968-07-13
74,Radiants,Hold On,74,74,8,1968-07-13
75,The Irish Rovers,(The Puppet Song) Whiskey On A Sunday,80,75,4,1968-07-13
76,Wayne Newton,Dreams Of The Everyday Housewife,89,76,3,1968-07-13
77,Roger Williams,The Impossible Dream,-,77,1,1968-07-13
78,The Intruders,(Love Is Like A) Baseball Game,99,78,2,1968-07-13
79,Andy Williams,Sweet Memories,75,75,6,1968-07-13
80,Eddie Harris,Listen Here,78,78,5,1968-07-13
81,Gene And Debbe,Lovin' Season,84,81,3,1968-07-13
82,"Hugo Montenegro, His Orchestra And Chorus",Hang 'Em High,86,82,3,1968-07-13
83,Bill Black's Combo,Turn On Your Love Light,83,83,4,1968-07-13
84,Booker T. & The MG's,Soul-Limbo,-,84,1,1968-07-13
85,Little Carl Carlton,Competition Ain't Nothin',96,85,3,1968-07-13
86,Willie Mitchell,Prayer Meetin',-,86,1,1968-07-13
87,Barbara Greene,Young Boy,87,87,4,1968-07-13
88,Otis Redding,Hard To Handle,-,88,1,1968-07-13
89,The Royal Guardsmen,Snoopy For President,-,89,1,1968-07-13
90,The O'Jays,Look Over Your Shoulder,90,90,3,1968-07-13
91,The Sweet Inspirations,To Love Somebody,93,91,2,1968-07-13
92,Wes Montgomery,Georgia On My Mind,92,92,2,1968-07-13
93,Blue Cheer,Just A Little Bit,97,93,2,1968-07-13
94,Eternity's Children,Mrs. Bluebird,-,94,1,1968-07-13
95,Jerry Lee Lewis,What's Made Milwaukee Famous (Has Made A Loser Out Of Me),95,95,2,1968-07-13
96,Patti Page,Little Green Apples,98,96,2,1968-07-13
97,Clarence Carter,Slip Away,-,97,1,1968-07-13
98,Barbara Acklin,Love Makes A Woman,-,98,1,1968-07-13
99,Neil Diamond,Two-Bit Manchild,-,99,1,1968-07-13
100,Freddie Hughes,Send My Baby Back,100,100,2,1968-07-13
1,Hugh Masekela,Grazing In The Grass,5,1,7,1968-07-20
2,Gary Puckett And The Union Gap,Lady Willpower,4,2,7,1968-07-20
3,The Rolling Stones,Jumpin' Jack Flash,3,3,7,1968-07-20
4,Herb Alpert,This Guy's In Love With You,1,1,10,1968-07-20
5,Cliff Nobles & Co.,The Horse,2,2,9,1968-07-20
6,The 5th Dimension,Stoned Soul Picnic,8,6,8,1968-07-20
7,Donovan,Hurdy Gurdy Man,12,7,5,1968-07-20
8,Mason Williams,Classical Gas,29,8,5,1968-07-20
9,The Doors,"Hello, I Love You",22,9,3,1968-07-20
10,The Cowsills,Indian Lake,10,10,8,1968-07-20
11,Friend And Lover,Reach Out Of The Darkness,11,10,10,1968-07-20
12,Shorty Long,Here Comes The Judge,9,8,8,1968-07-20
13,Merrilee Rush & The Turnabouts,Angel Of The Morning,7,7,12,1968-07-20
14,The Vogues,"Turn Around, Look At Me",21,14,6,1968-07-20
15,Sergio Mendes & Brasil '66,The Look Of Love,6,4,11,1968-07-20
16,Gene Pitney,She's A Heartbreaker,20,16,11,1968-07-20
17,Richard Harris,MacArthur Park,14,2,11,1968-07-20
18,Ohio Express,Yummy Yummy Yummy,15,4,12,1968-07-20
19,People,I Love You,17,14,16,1968-07-20
20,Eric Burdon & The Animals,Sky Pilot (Part One),28,20,8,1968-07-20
21,The Status Quo,Pictures Of Matchstick Men,27,21,10,1968-07-20
22,Cream,Sunshine Of Your Love,41,22,17,1968-07-20
23,Pigmeat Markham,Here Comes The Judge,24,23,6,1968-07-20
24,Tommy James And The Shondells,Mony Mony,13,3,16,1968-07-20
25,Jerry Butler,Never Give You Up,23,20,12,1968-07-20
26,Bobby Goldsboro,Autumn Of My Life,35,26,4,1968-07-20
27,Aretha Franklin,Think,18,7,10,1968-07-20
28,Wilson Pickett,I'm A Midnight Mover,36,28,5,1968-07-20
29,Simon & Garfunkel,Mrs. Robinson,16,1,13,1968-07-20
30,Diana Ross & The Supremes,Some Things You Never Get Used To,30,30,7,1968-07-20
31,The Monkees,D. W. Washburn,19,19,6,1968-07-20
32,Johnny Cash,Folsom Prison Blues,32,32,9,1968-07-20
33,Peggy Scott & Jo Jo Benson,Lover's Holiday,39,33,7,1968-07-20
34,Paul Revere & The Raiders Featuring Mark Lindsay,Don't Take It So Hard,38,34,5,1968-07-20
35,Joe Simon,(You Keep Me) Hangin' On,25,25,15,1968-07-20
